iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1
1,6.085770606994629,78.68611145019531,163.14468383789062,0.0,0.05000000074505806,0.949999988079071,179.35000610351562,39.04999923706055,1.0184340476989746,1.0358147621154785
2,55.88896179199219,71.30311584472656,157.69149780273438,0.0,0.05000000074505806,0.949999988079071,184.5,37.650001525878906,0.9383308291435242,1.2241291999816895
3,87.15325927734375,77.13497924804688,189.10638427734375,0.0,0.10000000149011612,0.8999999761581421,184.75,43.25,0.78414386510849,1.2170422077178955
4,137.67977905273438,54.13766860961914,203.5,0.0,0.0,1.0,188.0,39.150001525878906,0.8560199737548828,1.3833731412887573
5,82.70179748535156,50.56906509399414,178.6829833984375,0.0,0.05000000074505806,0.949999988079071,185.6999969482422,39.54999923706055,0.8114628195762634,1.458348035812378
6,130.46987915039062,48.159908294677734,209.5,0.0,0.0,1.0,188.0,39.75,0.7501640319824219,1.7681299448013306
7,52.67121124267578,67.5942611694336,163.0,0.0,0.0,1.0,188.0,35.099998474121094,0.7368901968002319,1.9220802783966064
8,51.40538787841797,51.641029357910156,130.92340087890625,0.0,0.05000000074505806,0.949999988079071,187.0500030517578,34.54999923706055,0.9384541511535645,1.9361848831176758
9,73.27194213867188,53.60594177246094,190.6957550048828,0.0,0.05000000074505806,0.949999988079071,183.89999389648438,41.04999923706055,0.7261968851089478,1.809645652770996
10,116.69601440429688,64.49332427978516,211.0,0.0,0.0,1.0,188.0,39.900001525878906,0.6986319422721863,1.6204835176467896
11,131.50978088378906,71.95269012451172,235.5,0.0,0.0,1.0,188.0,42.349998474121094,0.7113829851150513,1.6559349298477173
12,67.87580108642578,47.71042251586914,156.91915893554688,0.0,0.05000000074505806,0.949999988079071,187.64999389648438,37.04999923706055,0.7980650663375854,1.8664630651474
13,114.00637817382812,35.50328063964844,200.5,0.0,0.0,1.0,188.0,38.849998474121094,0.6773055791854858,1.8759269714355469
14,142.74659729003906,50.89838409423828,218.2744598388672,0.0,0.05000000074505806,0.949999988079071,184.5500030517578,43.70000076293945,0.6997313499450684,1.8369630575180054
15,125.6706771850586,34.752593994140625,179.39361572265625,0.0,0.05000000074505806,0.949999988079071,179.5,40.650001525878906,0.6335476636886597,1.6733064651489258
16,-42.4517936706543,68.618408203125,90.51277160644531,0.0,0.10000000149011612,0.8999999761581421,174.4499969482422,35.099998474121094,0.7548760771751404,1.6968222856521606
17,46.83364486694336,57.48573303222656,184.0,0.0,0.0,1.0,188.0,37.20000076293945,0.7845619916915894,1.7914575338363647
18,44.25658416748047,73.1381607055664,173.92340087890625,0.0,0.05000000074505806,0.949999988079071,187.0500030517578,38.849998474121094,0.8879757523536682,1.7526370286941528
19,121.5196762084961,19.312767028808594,178.5,0.0,0.0,1.0,188.0,36.650001525878906,0.9977091550827026,1.9303349256515503
20,115.91262817382812,28.63953971862793,170.94467163085938,0.0,0.05000000074505806,0.949999988079071,184.0500030517578,39.04999923706055,0.6473979949951172,1.8618075847625732
21,126.75871276855469,35.96024703979492,203.5,0.0,0.0,1.0,188.0,39.150001525878906,0.7610671520233154,1.7979531288146973
22,87.1636962890625,50.37322998046875,171.53616333007812,0.0,0.10000000149011612,0.8999999761581421,182.89999389648438,41.79999923706055,0.7444590330123901,1.8687337636947632
23,20.589494705200195,42.577919006347656,94.5,0.0,0.10000000149011612,0.8999999761581421,176.25,35.20000076293945,0.688559353351593,1.7409073114395142
24,54.61522674560547,118.21405792236328,234.0,0.0,0.0,1.0,188.0,42.20000076293945,0.6656926870346069,1.6790554523468018
25,84.99481201171875,44.44727325439453,157.2574462890625,0.0,0.05000000074505806,0.949999988079071,186.9499969482422,37.20000076293945,0.4690345525741577,1.7187033891677856
26,-17.50538444519043,41.43758773803711,68.30638122558594,0.0,0.15000000596046448,0.8500000238418579,168.3000030517578,36.400001525878906,0.2828768193721771,1.7684725522994995
27,80.32273864746094,58.995819091796875,191.5,0.0,0.0,1.0,188.0,37.95000076293945,0.4348270893096924,1.72903573513031
28,64.7422866821289,74.94599914550781,192.0,0.0,0.0,1.0,188.0,38.0,0.2545216679573059,1.7425823211669922
29,18.221342086791992,76.48171997070312,124.18086242675781,0.0,0.05000000074505806,0.949999988079071,186.0,34.04999923706055,0.3522484302520752,1.8871791362762451
30,67.81083679199219,49.870391845703125,177.0,0.0,0.0,1.0,188.0,36.5,0.13447219133377075,1.826109528541565
31,93.01422882080078,40.64763259887695,178.5,0.0,0.0,1.0,188.0,36.650001525878906,0.17108288407325745,1.7556943893432617
32,97.95844268798828,40.12339401245117,197.26382446289062,0.0,0.05000000074505806,0.949999988079071,186.0500030517578,41.349998474121094,0.21766506135463715,1.8467820882797241
33,95.5230712890625,51.61188507080078,179.05532836914062,0.0,0.05000000074505806,0.949999988079071,180.1999969482422,40.5,0.10745735466480255,1.8810369968414307
34,67.37373352050781,63.98216247558594,209.01065063476562,0.0,0.05000000074505806,0.949999988079071,186.5,42.45000076293945,0.10261227935552597,1.7293930053710938
35,89.36688995361328,35.47328186035156,173.895751953125,0.0,0.05000000074505806,0.949999988079071,179.1999969482422,40.150001525878906,0.21505121886730194,1.6496576070785522
36,-11.786703109741211,110.10250854492188,150.29574584960938,0.0,0.05000000074505806,0.949999988079071,181.5500030517578,37.400001525878906,0.37947607040405273,1.6668256521224976
37,107.52479553222656,52.14283752441406,198.5,0.0,0.0,1.0,188.0,38.650001525878906,0.5576673746109009,1.6796135902404785
38,146.43569946289062,30.861797332763672,194.0,0.0,0.0,1.0,188.0,38.20000076293945,0.3559839129447937,1.5918687582015991
39,91.53690338134766,68.13300323486328,178.5,0.0,0.0,1.0,188.0,36.650001525878906,0.362151175737381,1.537313461303711
40,6.083644390106201,66.92286682128906,107.59361267089844,0.0,0.15000000596046448,0.8500000238418579,174.8000030517578,39.25,0.11811624467372894,1.6035476922988892
41,116.52460479736328,44.48106384277344,201.79148864746094,0.0,0.05000000074505806,0.949999988079071,182.14999389648438,42.45000076293945,0.14914825558662415,1.6691254377365112
42,95.86430358886719,61.32898712158203,209.5,0.0,0.0,1.0,188.0,39.75,0.22360683977603912,1.5710428953170776
43,89.80299377441406,33.5948600769043,163.8021240234375,0.0,0.10000000149011612,0.8999999761581421,180.64999389648438,41.400001525878906,0.44518446922302246,1.5789631605148315
44,35.07420349121094,46.764488220214844,125.66383361816406,0.0,0.10000000149011612,0.8999999761581421,176.64999389648438,38.25,0.6443015336990356,1.5803241729736328
45,65.05584716796875,65.06178283691406,174.62765502929688,0.0,0.05000000074505806,0.949999988079071,181.75,39.79999923706055,0.39319783449172974,1.4025837182998657
46,19.496807098388672,88.33100128173828,218.00424194335938,0.0,0.05000000074505806,0.949999988079071,187.39999389648438,43.20000076293945,0.6217557191848755,1.4585789442062378
47,83.07154846191406,82.2383804321289,193.0,0.0,0.0,1.0,188.0,38.099998474121094,0.6819157004356384,1.535888910293579
48,80.45518493652344,49.7542724609375,196.11276245117188,0.0,0.05000000074505806,0.949999988079071,183.85000610351562,41.599998474121094,0.8860882520675659,1.4635406732559204
49,-13.19747257232666,62.08745193481445,113.77445983886719,0.0,0.10000000149011612,0.949999988079071,184.5500030517578,35.75,0.78749680519104,1.2662665843963623
50,127.46316528320312,44.920677185058594,190.09149169921875,0.0,0.05000000074505806,0.949999988079071,186.85000610351562,40.5,0.6786970496177673,1.268304467201233
51,146.96096801757812,46.36084747314453,221.5,0.0,0.0,1.0,188.0,40.95000076293945,0.7936705946922302,1.4302849769592285
52,46.785972595214844,90.9737548828125,188.35531616210938,0.0,0.05000000074505806,0.949999988079071,184.89999389648438,40.650001525878906,0.8239560723304749,1.5141422748565674
53,135.19094848632812,24.02422523498535,211.0,0.0,0.0,1.0,188.0,39.900001525878906,0.900590181350708,1.6746746301651
54,62.740360260009766,56.750484466552734,191.50637817382812,0.0,0.05000000074505806,0.949999988079071,187.10000610351562,40.599998474121094,0.8648959994316101,1.6164987087249756
55,94.36629486083984,34.46858215332031,173.7893524169922,0.0,0.05000000074505806,0.949999988079071,182.4499969482422,39.599998474121094,0.9523161053657532,1.7513518333435059
56,18.696212768554688,58.74237823486328,167.5,0.0,0.0,1.0,188.0,35.54999923706055,0.8662927150726318,1.9989088773727417
57,63.8907585144043,54.5943603515625,163.98086547851562,0.0,0.10000000149011612,0.8999999761581421,178.9499969482422,41.70000076293945,0.7897413969039917,1.9225151538848877
58,89.41043853759766,34.922752380371094,137.97659301757812,0.0,0.05000000074505806,0.949999988079071,179.5500030517578,36.5,0.781150758266449,1.992785096168518
59,64.19049072265625,49.52691650390625,142.17233276367188,0.0,0.05000000074505806,0.949999988079071,187.1999969482422,35.650001525878906,0.9334591627120972,1.9347007274627686
60,139.01315307617188,65.65239715576172,221.0,0.0,0.0,1.0,188.0,40.900001525878906,0.9131119251251221,2.0501794815063477
61,77.02665710449219,51.49354553222656,185.5,0.0,0.0,1.0,188.0,37.349998474121094,1.0298367738723755,2.0026166439056396
62,92.85346221923828,51.95983123779297,172.1829833984375,0.0,0.05000000074505806,0.949999988079071,185.6999969482422,38.900001525878906,0.9531401991844177,2.203092336654663
63,124.8319091796875,49.5994873046875,194.895751953125,0.0,0.05000000074505806,0.949999988079071,179.1999969482422,42.25,0.8955982327461243,2.1133668422698975
64,127.22732543945312,37.800819396972656,190.26168823242188,0.0,0.05000000074505806,0.949999988079071,186.35000610351562,40.599998474121094,0.8468384742736816,2.0725624561309814
65,66.24946594238281,30.089860916137695,127.7191390991211,0.0,0.15000000596046448,0.8500000238418579,180.60000610351562,40.29999923706055,0.8865302205085754,2.0252132415771484
66,109.58065032958984,60.33013916015625,257.0,0.0,0.0,1.0,188.0,44.5,0.7824525237083435,1.9035518169403076
67,73.09461212158203,36.58788299560547,149.76168823242188,0.0,0.10000000149011612,0.8999999761581421,186.35000610351562,39.04999923706055,0.8341193795204163,1.9213759899139404
68,129.13284301757812,26.12824249267578,183.36383056640625,0.0,0.05000000074505806,0.949999988079071,183.6999969482422,40.349998474121094,0.8465276956558228,2.002988815307617
69,73.95458984375,29.671812057495117,124.13616943359375,0.0,0.10000000149011612,0.8999999761581421,180.5500030517578,37.45000076293945,0.7279989123344421,2.05802583694458
70,77.83869934082031,56.85383987426758,166.62339782714844,0.0,0.05000000074505806,0.949999988079071,182.35000610351562,38.900001525878906,0.7264917492866516,2.119028091430664
71,125.6787109375,57.85032653808594,241.5,0.0,0.0,1.0,188.0,42.95000076293945,0.7587982416152954,2.158027410507202
72,96.02008056640625,42.38864517211914,180.76382446289062,0.0,0.05000000074505806,0.949999988079071,186.0500030517578,39.70000076293945,0.6575522422790527,2.169591188430786
73,149.65371704101562,23.44874382019043,189.5,0.0,0.0,1.0,188.0,37.75,0.6286134719848633,2.183197498321533
74,120.42706298828125,48.76587677001953,212.5,0.0,0.0,1.0,188.0,40.04999923706055,0.72352534532547,2.0055463314056396
75,147.4536590576172,59.080875396728516,264.5,0.0,0.0,1.0,188.0,45.25,0.7196808457374573,1.9853440523147583
76,108.16563415527344,51.89005661010742,214.0,0.0,0.0,1.0,188.0,40.20000076293945,0.7381073236465454,1.7971855401992798
77,161.99594116210938,51.69711685180664,248.02554321289062,0.0,0.05000000074505806,0.949999988079071,184.39999389648438,46.70000076293945,0.9393706321716309,1.6755107641220093
78,-9.590758323669434,52.161495208740234,113.95318603515625,0.0,0.15000000596046448,0.8500000238418579,171.10000610351562,40.5,0.8906671404838562,1.6021699905395508
79,151.9198760986328,35.81753158569336,227.5,0.0,0.0,1.0,188.0,41.54999923706055,0.9045705795288086,1.7548584938049316
80,108.17293548583984,67.79850769042969,223.0,0.0,0.0,1.0,188.0,41.099998474121094,0.8419506549835205,1.7858800888061523
81,96.36183166503906,49.459312438964844,181.5,0.0,0.0,1.0,188.0,36.95000076293945,0.7677545547485352,2.0225610733032227
82,63.878055572509766,41.56033706665039,161.76596069335938,0.0,0.05000000074505806,0.949999988079071,185.75,37.849998474121094,0.7402149438858032,2.0549745559692383
83,59.470943450927734,62.500423431396484,161.0,0.0,0.0,1.0,188.0,34.900001525878906,0.7736116051673889,2.041093587875366
