iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2
52,196.1466064453125,14.855422973632812,216.5,0.0,0.0,1.0,188.0,40.45000076293945,4.354389667510986,3.360323905944824,2.3903281688690186
53,193.31190490722656,18.825300216674805,223.5,0.0,0.0,1.0,188.0,41.150001525878906,4.278678894042969,3.4544479846954346,2.3924973011016846
54,175.46142578125,30.859922409057617,228.0,0.0,0.0,1.0,188.0,41.599998474121094,4.308200836181641,3.440694570541382,2.293732166290283
55,192.51502990722656,33.045597076416016,234.5,0.0,0.0,1.0,188.0,42.25,4.230498790740967,3.4451513290405273,2.2490170001983643
56,172.61268615722656,37.36222457885742,221.0,0.0,0.0,1.0,188.0,40.900001525878906,4.393407821655273,3.441054582595825,2.2150540351867676
57,195.6280517578125,32.39946746826172,233.5,0.0,0.0,1.0,188.0,42.150001525878906,4.270193576812744,3.3726727962493896,2.1453263759613037
58,192.6914825439453,23.888647079467773,223.5,0.0,0.0,1.0,188.0,41.150001525878906,4.294525146484375,3.2882022857666016,2.2207443714141846
59,193.91163635253906,37.460350036621094,231.5,0.0,0.0,1.0,188.0,41.95000076293945,4.297555923461914,3.1786913871765137,2.2901549339294434
60,192.0274658203125,22.745851516723633,226.0,0.0,0.0,1.0,188.0,41.400001525878906,4.275401592254639,3.3873605728149414,2.271308660507202
61,177.52301025390625,19.2457275390625,218.5,0.0,0.0,1.0,188.0,40.650001525878906,4.334717273712158,3.5014264583587646,2.4596683979034424
62,205.1875,12.521076202392578,222.0,0.0,0.0,1.0,188.0,41.0,4.496241092681885,3.3914103507995605,2.4642796516418457
63,218.4805908203125,17.44263458251953,235.0,0.0,0.0,1.0,188.0,42.29999923706055,4.529788494110107,3.557443141937256,2.7177553176879883
64,197.21661376953125,12.087508201599121,222.0,0.0,0.0,1.0,188.0,41.0,4.5186238288879395,3.4918315410614014,2.7721993923187256
65,183.04022216796875,21.407649993896484,219.0,0.0,0.0,1.0,188.0,40.70000076293945,4.51191520690918,3.547734498977661,2.853989601135254
66,222.953125,8.446855545043945,236.5,0.0,0.0,1.0,188.0,42.45000076293945,4.517576694488525,3.4597604274749756,2.7436821460723877
67,192.6279296875,43.17628479003906,224.0,0.0,0.0,1.0,188.0,41.20000076293945,4.541489124298096,3.5490803718566895,2.7177207469940186
68,185.7896270751953,26.542373657226562,217.0,0.0,0.0,1.0,188.0,40.5,4.623403549194336,3.5776538848876953,2.770096778869629
69,195.61129760742188,26.132198333740234,229.5,0.0,0.0,1.0,188.0,41.75,4.5887885093688965,3.704958200454712,2.631243944168091
70,204.65638732910156,11.57032299041748,220.0,0.0,0.0,1.0,188.0,40.79999923706055,4.646143913269043,3.5489108562469482,2.7727601528167725
71,178.2158966064453,38.129615783691406,233.0,0.0,0.0,1.0,188.0,42.099998474121094,4.540708541870117,3.4547927379608154,2.6521434783935547
72,184.24700927734375,13.800024032592773,198.0021209716797,0.0,0.05000000074505806,0.949999988079071,187.6999969482422,41.150001525878906,4.660562515258789,3.3324403762817383,2.642906904220581
73,200.44288635253906,22.66663360595703,226.0,0.0,0.0,1.0,188.0,41.400001525878906,4.463011264801025,3.3969924449920654,2.4558730125427246
74,164.13430786132812,29.346309661865234,203.0,0.0,0.0,1.0,188.0,39.099998474121094,4.435927867889404,3.2944886684417725,2.351087808609009
75,206.95068359375,33.034515380859375,242.5,0.0,0.0,1.0,188.0,43.04999923706055,4.413558483123779,3.4260764122009277,2.389592409133911
76,179.56228637695312,26.950538635253906,231.0,0.0,0.0,1.0,188.0,41.900001525878906,4.352810382843018,3.662437677383423,2.4212090969085693
77,180.16981506347656,42.735145568847656,228.0,0.0,0.0,1.0,188.0,41.599998474121094,4.411651134490967,3.780871868133545,2.4818313121795654
78,156.80445861816406,28.92055892944336,220.5,0.0,0.0,1.0,188.0,40.849998474121094,4.508153915405273,3.9757728576660156,2.5846943855285645
79,202.61907958984375,19.55449867248535,235.5,0.0,0.0,1.0,188.0,42.349998474121094,4.55316162109375,4.086883068084717,2.782724380493164
80,193.82766723632812,30.007652282714844,222.5,0.0,0.0,1.0,188.0,41.04999923706055,4.710038185119629,3.996431589126587,2.7568976879119873
81,195.24673461914062,40.790645599365234,239.0,0.0,0.0,1.0,188.0,42.70000076293945,4.689302444458008,4.235123634338379,2.6759958267211914
82,171.5834503173828,20.806785583496094,216.0,0.0,0.0,1.0,188.0,40.400001525878906,4.624322891235352,4.268571853637695,2.7629141807556152
83,149.48883056640625,23.88822364807129,210.0,0.0,0.0,1.0,188.0,39.79999923706055,4.630935192108154,4.314583778381348,2.51604962348938
84,223.328125,7.005142688751221,242.0,0.0,0.0,1.0,188.0,43.0,4.749415874481201,4.232944011688232,2.6565334796905518
85,157.68576049804688,24.733728408813477,198.93617248535156,0.0,0.05000000074505806,0.949999988079071,185.25,41.650001525878906,4.638205528259277,4.129457950592041,2.6713123321533203
86,196.96914672851562,30.669605255126953,228.5,0.0,0.0,1.0,188.0,41.650001525878906,4.645890712738037,4.297551155090332,2.9061105251312256
87,207.65957641601562,17.234996795654297,231.0,0.0,0.0,1.0,188.0,41.900001525878906,4.360408782958984,4.260601997375488,3.123591661453247
88,177.73345947265625,33.73637008666992,230.0,0.0,0.0,1.0,188.0,41.79999923706055,4.503643989562988,4.360362529754639,3.375298023223877
89,121.96336364746094,29.520172119140625,173.54893493652344,0.0,0.05000000074505806,0.949999988079071,181.10000610351562,39.79999923706055,4.568188190460205,4.383592128753662,3.188941240310669
90,201.09121704101562,34.168853759765625,247.0,0.0,0.0,1.0,188.0,43.5,4.675876617431641,4.447071075439453,3.1508569717407227
91,215.2999267578125,20.353788375854492,243.5,0.0,0.0,1.0,188.0,43.150001525878906,4.534727573394775,4.419717311859131,3.21667218208313
92,175.43258666992188,26.742597579956055,216.5,0.0,0.0,1.0,188.0,40.45000076293945,4.376289367675781,4.58000373840332,3.1170873641967773
93,164.0384979248047,32.398406982421875,208.5,0.0,0.0,1.0,188.0,39.650001525878906,4.454089164733887,4.544605255126953,3.0719404220581055
94,211.27532958984375,22.85575294494629,229.5,0.0,0.0,1.0,188.0,41.75,4.540398597717285,4.576963901519775,3.171421527862549
95,187.84317016601562,19.903696060180664,220.0,0.0,0.0,1.0,188.0,40.79999923706055,4.477810859680176,4.6123809814453125,3.301889419555664
96,202.196533203125,18.071481704711914,225.5,0.0,0.0,1.0,188.0,41.349998474121094,4.425187587738037,4.673562526702881,3.1029810905456543
97,151.29885864257812,28.51500701904297,212.0,0.0,0.0,1.0,188.0,40.0,4.327662467956543,4.569875240325928,3.1195363998413086
98,209.38729858398438,27.123119354248047,234.5,0.0,0.0,1.0,188.0,42.25,4.343369483947754,4.5618720054626465,2.933739185333252
99,220.1875,7.703236103057861,233.5,0.0,0.0,1.0,188.0,42.150001525878906,4.371693134307861,4.59219217300415,3.2055373191833496
100,175.89480590820312,20.12922477722168,208.0,0.0,0.0,1.0,188.0,39.599998474121094,4.24525785446167,4.8107991218566895,3.0902373790740967
