iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2
1,123.76815795898438,22.886520385742188,151.0,0.0,0.0,1.0,188.0,33.900001525878906,4.386139392852783,1.0230207443237305,1.0964624881744385
2,137.390625,5.6260199546813965,149.5,0.0,0.0,1.0,188.0,33.75,4.218184947967529,1.1818909645080566,1.1989896297454834
3,118.44042205810547,13.108277320861816,143.0,0.0,0.0,1.0,188.0,33.099998474121094,4.228979587554932,1.1289023160934448,1.109147548675537
4,91.39753723144531,32.016845703125,140.5,0.0,0.0,1.0,188.0,32.849998474121094,4.196057319641113,0.9110493063926697,1.1357601881027222
5,134.49468994140625,32.27532958984375,155.0,0.0,0.0,1.0,188.0,34.29999923706055,4.345993518829346,0.9614676237106323,1.2672432661056519
6,138.359375,6.88321590423584,147.5,0.0,0.0,1.0,188.0,33.54999923706055,4.273512840270996,1.1099038124084473,1.2094749212265015
7,130.72227478027344,10.580491065979004,147.0,0.0,0.0,1.0,188.0,33.5,4.2505340576171875,1.3310184478759766,1.2752360105514526
8,127.00338745117188,20.261323928833008,147.0,0.0,0.0,1.0,188.0,33.5,4.39142370223999,1.6110539436340332,1.059112548828125
9,144.38995361328125,15.157959938049316,165.5,0.0,0.0,1.0,188.0,35.349998474121094,4.339111804962158,1.616937279701233,1.0197288990020752
10,134.08424377441406,18.277713775634766,157.0,0.0,0.0,1.0,188.0,34.5,4.447356224060059,1.5428557395935059,0.918685793876648
11,123.55339050292969,22.200817108154297,153.0,0.0,0.0,1.0,188.0,34.099998474121094,4.495100021362305,1.4655762910842896,0.9346632957458496
12,134.54833984375,13.104012489318848,159.5,0.0,0.0,1.0,188.0,34.75,4.451462268829346,1.4444376230239868,1.0097181797027588
13,128.39813232421875,28.44247817993164,156.5,0.0,0.0,1.0,188.0,34.45000076293945,4.361830711364746,1.3276010751724243,1.0045384168624878
14,148.0,7.413037300109863,162.0,0.0,0.0,1.0,188.0,35.0,4.398684501647949,1.391682505607605,0.9661715030670166
15,144.46875,5.719945430755615,154.0,0.0,0.0,1.0,188.0,34.20000076293945,4.332376956939697,1.6764427423477173,0.8468469381332397
16,135.67393493652344,27.091278076171875,164.0,0.0,0.0,1.0,188.0,35.20000076293945,4.400157451629639,1.8582106828689575,0.9316462874412537
17,147.256591796875,15.636690139770508,165.0,0.0,0.0,1.0,188.0,35.29999923706055,4.41893196105957,1.7444599866867065,1.024950623512268
18,129.19480895996094,24.424556732177734,159.5,0.0,0.0,1.0,188.0,34.75,4.52377462387085,1.9738197326660156,1.084022879600525
19,144.64434814453125,15.596177101135254,160.0,0.0,0.0,1.0,188.0,34.79999923706055,4.262439727783203,1.9606794118881226,1.365925669670105
20,118.19181823730469,26.3314208984375,153.0,0.0,0.0,1.0,188.0,34.099998474121094,4.205019474029541,2.099778413772583,1.3307627439498901
21,145.47833251953125,12.253853797912598,159.5,0.0,0.0,1.0,188.0,34.75,4.361413955688477,2.301569938659668,1.2588908672332764
22,147.0625,4.457700729370117,157.0,0.0,0.0,1.0,188.0,34.5,4.453554153442383,2.2722768783569336,1.3255964517593384
23,149.43524169921875,14.679610252380371,165.0,0.0,0.0,1.0,188.0,35.29999923706055,4.397674560546875,2.260387420654297,1.2788242101669312
24,143.5548553466797,15.272241592407227,158.5,0.0,0.0,1.0,188.0,34.650001525878906,4.4011406898498535,2.572817802429199,1.3516085147857666
25,143.65625,5.274404048919678,155.5,0.0,0.0,1.0,188.0,34.349998474121094,4.451019763946533,2.4459331035614014,1.260527491569519
26,122.40425109863281,26.137264251708984,166.0,0.0,0.0,1.0,188.0,35.400001525878906,4.523533821105957,2.412935256958008,1.071183681488037
27,143.78463745117188,10.800032615661621,156.5,0.0,0.0,1.0,188.0,34.45000076293945,4.436755180358887,2.359707832336426,1.0150198936462402
28,141.40524291992188,14.877344131469727,154.0,0.0,0.0,1.0,188.0,34.20000076293945,4.374863624572754,2.422657012939453,0.9142454862594604
29,154.5,5.645794868469238,165.0,0.0,0.0,1.0,188.0,35.29999923706055,4.214423179626465,2.497235059738159,0.909115731716156
30,132.578125,10.256178855895996,150.5,0.0,0.0,1.0,188.0,33.849998474121094,4.1622114181518555,2.589623212814331,0.8296326398849487
31,139.62193298339844,15.811834335327148,161.0,0.0,0.0,1.0,188.0,34.900001525878906,4.183351993560791,2.3885247707366943,0.7385238409042358
32,139.39035034179688,17.537639617919922,160.5,0.0,0.0,1.0,188.0,34.849998474121094,4.291161060333252,2.1983273029327393,0.7008049488067627
33,141.390625,5.067874431610107,155.5,0.0,0.0,1.0,188.0,34.349998474121094,4.430341720581055,2.1578848361968994,0.7019678950309753
34,159.65631103515625,6.382565975189209,167.0,0.0,0.0,1.0,188.0,35.5,4.558016777038574,2.012324094772339,0.8899837732315063
35,100.76130676269531,21.995336532592773,138.0,0.0,0.0,1.0,188.0,32.599998474121094,4.554666042327881,1.9618135690689087,0.8014785051345825
36,125.63444519042969,27.354969024658203,154.5,0.0,0.0,1.0,188.0,34.25,4.422950744628906,2.174931764602661,0.7668097019195557
37,157.875,4.396376132965088,168.0,0.0,0.0,1.0,188.0,35.599998474121094,4.493717670440674,1.9294631481170654,0.8535733819007874
38,138.25,6.1019978523254395,148.5,0.0,0.0,1.0,188.0,33.650001525878906,4.393288612365723,1.9833201169967651,0.8790161609649658
39,131.88397216796875,22.83245277404785,150.5,0.0,0.0,1.0,188.0,33.849998474121094,4.462973594665527,2.0470426082611084,0.7663189172744751
40,129.9261932373047,21.783370971679688,159.0,0.0,0.0,1.0,188.0,34.70000076293945,4.49074125289917,2.1311490535736084,0.758460283279419
41,144.1571807861328,10.305009841918945,156.0,0.0,0.0,1.0,188.0,34.400001525878906,4.4762396812438965,2.157266139984131,0.7350257039070129
42,147.40625,12.421904563903809,168.5,0.0,0.0,1.0,188.0,35.650001525878906,4.339417457580566,2.168480157852173,0.7869182229042053
43,121.4172134399414,22.696043014526367,156.5,0.0,0.0,1.0,188.0,34.45000076293945,4.3129143714904785,2.3098411560058594,0.8377231955528259
44,143.73690795898438,15.601075172424316,158.0,0.0,0.0,1.0,188.0,34.599998474121094,4.156801700592041,2.464498281478882,0.59877610206604
45,114.81669616699219,29.068010330200195,164.0,0.0,0.0,1.0,188.0,35.20000076293945,4.1460490226745605,2.245493173599243,0.4737863540649414
46,97.06842041015625,40.021995544433594,147.5,0.0,0.0,1.0,188.0,33.54999923706055,4.415433406829834,2.1529934406280518,0.4481811821460724
47,131.59442138671875,18.93794059753418,158.5,0.0,0.0,1.0,188.0,34.650001525878906,4.373363494873047,1.9339407682418823,0.40252307057380676
48,153.06256103515625,10.366129875183105,164.0,0.0,0.0,1.0,188.0,35.20000076293945,4.3370361328125,2.169325351715088,0.46602845191955566
49,131.28530883789062,20.63652229309082,149.5,0.0,0.0,1.0,188.0,33.75,4.40679407119751,2.186082124710083,0.36987006664276123
50,152.484375,7.688754558563232,165.0,0.0,0.0,1.0,188.0,35.29999923706055,4.4294352531433105,2.188629388809204,0.32204389572143555
51,135.94183349609375,15.785247802734375,156.0,0.0,0.0,1.0,188.0,34.400001525878906,4.182806491851807,2.2211499214172363,0.2656424939632416
52,139.140625,9.594297409057617,155.0,0.0,0.0,1.0,188.0,34.29999923706055,4.185693740844727,2.1534526348114014,0.28209900856018066
53,155.513427734375,6.866514682769775,165.0,0.0,0.0,1.0,188.0,35.29999923706055,4.293647289276123,2.217045783996582,0.24905115365982056
54,138.953125,7.5966267585754395,153.0,0.0,0.0,1.0,188.0,34.099998474121094,4.373482704162598,2.396740198135376,-0.011546075344085693
55,146.3585205078125,10.373353004455566,161.5,0.0,0.0,1.0,188.0,34.95000076293945,4.37456750869751,2.4000244140625,0.15898016095161438
56,136.27886962890625,10.897295951843262,154.5,0.0,0.0,1.0,188.0,34.25,4.183943271636963,2.4960176944732666,0.14119747281074524
57,151.74661254882812,18.280485153198242,178.5,0.0,0.0,1.0,188.0,36.650001525878906,4.107319355010986,2.825195550918579,0.13534986972808838
58,148.242431640625,15.35299015045166,162.5,0.0,0.0,1.0,188.0,35.04999923706055,4.172635078430176,2.8832457065582275,0.15651068091392517
59,148.890625,12.640214920043945,160.5,0.0,0.0,1.0,188.0,34.849998474121094,4.220046520233154,2.7976126670837402,0.2360905110836029
60,146.46875,12.026622772216797,168.0,0.0,0.0,1.0,188.0,35.599998474121094,4.257061958312988,2.6730895042419434,0.1699777990579605
61,152.25,5.573374271392822,159.5,0.0,0.0,1.0,188.0,34.75,4.3749918937683105,2.637775421142578,0.25118348002433777
62,146.546875,5.87680721282959,162.5,0.0,0.0,1.0,188.0,35.04999923706055,4.288060188293457,2.573179244995117,0.1457231640815735
63,139.53338623046875,23.120765686035156,160.0,0.0,0.0,1.0,188.0,34.79999923706055,4.480984687805176,2.65321683883667,0.21518799662590027
64,159.515625,5.131831169128418,165.5,0.0,0.0,1.0,188.0,35.349998474121094,4.547451496124268,2.720343589782715,0.2216472625732422
65,111.34101867675781,35.62431716918945,164.0,0.0,0.0,1.0,188.0,35.20000076293945,4.671758651733398,2.7178592681884766,0.15891267359256744
66,125.83343505859375,25.299076080322266,161.5,0.0,0.0,1.0,188.0,34.95000076293945,4.774734020233154,2.6230292320251465,0.2105368971824646
67,123.4449462890625,24.638824462890625,149.5,0.0,0.0,1.0,188.0,33.75,4.7784743309021,2.5176775455474854,0.12397225201129913
68,151.125,4.048533916473389,159.5,0.0,0.0,1.0,188.0,34.75,4.849514961242676,2.5764567852020264,0.3711545467376709
69,157.39407348632812,10.407087326049805,167.5,0.0,0.0,1.0,188.0,35.54999923706055,4.702145576477051,2.596205711364746,0.5805659294128418
70,157.578125,5.4200286865234375,166.0,0.0,0.0,1.0,188.0,35.400001525878906,4.723662853240967,2.5342366695404053,0.49286597967147827
71,149.3867645263672,15.418877601623535,161.5,0.0,0.0,1.0,188.0,34.95000076293945,4.708746910095215,2.4780285358428955,0.4809540808200836
72,150.84654235839844,12.795858383178711,162.0,0.0,0.0,1.0,188.0,35.0,4.524489402770996,2.7483346462249756,0.49844539165496826
