iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
1,-283.15936279296875,34.18050765991211,-237.10000610351562,0.0,0.10000000149011612,0.8999999761581421,287.1000061035156,12.149999618530273,12.277555465698242,0.9409790635108948,1.0201791524887085,-1.0962961912155151
2,-315.32916259765625,50.072715759277344,-244.5333251953125,0.0,0.10000000149011612,0.8999999761581421,290.95001220703125,11.149999618530273,12.224896430969238,0.9055464267730713,0.9701849222183228,-1.0993441343307495
3,-235.21458435058594,23.99986457824707,-172.5,0.0,0.0,1.0,300.0,12.75,12.155843734741211,0.9787100553512573,0.9514592885971069,-1.0658501386642456
4,-265.5843811035156,64.22901153564453,-168.0,0.0,0.0,1.0,300.0,13.199999809265137,12.221866607666016,1.0701606273651123,0.748382031917572,-1.1786760091781616
5,-233.03228759765625,35.53242111206055,-180.0,0.0,0.0,1.0,300.0,12.0,12.164091110229492,1.1372904777526855,0.7458974719047546,-1.2002826929092407
6,-313.09063720703125,56.35039520263672,-204.56666564941406,0.0,0.05000000074505806,0.949999988079071,299.8999938964844,12.050000190734863,12.22646713256836,1.0838074684143066,0.7016646862030029,-1.21511971950531
7,-289.7021179199219,38.56100082397461,-197.16665649414062,0.0,0.05000000074505806,0.949999988079071,299.75,12.800000190734863,12.233774185180664,1.218360424041748,0.5817381739616394,-1.1759849786758423
8,-260.8187255859375,30.6362247467041,-229.3666534423828,0.0,0.10000000149011612,0.8999999761581421,297.20001220703125,12.25,12.235218048095703,1.4435182809829712,0.5374100208282471,-1.0310654640197754
9,-263.7125244140625,22.47211456298828,-204.933349609375,0.0,0.05000000074505806,0.949999988079071,294.8500061035156,12.350000381469727,12.409496307373047,1.4577449560165405,0.5436125993728638,-1.1475787162780762
10,-318.3614501953125,41.70376968383789,-259.3999938964844,0.0,0.15000000596046448,0.8500000238418579,288.8999938964844,12.300000190734863,12.471332550048828,1.4684579372406006,0.6042121052742004,-1.1317464113235474
11,-288.7260437011719,29.342252731323242,-228.5,0.0,0.10000000149011612,0.8999999761581421,291.75,12.699999809265137,12.353302955627441,1.6441936492919922,0.7149845361709595,-1.1435385942459106
12,-291.86041259765625,31.561325073242188,-227.8333282470703,0.0,0.10000000149011612,0.8999999761581421,288.25,13.0,12.17856216430664,1.7858444452285767,0.6957506537437439,-1.0653533935546875
13,-295.2572937011719,39.14242172241211,-227.6999969482422,0.0,0.10000000149011612,0.8999999761581421,290.70001220703125,12.850000381469727,12.149229049682617,1.5966501235961914,0.6565852165222168,-1.0228986740112305
14,-323.99169921875,36.505130767822266,-252.433349609375,0.0,0.10000000149011612,0.8999999761581421,282.1000061035156,10.949999809265137,12.091813087463379,1.5182626247406006,0.7993002533912659,-0.9401146769523621
15,-296.9406433105469,47.73355484008789,-215.6333465576172,0.0,0.05000000074505806,0.949999988079071,287.79998779296875,11.75,12.269177436828613,1.553430199623108,0.9263569116592407,-0.9697798490524292
16,-284.83123779296875,37.5875358581543,-237.39999389648438,0.0,0.10000000149011612,0.8999999761581421,282.8999938964844,12.399999618530273,12.221033096313477,1.3972766399383545,1.0216615200042725,-0.7801622152328491
17,-251.5323028564453,40.72852325439453,-175.5,0.0,0.0,1.0,300.0,12.449999809265137,12.330903053283691,1.3734619617462158,1.0693938732147217,-0.7813723087310791
18,-289.27398681640625,28.231307983398438,-238.1666717529297,0.0,0.10000000149011612,0.8999999761581421,280.25,12.5,12.255036354064941,1.2836133241653442,1.1421384811401367,-0.7793009281158447
19,-301.95208740234375,65.24958801269531,-214.16665649414062,0.0,0.05000000074505806,0.949999988079071,299.0,11.149999618530273,12.247038841247559,1.1661936044692993,1.180202841758728,-0.8522977232933044
20,-316.1791687011719,49.395408630371094,-206.5,0.0,0.05000000074505806,0.949999988079071,288.75,12.600000381469727,12.424769401550293,1.1831986904144287,1.3230271339416504,-0.9034228920936584
21,-234.68124389648438,18.089012145996094,-208.3000030517578,0.0,0.05000000074505806,0.949999988079071,290.54998779296875,12.300000190734863,12.477483749389648,1.3033488988876343,1.281216025352478,-0.938682496547699
22,-311.19793701171875,44.25078201293945,-206.8666534423828,0.0,0.05000000074505806,0.949999988079071,290.45001220703125,12.449999809265137,12.45258617401123,1.5303781032562256,0.9954884052276611,-0.8125431537628174
23,-309.2989501953125,36.587528228759766,-236.7666473388672,0.0,0.10000000149011612,0.8999999761581421,288.3500061035156,12.100000381469727,12.449004173278809,1.4387723207473755,0.9193404912948608,-0.7202216982841492
24,-262.2010498046875,24.15383529663086,-229.6333465576172,0.0,0.10000000149011612,0.8999999761581421,290.04998779296875,12.699999809265137,12.546133041381836,1.4102520942687988,0.9243336319923401,-0.6635538935661316
25,-304.8770751953125,33.97315979003906,-251.0333251953125,0.0,0.10000000149011612,0.8999999761581421,281.20001220703125,11.149999618530273,12.61402702331543,1.201015591621399,1.0284651517868042,-0.6740409731864929
26,-240.1687469482422,25.79741096496582,-198.56666564941406,0.0,0.05000000074505806,0.949999988079071,296.1499938964844,12.899999618530273,12.618070602416992,1.4513232707977295,1.1463892459869385,-0.7205063104629517
27,-262.0625,27.926895141601562,-203.93333435058594,0.0,0.05000000074505806,0.949999988079071,294.8500061035156,12.449999809265137,12.650479316711426,1.2629613876342773,1.210231900215149,-0.7146931886672974
28,-256.058349609375,39.45123291015625,-196.60000610351562,0.0,0.05000000074505806,0.949999988079071,298.3500061035156,12.949999809265137,12.500170707702637,1.303809404373169,1.275014042854309,-0.801312267780304
29,-227.92811584472656,35.039608001708984,-177.0,0.0,0.0,1.0,300.0,12.300000190734863,12.400505065917969,1.2784456014633179,1.1444460153579712,-0.7292439937591553
30,-316.105224609375,36.72720718383789,-248.6999969482422,0.0,0.10000000149011612,0.8999999761581421,288.45001220703125,10.899999618530273,12.283857345581055,1.256281852722168,1.1859022378921509,-0.685996413230896
31,-295.5062255859375,33.88787078857422,-211.60000610351562,0.0,0.05000000074505806,0.949999988079071,294.6000061035156,11.699999809265137,12.454080581665039,1.2177447080612183,1.218151569366455,-0.687537431716919
32,-267.394775390625,32.41453552246094,-208.03335571289062,0.0,0.05000000074505806,0.949999988079071,296.20001220703125,11.949999809265137,12.510459899902344,1.3449736833572388,1.2365491390228271,-0.7643118500709534
33,-258.183349609375,29.96403694152832,-209.60000610351562,0.0,0.05000000074505806,0.949999988079071,294.6000061035156,11.899999618530273,12.587120056152344,1.1624703407287598,1.3406338691711426,-0.8128931522369385
34,-254.52188110351562,36.48670196533203,-202.89999389648438,0.0,0.05000000074505806,0.949999988079071,297.1499938964844,12.399999618530273,12.659146308898926,1.0833555459976196,1.4461069107055664,-1.0673651695251465
35,-260.24481201171875,39.21135330200195,-200.63333129882812,0.0,0.05000000074505806,0.949999988079071,297.54998779296875,12.600000381469727,12.521223068237305,1.2331424951553345,1.435652494430542,-1.0828906297683716
36,-337.89166259765625,29.668094635009766,-267.9666748046875,0.0,0.15000000596046448,0.8500000238418579,287.29998779296875,11.550000190734863,12.643579483032227,1.0820825099945068,1.3275048732757568,-1.1641359329223633
37,-325.5333251953125,24.314617156982422,-248.0,0.0,0.10000000149011612,0.8999999761581421,282.0,11.399999618530273,12.661638259887695,1.08709716796875,1.3014445304870605,-1.139763355255127
38,-279.22918701171875,80.42010498046875,-182.0,0.0,0.0,1.0,300.0,11.800000190734863,12.710705757141113,1.0397789478302002,1.4180703163146973,-1.1673163175582886
