iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
1,-437.5697937011719,54.25044250488281,-335.8500061035156,0.0,0.25,0.6000000238418579,235.10000610351562,10.300000190734863,12.433853149414062,0.7309895157814026,1.1154184341430664,-1.011123538017273
2,-463.11614990234375,54.478294372558594,-364.2166748046875,0.0,0.30000001192092896,0.550000011920929,214.5500030517578,9.550000190734863,12.486495971679688,0.521125316619873,0.9792608022689819,-1.0358974933624268
3,-482.722900390625,59.11650466918945,-381.58331298828125,0.0,0.4000000059604645,0.5,243.75,12.850000381469727,12.48871898651123,0.5899338126182556,1.0349119901657104,-1.0044026374816895
4,-408.7442932128906,48.21147537231445,-328.06671142578125,0.0,0.25,0.550000011920929,218.39999389648438,8.199999809265137,12.623929977416992,0.31554272770881653,1.024444580078125,-1.0960973501205444
5,-536.3609619140625,68.40158081054688,-401.10003662109375,0.0,0.4000000059604645,0.44999998807907104,208.60000610351562,10.199999809265137,12.764203071594238,0.4928300678730011,1.224747657775879,-0.8992283940315247
6,-493.7786865234375,61.28661346435547,-399.1500244140625,0.0,0.4000000059604645,0.550000011920929,245.39999389648438,12.75,12.824593544006348,0.6137193441390991,1.0469882488250732,-0.7891764044761658
7,-493.35052490234375,41.376609802246094,-415.08331298828125,0.0,0.44999998807907104,0.25,201.0,9.199999809265137,12.962403297424316,0.7011261582374573,0.9644032120704651,-0.71302729845047
8,-486.25048828125,71.3929214477539,-317.7833557128906,0.0,0.25,0.6499999761581421,248.9499969482422,11.449999809265137,13.032547950744629,0.9890186786651611,0.9521001577377319,-0.600223958492279
9,-406.08331298828125,72.6176986694336,-277.3333435058594,0.0,0.20000000298023224,0.800000011920929,275.5,13.899999618530273,13.154276847839355,0.8403278589248657,0.9913477897644043,-0.6504156589508057
10,-434.7306823730469,50.32164764404297,-334.86663818359375,0.0,0.25,0.699999988079071,254.6999969482422,11.75,13.27621841430664,0.7894322276115417,1.183243989944458,-0.7577705979347229
11,-488.8562316894531,61.285484313964844,-355.58331298828125,0.0,0.30000001192092896,0.6499999761581421,246.75,12.600000381469727,13.363439559936523,0.7312334775924683,0.9960538148880005,-0.6851069331169128
12,-443.72393798828125,68.48004150390625,-299.566650390625,0.0,0.25,0.5,227.39999389648438,11.0,13.389070510864258,1.0290895700454712,0.9182549118995667,-0.4613717794418335
13,-452.4625244140625,50.8231086730957,-304.9333190917969,0.0,0.25,0.44999998807907104,193.85000610351562,9.5,13.468829154968262,0.8453021049499512,0.872164249420166,-0.40546244382858276
