iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
1,-382.4416809082031,48.72719955444336,-286.3666687011719,0.0,0.20000000298023224,0.800000011920929,271.70001220703125,13.25,12.403630256652832,0.9710087180137634,0.846570611000061,-1.0097886323928833
2,-296.9624938964844,51.56587219238281,-218.6666717529297,0.0,0.10000000149011612,0.8999999761581421,289.25,13.850000381469727,12.436803817749023,0.8972852230072021,0.7666552066802979,-0.9246931672096252
3,-288.3885498046875,46.25020980834961,-197.39999389648438,0.0,0.05000000074505806,0.949999988079071,292.6499938964844,13.25,12.465326309204102,0.9915902018547058,0.5563629865646362,-1.019186019897461
4,-277.8229064941406,61.036128997802734,-187.46665954589844,0.0,0.05000000074505806,0.949999988079071,294.04998779296875,14.149999618530273,12.411994934082031,0.9717715978622437,0.6961256265640259,-0.9614380598068237
5,-318.25,52.99469757080078,-222.96664428710938,0.0,0.10000000149011612,0.8999999761581421,287.29998779296875,13.550000190734863,12.521916389465332,1.1531866788864136,0.9132177829742432,-0.820344090461731
6,-268.46771240234375,41.730491638183594,-192.1999969482422,0.0,0.05000000074505806,0.949999988079071,297.45001220703125,13.449999809265137,12.644104957580566,1.200305461883545,0.7928582429885864,-0.8326687216758728
7,-320.027099609375,72.41878509521484,-219.33334350585938,0.0,0.10000000149011612,0.949999988079071,298.75,13.149999618530273,12.685973167419434,1.2827105522155762,0.6496357917785645,-0.8825092315673828
8,-341.04791259765625,37.5867805480957,-251.6333465576172,0.0,0.10000000149011612,0.8999999761581421,283.29998779296875,10.949999809265137,12.708003997802734,1.1705350875854492,0.6117925047874451,-0.9235210418701172
9,-419.8208312988281,51.29759216308594,-292.86663818359375,0.0,0.20000000298023224,0.800000011920929,267.95001220703125,12.850000381469727,12.740795135498047,1.2622044086456299,0.5506027340888977,-1.058369517326355
10,-299.1802062988281,43.22574234008789,-193.1999969482422,0.0,0.05000000074505806,0.949999988079071,293.70001220703125,13.600000381469727,12.744731903076172,1.3876843452453613,0.7167574167251587,-0.9584136009216309
11,-355.1302185058594,34.675804138183594,-283.0,0.0,0.20000000298023224,0.800000011920929,278.25,13.149999618530273,12.776105880737305,1.1315950155258179,0.7979990243911743,-1.0049495697021484
12,-416.13958740234375,57.464412689208984,-321.8000183105469,0.0,0.25,0.75,266.54998779296875,12.550000190734863,12.876364707946777,1.057701826095581,0.7553032636642456,-1.039566993713379
13,-377.6041564941406,53.186824798583984,-268.066650390625,0.0,0.15000000596046448,0.8500000238418579,272.1499938964844,12.550000190734863,13.078119277954102,0.8662499189376831,0.812920093536377,-1.1734862327575684
14,-340.9614562988281,44.39060592651367,-283.4666442871094,0.0,0.20000000298023224,0.800000011920929,280.54998779296875,12.949999809265137,13.175435066223145,1.1821141242980957,0.946254312992096,-1.1871545314788818
15,-250.5239715576172,58.95279312133789,-176.76666259765625,0.0,0.05000000074505806,0.949999988079071,298.1000061035156,14.949999809265137,13.158899307250977,1.299281120300293,1.0079519748687744,-1.0670026540756226
16,-284.76666259765625,35.81307601928711,-199.26666259765625,0.0,0.05000000074505806,0.949999988079071,289.1000061035156,13.300000190734863,13.299199104309082,1.4990196228027344,0.9269684553146362,-1.1249723434448242
17,-329.62603759765625,30.83177947998047,-216.2333526611328,0.0,0.10000000149011612,0.8999999761581421,296.6499938964844,13.600000381469727,13.365564346313477,1.304064154624939,0.9221658706665039,-1.0786070823669434
18,-275.4875183105469,38.81222915649414,-161.5,0.0,0.0,1.0,300.0,13.850000381469727,13.412636756896973,1.3145828247070312,0.9124667644500732,-1.1741900444030762
19,-400.0198059082031,70.97628784179688,-256.4333190917969,0.0,0.15000000596046448,0.8500000238418579,281.3500061035156,13.100000381469727,13.416608810424805,1.5079315900802612,0.9961257576942444,-1.2655363082885742
20,-308.957275390625,34.19914627075195,-241.53335571289062,0.0,0.15000000596046448,0.8500000238418579,288.70001220703125,14.100000381469727,13.329561233520508,1.5237834453582764,1.0022454261779785,-1.1369707584381104
21,-306.578125,42.576560974121094,-214.7666778564453,0.0,0.10000000149011612,0.8999999761581421,292.1000061035156,14.050000190734863,13.180261611938477,1.6317459344863892,1.1054434776306152,-1.0155220031738281
22,-361.0104064941406,75.8431625366211,-213.83334350585938,0.0,0.10000000149011612,0.8999999761581421,290.5,14.25,13.203639030456543,1.541693925857544,0.9014657735824585,-0.9499249458312988
23,-354.69793701171875,28.559383392333984,-297.3999938964844,0.0,0.20000000298023224,0.800000011920929,267.8999938964844,12.399999618530273,13.251434326171875,1.5424975156784058,0.7288417220115662,-0.9623353481292725
24,-368.6697998046875,50.469520568847656,-269.79998779296875,0.0,0.20000000298023224,0.800000011920929,283.79998779296875,14.100000381469727,13.333438873291016,1.6120874881744385,0.9004507064819336,-0.9226675033569336
25,-336.9781494140625,39.31132125854492,-257.13336181640625,0.0,0.15000000596046448,0.8500000238418579,280.29998779296875,13.100000381469727,13.42048168182373,1.6580992937088013,0.9588731527328491,-0.9469441175460815
26,-290.20208740234375,35.08354568481445,-222.89999389648438,0.0,0.10000000149011612,0.8999999761581421,284.3999938964844,13.75,13.432257652282715,1.401342511177063,0.8822455406188965,-1.0636394023895264
27,-338.80413818359375,38.621055603027344,-253.36666870117188,0.0,0.15000000596046448,0.8500000238418579,282.20001220703125,13.350000381469727,13.453974723815918,1.4181346893310547,0.7655444145202637,-0.9154765009880066
28,-290.4510498046875,31.548568725585938,-213.7666473388672,0.0,0.10000000149011612,0.8999999761581421,293.6000061035156,14.050000190734863,13.670341491699219,1.3903602361679077,0.7259422540664673,-0.8223131895065308
29,-318.453125,49.51422119140625,-229.6666717529297,0.0,0.10000000149011612,0.8999999761581421,279.5,13.399999618530273,13.67341423034668,1.340624451637268,0.6183700561523438,-0.708949863910675
30,-341.04376220703125,26.397083282470703,-281.6000061035156,0.0,0.20000000298023224,0.800000011920929,278.8500061035156,13.25,13.746156692504883,1.2257204055786133,0.5435619354248047,-0.6859307289123535
31,-257.4666748046875,40.53995132446289,-176.5,0.0,0.0,1.0,300.0,12.350000381469727,13.71753978729248,1.1405954360961914,0.5278719663619995,-0.7624733448028564
32,-332.910400390625,46.969242095947266,-257.0333557128906,0.0,0.15000000596046448,0.8500000238418579,278.95001220703125,13.199999809265137,13.846590042114258,1.2254681587219238,0.5168839693069458,-0.8517904281616211
33,-296.035400390625,42.7342643737793,-189.33334350585938,0.0,0.05000000074505806,0.949999988079071,299.5,13.600000381469727,13.931657791137695,1.0814428329467773,0.5018151998519897,-1.038202166557312
34,-316.65106201171875,39.67813491821289,-260.9666748046875,0.0,0.15000000596046448,0.8500000238418579,278.29998779296875,12.850000381469727,13.864363670349121,1.3727468252182007,0.6147843599319458,-0.8481546640396118
35,-415.5874938964844,37.31519317626953,-341.26666259765625,0.0,0.25,0.75,261.3500061035156,10.949999809265137,13.902983665466309,1.315418004989624,0.6392129063606262,-0.8932386636734009
36,-359.97393798828125,33.77594757080078,-290.23333740234375,0.0,0.20000000298023224,0.800000011920929,270.3999938964844,12.949999809265137,13.954075813293457,1.2668055295944214,0.6917624473571777,-0.8940913081169128
37,-294.89581298828125,71.45146179199219,-150.5,0.0,0.0,1.0,300.0,14.949999809265137,13.935976028442383,1.2031810283660889,0.6730724573135376,-0.7646540403366089
38,-344.1802062988281,73.95600128173828,-199.46665954589844,0.0,0.05000000074505806,0.949999988079071,294.79998779296875,12.899999618530273,13.939711570739746,1.071850061416626,0.7699270248413086,-0.8631934523582458
39,-291.0823059082031,44.76277542114258,-224.7666473388672,0.0,0.10000000149011612,0.8999999761581421,287.6000061035156,13.350000381469727,13.978949546813965,0.7469165325164795,0.7744295001029968,-0.9219838976860046
40,-405.6520690917969,86.45523071289062,-225.1666717529297,0.0,0.10000000149011612,0.8999999761581421,285.5,13.449999809265137,14.110311508178711,1.0529440641403198,0.7737892866134644,-0.9674268364906311
41,-290.74896240234375,39.75961685180664,-188.26666259765625,0.0,0.05000000074505806,0.949999988079071,295.1000061035156,14.0,14.024230003356934,1.2705740928649902,0.813119649887085,-0.9197797179222107
42,-353.40521240234375,58.23186492919922,-220.89999389648438,0.0,0.10000000149011612,0.8999999761581421,288.8999938964844,13.649999618530273,14.243362426757812,1.2436292171478271,0.8566863536834717,-1.0054690837860107
43,-290.79376220703125,47.29599380493164,-198.66665649414062,0.0,0.05000000074505806,0.949999988079071,293.75,13.050000190734863,14.177909851074219,1.417529821395874,0.7658321857452393,-0.9637557864189148
44,-342.0885314941406,40.36799621582031,-253.3666534423828,0.0,0.15000000596046448,0.8500000238418579,291.20001220703125,12.75,14.387182235717773,1.3663251399993896,0.9487332105636597,-1.1232800483703613
45,-287.29583740234375,41.74197769165039,-223.6999969482422,0.0,0.10000000149011612,0.8999999761581421,282.45001220703125,13.800000190734863,14.334222793579102,1.4543416500091553,1.0113002061843872,-1.0754942893981934
46,-360.57086181640625,41.695152282714844,-258.73333740234375,0.0,0.15000000596046448,0.8500000238418579,283.1499938964844,12.75,14.506464004516602,1.5281482934951782,1.2161929607391357,-1.1365327835083008
47,-335.03125,65.9524154663086,-216.9666748046875,0.0,0.10000000149011612,0.8999999761581421,294.79998779296875,13.649999618530273,14.514840126037598,1.6615339517593384,1.1553298234939575,-1.1726012229919434
48,-353.5531005859375,36.81924057006836,-254.60000610351562,0.0,0.15000000596046448,0.8500000238418579,270.6000061035156,14.0,14.568571090698242,1.9057008028030396,1.2264964580535889,-1.1195353269577026
49,-250.82394409179688,59.44717025756836,-175.5,0.0,0.05000000074505806,0.949999988079071,290.25,15.600000381469727,14.579933166503906,2.0096309185028076,1.3088899850845337,-1.2401227951049805
50,-410.1500244140625,40.0617561340332,-328.3666687011719,0.0,0.25,0.75,262.70001220703125,12.149999618530273,14.684762954711914,2.038266181945801,1.2601364850997925,-1.1998755931854248
51,-317.1676940917969,49.06368637084961,-249.3333282470703,0.0,0.15000000596046448,0.8500000238418579,275.5,14.199999809265137,14.727246284484863,1.9204343557357788,1.1871416568756104,-1.170853614807129
52,-333.6999816894531,29.41842269897461,-269.0666809082031,0.0,0.20000000298023224,0.800000011920929,281.8999938964844,14.300000190734863,14.858744621276855,1.904209852218628,1.0670095682144165,-1.090263843536377
