iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1
37,-373.7322998046875,60.07001495361328,-258.1000061035156,0.0,0.10000000149011612,0.8999999761581421,276.6000061035156,10.75,0.7627583742141724,1.2553406953811646
38,-530.698974609375,54.4624137878418,-395.33331298828125,0.0,0.3499999940395355,0.6499999761581421,251.5,11.199999809265137,0.7223033308982849,1.3585214614868164
39,-448.14166259765625,43.63645935058594,-351.4666442871094,0.0,0.25,0.75,257.29998779296875,10.199999809265137,0.7554759979248047,1.629709005355835
40,-453.1333312988281,42.587890625,-364.0333557128906,0.0,0.30000001192092896,0.699999988079071,260.95001220703125,11.199999809265137,0.9346211552619934,1.5486310720443726
41,-373.3968811035156,52.03615951538086,-238.1999969482422,0.0,0.10000000149011612,0.8999999761581421,282.45001220703125,12.350000381469727,0.9688745737075806,1.6499866247177124
42,-468.95416259765625,71.01470947265625,-343.0333557128906,0.0,0.25,0.75,268.45001220703125,10.300000190734863,0.9904494285583496,1.8091102838516235
43,-481.3145751953125,129.5532989501953,-326.5666809082031,0.0,0.25,0.75,271.3999938964844,11.75,1.104834794998169,1.6233385801315308
44,-474.1739501953125,70.21722412109375,-356.8333435058594,0.0,0.30000001192092896,0.699999988079071,256.75,12.199999809265137,1.0054572820663452,1.6646004915237427
45,-461.0656433105469,75.75836944580078,-325.16668701171875,0.0,0.25,0.75,260.75,12.600000381469727,0.9675573706626892,1.642411231994629
46,-450.35107421875,50.444068908691406,-339.73333740234375,0.0,0.25,0.75,255.39999389648438,11.5,1.1895805597305298,1.7633960247039795
47,-494.20416259765625,31.87206268310547,-412.26666259765625,0.0,0.4000000059604645,0.6000000238418579,245.60000610351562,12.399999618530273,1.2736384868621826,1.6657507419586182
48,-493.53021240234375,70.3071060180664,-339.29998779296875,0.0,0.30000001192092896,0.699999988079071,267.29998779296875,13.25,1.2841604948043823,1.6200792789459229
49,-470.74688720703125,60.72295379638672,-333.6666564941406,0.0,0.25,0.75,263.75,11.550000190734863,1.0278282165527344,1.473694086074829
50,-347.5739440917969,42.201683044433594,-271.0333557128906,0.0,0.15000000596046448,0.8500000238418579,279.70001220703125,11.75,0.9402004480361938,1.4723153114318848
51,-441.16668701171875,52.565269470214844,-339.8999938964844,0.0,0.25,0.75,258.1499938964844,11.300000190734863,1.0121395587921143,1.3957918882369995
52,-461.5979309082031,50.4932861328125,-357.433349609375,0.0,0.30000001192092896,0.699999988079071,264.8500061035156,11.600000381469727,0.8481057286262512,1.3051409721374512
53,-340.1833190917969,59.37496566772461,-263.1333312988281,0.0,0.20000000298023224,0.800000011920929,283.29998779296875,14.800000190734863,0.942514181137085,1.2176992893218994
54,-406.80938720703125,41.25108337402344,-326.3666687011719,0.0,0.25,0.75,249.9499969482422,13.199999809265137,0.8845415115356445,1.356087565422058
55,-412.4468994140625,59.223976135253906,-323.8999938964844,0.0,0.25,0.75,264.8999938964844,12.449999809265137,0.8431130647659302,1.3951605558395386
56,-376.7281494140625,90.06034851074219,-242.3000030517578,0.0,0.10000000149011612,0.8999999761581421,282.29998779296875,11.949999809265137,0.8305600881576538,1.4230847358703613
57,-458.6927185058594,35.60832214355469,-387.566650390625,0.0,0.30000001192092896,0.699999988079071,249.64999389648438,9.600000381469727,0.9046294093132019,1.5905773639678955
58,-417.70001220703125,47.49048614501953,-342.5666809082031,0.0,0.30000001192092896,0.75,273.6499938964844,12.5,0.8891529440879822,1.6201653480529785
59,-479.8999938964844,48.067569732666016,-388.3666687011719,0.0,0.30000001192092896,0.699999988079071,247.6999969482422,9.649999618530273,0.8589683771133423,1.7194219827651978
60,-402.18853759765625,62.81703186035156,-261.066650390625,0.0,0.10000000149011612,0.8999999761581421,283.3999938964844,10.0,0.7630580067634583,1.796033263206482
61,-456.83123779296875,36.7296257019043,-373.73333740234375,0.0,0.30000001192092896,0.699999988079071,249.39999389648438,11.0,0.9226298332214355,1.712740182876587
62,-436.62396240234375,71.57756042480469,-342.66668701171875,0.0,0.30000001192092896,0.75,274.25,12.449999809265137,0.8030744194984436,1.7861883640289307
63,-414.2166748046875,44.31021499633789,-344.7666931152344,0.0,0.25,0.75,257.6000061035156,10.850000381469727,0.7473799586296082,1.8399991989135742
64,-429.8520812988281,51.99759292602539,-309.26666259765625,0.0,0.20000000298023224,0.800000011920929,277.1000061035156,10.600000381469727,0.7381815910339355,1.9570294618606567
65,-433.61248779296875,55.322818756103516,-345.79998779296875,0.0,0.30000001192092896,0.699999988079071,271.04998779296875,12.350000381469727,0.8385214805603027,1.8190960884094238
66,-384.941650390625,64.63497161865234,-276.16668701171875,0.0,0.15000000596046448,0.8500000238418579,279.5,11.25,0.6757963299751282,1.8076248168945312
67,-341.67498779296875,51.45479965209961,-249.06668090820312,0.0,0.15000000596046448,0.8500000238418579,278.8999938964844,14.0,0.5211989283561707,1.7738102674484253
68,-358.7010498046875,32.5311393737793,-279.3999938964844,0.0,0.15000000596046448,0.8500000238418579,269.3999938964844,11.600000381469727,0.3539649546146393,1.6090062856674194
69,-450.308349609375,53.82242965698242,-329.1333312988281,0.0,0.25,0.75,266.79998779296875,11.800000190734863,0.2196258008480072,1.773258090019226
70,-525.2979125976562,38.800804138183594,-423.3999938964844,0.0,0.3499999940395355,0.6499999761581421,243.89999389648438,8.899999618530273,0.031242981553077698,1.919701337814331
71,-454.63958740234375,28.334524154663086,-385.1333312988281,0.0,0.3499999940395355,0.6499999761581421,254.8000030517578,12.0,0.16191743314266205,1.974685788154602
72,-366.06146240234375,47.789798736572266,-276.433349609375,0.0,0.20000000298023224,0.800000011920929,270.1000061035156,14.350000381469727,-0.01664648950099945,2.0350890159606934
73,-357.1479187011719,57.001434326171875,-266.5,0.0,0.15000000596046448,0.8500000238418579,276.75,12.399999618530273,0.04718818515539169,1.9420554637908936
74,-458.9302062988281,32.72293472290039,-399.3999938964844,0.0,0.30000001192092896,0.699999988079071,248.39999389648438,8.5,-0.15425673127174377,2.0614635944366455
75,-435.90728759765625,42.423789978027344,-356.1333312988281,0.0,0.30000001192092896,0.699999988079071,266.79998779296875,11.600000381469727,-0.24896582961082458,2.0260415077209473
76,-447.0093688964844,45.019901275634766,-373.4666442871094,0.0,0.3499999940395355,0.6499999761581421,270.04998779296875,12.149999618530273,-0.2752006947994232,2.2462587356567383
77,-445.8687438964844,45.95396041870117,-358.3666687011719,0.0,0.30000001192092896,0.699999988079071,263.45001220703125,11.600000381469727,-0.41610512137413025,2.3121750354766846
78,-425.2479248046875,35.467559814453125,-359.3333435058594,0.0,0.30000001192092896,0.699999988079071,267.25,11.25,-0.3850954473018646,2.3768107891082764
79,-484.67083740234375,57.60748291015625,-389.23333740234375,0.0,0.30000001192092896,0.699999988079071,237.39999389648438,10.25,-0.3095463812351227,2.3131983280181885
80,-451.4447937011719,98.44190216064453,-308.20001220703125,0.0,0.20000000298023224,0.800000011920929,266.70001220703125,11.399999618530273,-0.22875332832336426,2.4073972702026367
81,-407.9395751953125,70.03256225585938,-281.6333312988281,0.0,0.20000000298023224,0.800000011920929,275.04998779296875,13.5,-0.2559250593185425,2.4557595252990723
82,-460.9552307128906,53.6009635925293,-370.66668701171875,0.0,0.3499999940395355,0.6499999761581421,260.75,13.050000190734863,-0.15139417350292206,2.539520740509033
83,-389.1895751953125,78.0503921508789,-250.4666748046875,0.0,0.10000000149011612,0.8999999761581421,282.04998779296875,11.149999618530273,-0.0517825186252594,2.410088539123535
84,-412.57916259765625,107.72527313232422,-267.70001220703125,0.0,0.15000000596046448,0.8500000238418579,284.70001220703125,11.75,-0.022102002054452896,2.4027817249298096
85,-485.45416259765625,35.89986038208008,-386.63336181640625,0.0,0.3499999940395355,0.6499999761581421,262.29998779296875,11.350000381469727,0.11903336644172668,2.7095212936401367
86,-435.73541259765625,50.27481460571289,-350.9666748046875,0.0,0.25,0.75,261.04998779296875,10.0,0.23064109683036804,2.6885364055633545
87,-429.1114807128906,31.5294246673584,-360.8999938964844,0.0,0.30000001192092896,0.699999988079071,259.6499938964844,11.600000381469727,0.31553882360458374,2.7725985050201416
88,-555.8875122070312,72.55753326416016,-394.16668701171875,0.0,0.3499999940395355,0.6499999761581421,245.0,11.75,0.34705811738967896,2.8236896991729736
89,-521.8270874023438,24.279216766357422,-458.76666259765625,0.0,0.44999998807907104,0.550000011920929,248.60000610351562,10.050000190734863,0.4461974799633026,2.903168201446533
90,-467.8479309082031,34.9940299987793,-389.4333190917969,0.0,0.3499999940395355,0.6499999761581421,249.85000610351562,11.899999618530273,0.4500535726547241,3.0333046913146973
91,-398.6947937011719,64.93204498291016,-279.4666442871094,0.0,0.20000000298023224,0.800000011920929,277.54998779296875,13.550000190734863,0.3205956220626831,2.9094505310058594
92,-445.1874694824219,44.23251724243164,-363.33331298828125,0.0,0.30000001192092896,0.699999988079071,259.0,11.399999618530273,0.38178032636642456,2.7420616149902344
93,-430.9041442871094,39.50313949584961,-384.0999755859375,0.0,0.30000001192092896,0.699999988079071,246.60000610351562,10.149999618530273,0.2834513187408447,2.754568099975586
94,-504.027099609375,42.469932556152344,-433.63330078125,0.0,0.4000000059604645,0.6000000238418579,241.3000030517578,10.550000190734863,0.39184319972991943,2.6826961040496826
95,-475.88751220703125,89.00859069824219,-351.39996337890625,0.0,0.30000001192092896,0.699999988079071,265.6499938964844,12.149999618530273,0.450327605009079,2.6363749504089355
96,-372.95208740234375,43.33819580078125,-268.33331298828125,0.0,0.15000000596046448,0.8500000238418579,276.25,12.25,0.5282248854637146,2.7831921577453613
97,-460.6416931152344,72.58621978759766,-345.3333435058594,0.0,0.25,0.75,265.0,10.300000190734863,0.4437229633331299,2.7035584449768066
98,-343.8125,32.863075256347656,-275.26666259765625,0.0,0.20000000298023224,0.800000011920929,281.6000061035156,13.699999809265137,0.42373308539390564,2.679988145828247
99,-499.171875,97.95123291015625,-271.6000061035156,0.0,0.15000000596046448,0.8500000238418579,279.6000061035156,11.699999809265137,0.3218722343444824,2.688446521759033
100,-401.06768798828125,41.27519989013672,-345.0,0.0,0.25,0.75,266.25,10.25,0.2240062952041626,2.447343587875366
