iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
19,6.53125,1.7850836515426636,11.5,0.0,0.0,1.0,100.0,11.149999618530273,3.389096975326538,1.6761168241500854,1.0626662969589233,-1.2036879062652588
20,5.1875,1.254678726196289,7.0,0.0,0.0,1.0,100.0,10.699999809265137,3.3565971851348877,1.727535367012024,1.3303221464157104,-1.3758258819580078
21,6.421875,1.3352748155593872,9.5,0.0,0.0,1.0,100.0,10.949999809265137,3.38456392288208,1.686487078666687,1.2880157232284546,-1.2146539688110352
22,4.203125,3.3839218616485596,9.5,0.0,0.0,1.0,100.0,10.949999809265137,3.3209705352783203,1.6811552047729492,1.4949116706848145,-1.2660408020019531
23,4.984375,2.0481865406036377,9.0,0.0,0.0,1.0,100.0,10.899999618530273,3.2218496799468994,1.7685108184814453,1.603405475616455,-1.385704755783081
24,5.78125,3.344625949859619,10.0,0.0,0.0,1.0,100.0,11.0,3.088627815246582,1.8683377504348755,1.5020387172698975,-1.4986013174057007
25,-44.10312271118164,108.28797912597656,12.0,0.0,0.0,1.0,100.0,11.199999809265137,3.4939327239990234,1.8443646430969238,1.3829220533370972,-1.513808250427246
26,5.8125,2.2386868000030518,11.5,0.0,0.0,1.0,100.0,11.149999618530273,3.6237144470214844,1.8303452730178833,1.3763056993484497,-1.6154459714889526
27,6.5,1.7544585466384888,9.0,0.0,0.0,1.0,100.0,10.899999618530273,3.496894359588623,1.828328013420105,1.3238171339035034,-1.7294206619262695
28,6.296875,1.8237125873565674,9.5,0.0,0.0,1.0,100.0,10.949999809265137,3.4389171600341797,1.7955793142318726,1.4154778718948364,-1.6902201175689697
29,6.03125,3.4094021320343018,14.5,0.0,0.0,1.0,100.0,11.449999809265137,3.3357443809509277,1.7987723350524902,1.3221133947372437,-1.560049295425415
30,5.703125,3.104581832885742,11.0,0.0,0.0,1.0,100.0,11.100000381469727,3.5122416019439697,1.7087736129760742,1.2949862480163574,-1.5357680320739746
31,3.5625,2.138742446899414,7.5,0.0,0.0,1.0,100.0,10.75,3.3321785926818848,1.8010139465332031,1.3238472938537598,-1.5574811697006226
32,8.78125,3.56400728225708,15.5,0.0,0.0,1.0,100.0,11.550000190734863,3.1663005352020264,1.755080223083496,1.3873423337936401,-1.639263391494751
33,1.46875,23.19596290588379,12.5,0.0,0.0,1.0,100.0,11.25,3.356370687484741,1.72426438331604,1.314035415649414,-1.517102599143982
34,5.09375,1.9098327159881592,9.0,0.0,0.0,1.0,100.0,10.899999618530273,3.2483701705932617,1.8456639051437378,1.3063771724700928,-1.3012423515319824
35,8.328125,2.170863151550293,13.0,0.0,0.0,1.0,100.0,11.300000190734863,3.3460147380828857,1.908440351486206,1.2843420505523682,-1.3075611591339111
36,5.5,3.25,11.5,0.0,0.0,1.0,100.0,11.149999618530273,3.504387617111206,1.8092453479766846,1.170043706893921,-1.3737298250198364
37,8.0,2.960679769515991,12.0,0.0,0.0,1.0,100.0,11.199999809265137,3.5230824947357178,1.7562313079833984,1.0738918781280518,-1.3142261505126953
38,5.890625,2.849710464477539,11.0,0.0,0.0,1.0,100.0,11.100000381469727,3.3898818492889404,1.7254904508590698,0.9350649118423462,-1.2740449905395508
39,1.96875,3.441333055496216,11.5,0.0,0.0,1.0,100.0,11.149999618530273,3.389664888381958,1.8536652326583862,1.0103076696395874,-1.3290801048278809
40,6.140625,2.544093608856201,10.0,0.0,0.0,1.0,100.0,11.0,3.4537599086761475,1.770836591720581,0.9847996830940247,-1.3845560550689697
41,9.09375,3.2726075649261475,15.0,0.0,0.0,1.0,100.0,11.5,3.385911464691162,1.8686314821243286,0.9341806173324585,-1.4916952848434448
42,5.40625,1.3254568576812744,8.0,0.0,0.0,1.0,100.0,10.800000190734863,3.4047348499298096,1.7669241428375244,0.8557023406028748,-1.5487496852874756
43,7.203125,1.6098300218582153,11.0,0.0,0.0,1.0,100.0,11.100000381469727,3.3022563457489014,1.5838066339492798,0.9844821691513062,-1.5156065225601196
44,6.09375,2.059420108795166,9.5,0.0,0.0,1.0,100.0,10.949999809265137,3.2941551208496094,1.596510648727417,0.7922869920730591,-1.547971487045288
45,6.5625,2.164161205291748,10.5,0.0,0.0,1.0,100.0,11.050000190734863,3.187373399734497,1.630539894104004,0.7320528030395508,-1.5648820400238037
46,1.4375,19.06222915649414,8.0,0.0,0.0,1.0,100.0,10.800000190734863,3.46177077293396,1.7120082378387451,0.7112053632736206,-1.4499626159667969
47,6.8125,2.0757153034210205,11.0,0.0,0.0,1.0,100.0,11.100000381469727,3.553334951400757,1.7273011207580566,0.730923593044281,-1.5390230417251587
48,6.6875,1.8360538482666016,9.5,0.0,0.0,1.0,100.0,10.949999809265137,3.530522108078003,1.6445235013961792,0.6932404041290283,-1.4580589532852173
49,6.734375,2.5768935680389404,13.0,0.0,0.0,1.0,100.0,11.300000190734863,3.6113202571868896,1.5374144315719604,0.5145819783210754,-1.4275398254394531
50,8.84375,2.773866653442383,13.0,0.0,0.0,1.0,100.0,11.300000190734863,3.631119966506958,1.5116602182388306,0.3518221378326416,-1.4533321857452393
51,7.25,1.6723860502243042,11.0,0.0,0.0,1.0,100.0,11.100000381469727,3.7578542232513428,1.536423683166504,0.3443060517311096,-1.4164179563522339
52,6.828125,2.1087961196899414,10.5,0.0,0.0,1.0,100.0,11.050000190734863,3.9578213691711426,1.4874976873397827,0.11420011520385742,-1.3414009809494019
53,7.125,1.8413649797439575,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.147703170776367,1.415679931640625,0.31909316778182983,-1.3832569122314453
54,11.40625,1.7564057111740112,16.0,0.0,0.0,1.0,100.0,11.600000381469727,4.328794002532959,1.4140470027923584,0.4381408989429474,-1.4133542776107788
55,8.265625,1.4894649982452393,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.318841457366943,1.449434518814087,0.397607684135437,-1.5032168626785278
56,5.0625,2.609328269958496,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.365510940551758,1.3375343084335327,0.4567607045173645,-1.5258032083511353
57,7.296875,1.4782769680023193,10.5,0.0,0.0,1.0,100.0,11.050000190734863,4.472022533416748,1.408608317375183,0.49604660272598267,-1.616676688194275
58,2.859375,3.5908615589141846,7.5,0.0,0.0,1.0,100.0,10.75,4.566133499145508,1.3879462480545044,0.5246689319610596,-1.5856380462646484
59,6.0625,1.321398377418518,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.5967936515808105,1.3293343782424927,0.4489315450191498,-1.690141201019287
60,8.390625,2.064333915710449,12.0,0.0,0.0,1.0,100.0,11.199999809265137,4.535234451293945,1.3262733221054077,0.3935157060623169,-1.7550945281982422
61,6.015625,2.141423225402832,12.5,0.0,0.0,1.0,100.0,11.25,4.6273393630981445,1.4740198850631714,0.4925668239593506,-1.7449374198913574
62,7.25,2.3815698623657227,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.7535858154296875,1.3815709352493286,0.45703551173210144,-1.782443642616272
63,4.125,1.681702971458435,7.0,0.0,0.0,1.0,100.0,10.699999809265137,4.571927070617676,1.3165241479873657,0.5121212005615234,-1.7921239137649536
64,5.109375,1.5498708486557007,8.5,0.0,0.0,1.0,100.0,10.850000381469727,4.3910231590271,1.2166807651519775,0.5370986461639404,-1.896499752998352
65,2.265625,2.1286158561706543,6.5,0.0,0.0,1.0,100.0,10.649999618530273,4.271490097045898,1.4226515293121338,0.6072047352790833,-1.9326051473617554
66,5.390625,1.8231770992279053,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.068293571472168,1.4758166074752808,0.6695156097412109,-1.9887253046035767
67,6.265625,1.7721120119094849,10.0,0.0,0.0,1.0,100.0,11.0,4.046178340911865,1.471988320350647,0.7019628286361694,-2.0670833587646484
68,7.15625,2.887033224105835,11.5,0.0,0.0,1.0,100.0,11.149999618530273,4.361894130706787,1.5456316471099854,0.646519124507904,-2.1525185108184814
69,11.484375,2.6412720680236816,17.5,0.0,0.0,1.0,100.0,11.75,4.370449066162109,1.5832163095474243,0.6172184348106384,-2.079803705215454
70,6.71875,1.5048749446868896,9.0,0.0,0.0,1.0,100.0,10.899999618530273,4.3558573722839355,1.3309543132781982,0.7844421863555908,-2.015728712081909
71,5.6875,2.51790452003479,10.5,0.0,0.0,1.0,100.0,11.050000190734863,4.331869125366211,1.5489501953125,0.796829342842102,-2.0902791023254395
72,6.734375,2.907383918762207,12.0,0.0,0.0,1.0,100.0,11.199999809265137,4.341812610626221,1.6813585758209229,0.7859330177307129,-2.118349552154541
73,9.34375,0.8788975477218628,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.351751327514648,1.8753347396850586,0.952263355255127,-2.188904285430908
74,3.390625,2.178497076034546,8.5,0.0,0.0,1.0,100.0,10.850000381469727,4.375617980957031,1.9880890846252441,1.0403295755386353,-2.264223337173462
75,5.3125,3.5876307487487793,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.415621757507324,1.9715144634246826,1.0843786001205444,-2.3859243392944336
76,5.6875,1.7886359691619873,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.38987922668457,2.066293478012085,1.05049467086792,-2.3293328285217285
77,8.109375,1.529574990272522,11.5,0.0,0.0,1.0,100.0,11.149999618530273,4.347296714782715,2.083669900894165,1.0653060674667358,-2.31856632232666
78,8.09375,1.4221324920654297,10.5,0.0,0.0,1.0,100.0,11.050000190734863,4.390946865081787,2.0704329013824463,1.026445746421814,-2.263012170791626
79,4.4375,2.882463216781616,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.567413330078125,1.931683897972107,1.0264918804168701,-2.3058083057403564
80,4.078125,1.3642154932022095,6.0,0.0,0.0,1.0,100.0,10.600000381469727,4.576826095581055,2.1091933250427246,0.893860399723053,-2.1516823768615723
81,9.5,1.0897247791290283,11.5,0.0,0.0,1.0,100.0,11.149999618530273,4.593333721160889,2.0688939094543457,0.8063278198242188,-2.1323342323303223
82,9.5,2.809025526046753,14.5,0.0,0.0,1.0,100.0,11.449999809265137,4.506766319274902,2.0413734912872314,0.9588773250579834,-2.2345049381256104
83,8.453125,1.5878413915634155,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.386534690856934,2.085609197616577,0.8298641443252563,-2.157805919647217
84,3.234375,3.1074113845825195,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.307555198669434,1.9756139516830444,0.7512403130531311,-2.1733522415161133
85,10.125,1.4415702819824219,13.0,0.0,0.0,1.0,100.0,11.300000190734863,4.344101905822754,2.1069869995117188,0.8895601034164429,-2.2647080421447754
86,7.8125,1.8060228824615479,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.40319299697876,2.1694247722625732,1.0004204511642456,-2.2790544033050537
87,5.96875,1.999755859375,10.0,0.0,0.0,1.0,100.0,11.0,4.35390043258667,2.2101619243621826,0.8711472153663635,-2.2362658977508545
88,8.6875,2.1130177974700928,13.0,0.0,0.0,1.0,100.0,11.300000190734863,4.298717021942139,2.2566652297973633,0.8262062072753906,-2.331444501876831
89,8.234375,1.6908965110778809,13.0,0.0,0.0,1.0,100.0,11.300000190734863,4.292253017425537,2.234755277633667,0.8802123069763184,-2.342747449874878
90,10.578125,1.5314891338348389,13.5,0.0,0.0,1.0,100.0,11.350000381469727,4.245423793792725,2.1332767009735107,0.8471510410308838,-2.3142447471618652
91,6.515625,2.30313777923584,11.0,0.0,0.0,1.0,100.0,11.100000381469727,4.283353328704834,1.976491928100586,0.8559572696685791,-2.309213161468506
92,7.015625,2.4574007987976074,11.5,0.0,0.0,1.0,100.0,11.149999618530273,4.295351505279541,2.1873605251312256,0.8751285672187805,-2.274756669998169
93,9.65625,2.8571114540100098,15.0,0.0,0.0,1.0,100.0,11.5,4.383181095123291,2.2373080253601074,0.9297404885292053,-2.1732301712036133
94,6.5,2.325134515762329,10.5,0.0,0.0,1.0,100.0,11.050000190734863,4.569990634918213,2.328204870223999,0.9548060894012451,-2.2136363983154297
95,5.875,1.9162137508392334,9.5,0.0,0.0,1.0,100.0,10.949999809265137,4.676854133605957,2.2719361782073975,1.1657954454421997,-2.087078332901001
96,8.796875,1.3798742294311523,12.0,0.0,0.0,1.0,100.0,11.199999809265137,4.436999320983887,2.1450746059417725,1.1034636497497559,-1.871090292930603
97,7.71875,2.2183098793029785,11.5,0.0,0.0,1.0,100.0,11.149999618530273,4.419121742248535,2.159170150756836,1.0816706418991089,-1.833734154701233
98,6.890625,1.529574990272522,10.0,0.0,0.0,1.0,100.0,11.0,4.57007360458374,2.3373968601226807,1.0688347816467285,-1.814714789390564
99,11.34375,2.195298671722412,15.5,0.0,0.0,1.0,100.0,11.550000190734863,4.566771030426025,2.4123334884643555,0.989333987236023,-1.7572485208511353
100,9.921875,2.3982720375061035,13.5,0.0,0.0,1.0,100.0,11.350000381469727,4.684561729431152,2.382678985595703,1.0030498504638672,-1.771969199180603
