iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1
19,34.60624694824219,13.935564041137695,54.5,0.0,0.0,1.0,100.0,15.449999809265137,0.5165249109268188,0.5129214525222778
20,29.715625762939453,21.47172737121582,51.5,0.0,0.0,1.0,100.0,15.149999618530273,0.4196500778198242,0.5481598377227783
21,37.171875,17.578754425048828,66.5,0.0,0.0,1.0,100.0,16.649999618530273,0.5121846199035645,0.8265131711959839
22,37.73125076293945,13.061331748962402,57.0,0.0,0.0,1.0,100.0,15.699999809265137,0.6114547848701477,1.0351587533950806
23,42.556251525878906,8.124305725097656,51.0,0.0,0.0,1.0,100.0,15.100000381469727,0.6768798232078552,0.8885806202888489
24,36.96875,11.991727828979492,50.0,0.0,0.0,1.0,100.0,15.0,0.36914727091789246,1.1089959144592285
25,3.3218750953674316,21.094707489013672,44.0,0.0,0.0,1.0,100.0,14.399999618530273,0.4781310260295868,1.0274477005004883
26,27.399999618530273,13.629310607910156,61.0,0.0,0.0,1.0,100.0,16.100000381469727,0.3795567452907562,1.0415546894073486
27,51.5625,10.184815406799316,65.5,0.0,0.0,1.0,100.0,16.549999237060547,0.3725738525390625,1.065152883529663
28,42.65625,8.021882057189941,55.0,0.0,0.0,1.0,100.0,15.5,0.31443265080451965,0.9729061722755432
29,35.96562576293945,15.019749641418457,51.5,0.0,0.0,1.0,100.0,15.149999618530273,0.27587297558784485,0.9127833843231201
30,21.271875381469727,20.095914840698242,52.5,0.0,0.0,1.0,100.0,15.25,0.2438088208436966,0.8569651246070862
31,44.09375,9.493779182434082,56.0,0.0,0.0,1.0,100.0,15.600000381469727,0.22848983108997345,0.8553268313407898
32,32.84062194824219,22.445932388305664,53.5,0.0,0.0,1.0,100.0,15.350000381469727,0.3971351981163025,1.107314109802246
33,37.01874923706055,11.876906394958496,51.5,0.0,0.0,1.0,100.0,15.149999618530273,0.23995381593704224,1.0329302549362183
34,45.078125,7.9981536865234375,64.0,0.0,0.0,1.0,100.0,16.399999618530273,0.13929817080497742,1.0180811882019043
35,27.609375,18.60037612915039,56.0,0.0,0.0,1.0,100.0,15.600000381469727,0.021605998277664185,0.7037863731384277
36,47.015625,3.937964916229248,54.5,0.0,0.0,1.0,100.0,15.449999809265137,0.07225783169269562,0.7664005160331726
37,25.578125,14.906116485595703,43.0,0.0,0.0,1.0,100.0,14.300000190734863,0.11511829495429993,0.9888048768043518
38,38.90937805175781,14.178336143493652,54.5,0.0,0.0,1.0,100.0,15.449999809265137,-0.06469778716564178,1.0860662460327148
39,42.71875,21.252962112426758,71.0,0.0,0.0,1.0,100.0,17.100000381469727,-0.03364867344498634,1.1970455646514893
40,42.946876525878906,11.638701438903809,63.0,0.0,0.0,1.0,100.0,16.299999237060547,0.00309845432639122,1.2753221988677979
41,25.390626907348633,19.280712127685547,54.5,0.0,0.0,1.0,100.0,15.449999809265137,0.001709983218461275,1.2993706464767456
42,29.825000762939453,17.456588745117188,54.0,0.0,0.0,1.0,100.0,15.399999618530273,0.07382779568433762,1.3747650384902954
43,48.046875,9.020254135131836,63.0,0.0,0.0,1.0,100.0,16.299999237060547,-0.18506860733032227,1.5104124546051025
44,22.850000381469727,21.27046012878418,55.0,0.0,0.0,1.0,100.0,15.5,-0.11971766501665115,1.3018505573272705
45,55.359375,7.618064880371094,67.5,0.0,0.0,1.0,100.0,16.75,-0.14431560039520264,1.2218201160430908
46,53.03125,4.43166446685791,64.5,0.0,0.0,1.0,100.0,16.450000762939453,-0.2122829258441925,1.0911152362823486
47,30.609375,13.673842430114746,53.0,0.0,0.0,1.0,100.0,15.300000190734863,-0.034776389598846436,0.7778446674346924
48,27.143749237060547,16.97599220275879,51.5,0.0,0.0,1.0,100.0,15.149999618530273,-0.12189017981290817,0.8289186954498291
49,51.953125,11.80066204071045,66.5,0.0,0.0,1.0,100.0,16.649999618530273,-0.002202540636062622,1.1136211156845093
50,47.015625,5.640927791595459,59.0,0.0,0.0,1.0,100.0,15.899999618530273,0.007781649008393288,1.0053486824035645
51,39.0625,16.01803207397461,57.5,0.0,0.0,1.0,100.0,15.75,0.040088340640068054,0.9791570901870728
52,21.728124618530273,21.073728561401367,53.0,0.0,0.0,1.0,100.0,15.300000190734863,0.10038535296916962,1.1117970943450928
53,46.875,4.424717426300049,58.5,0.0,0.0,1.0,100.0,15.850000381469727,0.1770297884941101,1.0905311107635498
54,62.390625,10.17405891418457,78.0,0.0,0.0,1.0,100.0,17.799999237060547,0.1609792560338974,1.10465407371521
55,36.9375,5.870676517486572,48.0,0.0,0.0,1.0,100.0,14.800000190734863,0.07114531099796295,0.9948328733444214
56,41.400001525878906,10.11916446685791,56.5,0.0,0.0,1.0,100.0,15.649999618530273,0.06320047378540039,1.1355044841766357
57,37.5,17.58506202697754,56.0,0.0,0.0,1.0,100.0,15.600000381469727,0.21753494441509247,1.1188071966171265
58,42.125,6.387243270874023,53.0,0.0,0.0,1.0,100.0,15.300000190734863,0.23963157832622528,1.057699203491211
59,22.296875,29.191164016723633,62.5,0.0,0.0,1.0,100.0,16.25,0.2912748157978058,1.096670389175415
60,28.518749237060547,18.769330978393555,47.0,0.0,0.0,1.0,100.0,14.699999809265137,0.43346238136291504,1.03005850315094
61,45.821876525878906,9.79456901550293,57.5,0.0,0.0,1.0,100.0,15.75,0.6143556833267212,0.9975569844245911
62,47.50312423706055,7.266595840454102,54.0,0.0,0.0,1.0,100.0,15.399999618530273,0.3273468017578125,1.0249265432357788
63,18.203125,20.243772506713867,48.0,0.0,0.0,1.0,100.0,14.800000190734863,0.23681846261024475,0.8866485357284546
64,42.759376525878906,14.466164588928223,62.5,0.0,0.0,1.0,100.0,16.25,0.3383446931838989,0.9987190365791321
65,36.53125,5.912034034729004,49.5,0.0,0.0,1.0,100.0,14.949999809265137,0.33223655819892883,0.9956075549125671
66,43.890625,4.8408002853393555,55.0,0.0,0.0,1.0,100.0,15.5,0.308087557554245,0.9948971271514893
67,44.109375,9.077560424804688,56.0,0.0,0.0,1.0,100.0,15.600000381469727,0.44653159379959106,0.9652409553527832
68,40.703125,5.63035774230957,57.5,0.0,0.0,1.0,100.0,15.75,0.44001567363739014,0.9784986972808838
69,46.96875,6.997697830200195,59.5,0.0,0.0,1.0,100.0,15.949999809265137,0.4547823369503021,0.9351944327354431
70,48.609375,3.4226596355438232,56.0,0.0,0.0,1.0,100.0,15.600000381469727,0.14715072512626648,0.8241448402404785
71,-17.059375762939453,30.19576644897461,50.0,0.0,0.0,1.0,100.0,15.0,0.2060123234987259,0.7603214979171753
72,44.234371185302734,21.04733657836914,71.5,0.0,0.0,1.0,100.0,17.149999618530273,0.05243013799190521,0.523090660572052
73,35.51875305175781,9.597539901733398,50.0,0.0,0.0,1.0,100.0,15.0,0.07525066286325455,0.27275776863098145
74,31.481250762939453,6.917524337768555,41.0,0.0,0.0,1.0,100.0,14.100000381469727,0.0751657634973526,0.1286887228488922
75,40.859375,5.817852973937988,52.5,0.0,0.0,1.0,100.0,15.25,-0.015770159661769867,0.33020448684692383
76,47.671875,11.078984260559082,63.0,0.0,0.0,1.0,100.0,16.299999237060547,0.06420338898897171,0.16371385753154755
77,40.134376525878906,20.663776397705078,62.0,0.0,0.0,1.0,100.0,16.200000762939453,0.0731714740395546,0.3906705379486084
78,-4.900000095367432,45.972965240478516,61.5,0.0,0.0,1.0,100.0,16.149999618530273,0.2466379702091217,0.4551106095314026
79,35.209373474121094,11.7405366897583,51.0,0.0,0.0,1.0,100.0,15.100000381469727,0.014433249831199646,0.4463402032852173
80,49.125,5.552308082580566,62.5,0.0,0.0,1.0,100.0,16.25,-0.01646348647773266,0.2885315418243408
81,50.328125,8.266658782958984,65.5,0.0,0.0,1.0,100.0,16.549999237060547,-0.00897890143096447,0.14193281531333923
82,46.84375,8.701147079467773,58.0,0.0,0.0,1.0,100.0,15.800000190734863,-0.006568634882569313,0.14106853306293488
83,36.71875,13.736321449279785,65.5,0.0,0.0,1.0,100.0,16.549999237060547,-0.019269894808530807,0.31827861070632935
84,5.396875381469727,39.642982482910156,48.0,0.0,0.0,1.0,100.0,14.800000190734863,-0.0010346584022045135,0.3203354477882385
85,35.493751525878906,12.84306526184082,54.0,0.0,0.0,1.0,100.0,15.399999618530273,-0.11533161997795105,0.4915339946746826
86,49.79374694824219,11.637357711791992,65.5,0.0,0.0,1.0,100.0,16.549999237060547,-0.06254243850708008,0.5364981889724731
87,33.34062194824219,10.358687400817871,55.0,0.0,0.0,1.0,100.0,15.5,-0.09239868074655533,0.34266698360443115
88,31.331249237060547,12.598199844360352,53.0,0.0,0.0,1.0,100.0,15.300000190734863,-0.09083570539951324,0.5148307681083679
89,53.599998474121094,15.939298629760742,64.0,0.0,0.0,1.0,100.0,16.399999618530273,-0.08976315706968307,0.5976407527923584
90,45.0625,6.1602935791015625,57.0,0.0,0.0,1.0,100.0,15.699999809265137,-0.1532970666885376,0.45923978090286255
91,47.59375,4.330916404724121,54.5,0.0,0.0,1.0,100.0,15.449999809265137,-0.06831604242324829,0.5442062020301819
92,50.115623474121094,7.171693801879883,61.5,0.0,0.0,1.0,100.0,16.149999618530273,0.013493016362190247,0.7087340354919434
93,49.21875,5.405346870422363,59.0,0.0,0.0,1.0,100.0,15.899999618530273,0.03858649358153343,0.8033697009086609
94,7.24062442779541,26.693021774291992,46.0,0.0,0.0,1.0,100.0,14.600000381469727,0.1211165338754654,0.9717346429824829
95,47.65625,10.836626052856445,58.0,0.0,0.0,1.0,100.0,15.800000190734863,0.09304925799369812,0.781416654586792
96,33.943748474121094,19.879981994628906,59.5,0.0,0.0,1.0,100.0,15.949999809265137,0.23292167484760284,0.6424252390861511
97,48.23749923706055,12.298316955566406,67.0,0.0,0.0,1.0,100.0,16.700000762939453,0.12231342494487762,0.32875576615333557
98,49.328125,7.928990840911865,57.0,0.0,0.0,1.0,100.0,15.699999809265137,0.20024028420448303,0.4830961227416992
99,45.45625305175781,16.166244506835938,63.0,0.0,0.0,1.0,100.0,16.299999237060547,-0.00240229070186615,0.3436005115509033
100,48.0,4.077376842498779,57.5,0.0,0.0,1.0,100.0,15.75,0.006439531221985817,0.4083273410797119
