iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2
38,52.321876525878906,22.04558753967285,82.5,0.0,0.0,1.0,100.0,18.25,3.540571689605713,2.4259252548217773,1.8801952600479126
39,74.81562805175781,16.003616333007812,105.5,0.0,0.0,1.0,100.0,20.549999237060547,3.390395164489746,2.420463800430298,1.9214708805084229
40,57.8125,24.94423484802246,95.5,0.0,0.0,1.0,100.0,19.549999237060547,3.3390555381774902,2.5179600715637207,1.890570878982544
41,68.27188110351562,29.91506004333496,111.0,0.0,0.0,1.0,100.0,21.100000381469727,3.272228717803955,2.6704940795898438,1.8539537191390991
42,74.03749084472656,21.74053955078125,99.0,0.0,0.0,1.0,100.0,19.899999618530273,3.322054862976074,2.817086696624756,1.5793001651763916
43,73.703125,17.73928451538086,103.5,0.0,0.0,1.0,100.0,20.350000381469727,3.2735729217529297,2.740471363067627,1.5761202573776245
44,52.59687805175781,28.670166015625,101.0,0.0,0.0,1.0,100.0,20.100000381469727,3.2129223346710205,2.8501596450805664,1.4123013019561768
45,58.11874771118164,32.52162551879883,94.5,0.0,0.0,1.0,100.0,19.450000762939453,3.250004768371582,2.88714599609375,1.414764404296875
46,88.359375,9.607316970825195,101.5,0.0,0.0,1.0,100.0,20.149999618530273,3.2317934036254883,2.9817209243774414,1.7533183097839355
47,62.3125,152.60186767578125,95.5,0.0,0.0,1.0,100.0,19.549999237060547,3.4434702396392822,3.0456795692443848,1.6185309886932373
48,79.671875,25.35831069946289,99.5,0.0,0.0,1.0,100.0,19.950000762939453,3.278688430786133,2.921220302581787,1.7534728050231934
49,26.290624618530273,36.04849624633789,93.0,0.0,0.0,1.0,100.0,19.299999237060547,3.162496566772461,2.9022634029388428,1.87396240234375
50,28.52187728881836,138.67193603515625,101.5,0.0,0.0,1.0,100.0,20.149999618530273,3.291226863861084,2.9317667484283447,1.8504804372787476
51,95.421875,5.737907409667969,104.5,0.0,0.0,1.0,100.0,20.450000762939453,3.5944480895996094,2.9162917137145996,1.8669061660766602
52,17.128124237060547,23.365522384643555,65.0999984741211,0.0,0.05000000074505806,0.949999988079071,99.4000015258789,19.25,3.5763132572174072,2.901958703994751,1.9121394157409668
53,84.625,5.592964172363281,96.5,0.0,0.0,1.0,100.0,19.649999618530273,3.6178879737854004,2.8250746726989746,1.8406535387039185
54,82.61250305175781,21.01921272277832,105.0,0.0,0.0,1.0,100.0,20.5,3.5998313426971436,2.8039515018463135,1.8467613458633423
55,64.65625,40.87403106689453,114.5,0.0,0.0,1.0,100.0,21.450000762939453,3.6072351932525635,2.928892135620117,1.9955594539642334
56,72.07499694824219,20.183687210083008,99.5,0.0,0.0,1.0,100.0,19.950000762939453,3.622981548309326,3.0124521255493164,1.9223467111587524
57,48.90625,19.578222274780273,95.5,0.0,0.0,1.0,100.0,19.549999237060547,3.6030330657958984,2.9656002521514893,2.0023305416107178
58,74.13749694824219,35.566009521484375,112.5,0.0,0.0,1.0,100.0,21.25,3.597358465194702,2.8325693607330322,1.993142008781433
59,27.418750762939453,26.32219123840332,95.0,0.0,0.0,1.0,100.0,19.5,3.5145299434661865,2.7701542377471924,2.10939621925354
60,51.49687576293945,34.366214752197266,100.0,0.0,0.0,1.0,100.0,20.0,3.475396156311035,2.804107904434204,2.1070969104766846
61,80.25312805175781,17.444787979125977,102.0,0.0,0.0,1.0,100.0,20.200000762939453,3.5188426971435547,2.7787320613861084,2.1076443195343018
62,92.96875,3.1695265769958496,99.0,0.0,0.0,1.0,100.0,19.899999618530273,3.5197155475616455,2.7196366786956787,2.1210200786590576
63,90.8125,10.62849235534668,107.0,0.0,0.0,1.0,100.0,20.700000762939453,3.4511771202087402,2.554626226425171,2.052412509918213
64,66.63749694824219,32.084720611572266,110.0,0.0,0.0,1.0,100.0,21.0,3.4726526737213135,2.4592347145080566,1.983526349067688
65,76.6875,27.71308135986328,103.5,0.0,0.0,1.0,100.0,20.350000381469727,3.4139769077301025,2.537564754486084,1.8139384984970093
66,95.953125,15.995291709899902,111.0,0.0,0.0,1.0,100.0,21.100000381469727,3.390704870223999,2.553539752960205,2.0971949100494385
67,95.125,8.509185791015625,108.5,0.0,0.0,1.0,100.0,20.850000381469727,3.3084332942962646,2.4912664890289307,2.114440441131592
68,74.4375,28.149065017700195,102.5,0.0,0.0,1.0,100.0,20.25,3.438453197479248,2.5545365810394287,2.17209792137146
69,74.5531234741211,23.646432876586914,93.5,0.0,0.0,1.0,100.0,19.350000381469727,3.4059953689575195,2.862661838531494,2.1668288707733154
70,47.84375,32.5440673828125,101.0,0.0,0.0,1.0,100.0,20.100000381469727,3.361464738845825,2.888850212097168,2.3115735054016113
71,67.10624694824219,16.257112503051758,92.5,0.0,0.0,1.0,100.0,19.25,3.405398368835449,2.6922607421875,2.2481460571289062
72,86.02812194824219,9.778234481811523,98.0,0.0,0.0,1.0,100.0,19.799999237060547,3.3224291801452637,2.800936698913574,2.198516845703125
73,37.650001525878906,43.92593765258789,91.0,0.0,0.0,1.0,100.0,19.100000381469727,3.3130545616149902,2.7986855506896973,2.249750852584839
74,61.17500305175781,22.965299606323242,97.5,0.0,0.0,1.0,100.0,19.75,3.2091290950775146,2.6370930671691895,2.2383792400360107
75,57.59375,29.1717529296875,99.5,0.0,0.0,1.0,100.0,19.950000762939453,3.163267135620117,2.760085344314575,2.232362747192383
76,27.193748474121094,199.0220947265625,99.5,0.0,0.0,1.0,100.0,19.950000762939453,3.4308433532714844,2.7914865016937256,2.2311484813690186
77,72.33438110351562,17.145965576171875,95.0,0.0,0.0,1.0,100.0,19.5,3.382206916809082,2.839838743209839,2.270038604736328
78,45.296875,26.56797218322754,84.0,0.0,0.0,1.0,100.0,18.399999618530273,3.4153475761413574,2.802426338195801,2.3291938304901123
79,49.67499923706055,18.171920776367188,93.0,0.0,0.0,1.0,100.0,19.299999237060547,3.3633365631103516,2.735947847366333,2.2814273834228516
80,61.11562728881836,23.680477142333984,101.5,0.0,0.0,1.0,100.0,20.149999618530273,3.3393564224243164,2.6755237579345703,2.145461082458496
81,24.203125,29.634138107299805,70.5,0.0,0.05000000074505806,0.949999988079071,97.0,20.75,3.2343602180480957,2.758723497390747,2.1321215629577637
82,30.721874237060547,136.12506103515625,96.5,0.0,0.0,1.0,100.0,19.649999618530273,3.434408187866211,2.836317539215088,2.201594591140747
83,9.609375,40.565059661865234,86.0,0.0,0.0,1.0,100.0,18.600000381469727,3.5285816192626953,2.8674230575561523,2.1289896965026855
84,67.77812194824219,20.747074127197266,91.5,0.0,0.0,1.0,100.0,19.149999618530273,3.494079828262329,2.7314929962158203,2.065201997756958
85,58.712501525878906,23.27964210510254,93.5,0.0,0.0,1.0,100.0,19.350000381469727,3.6041581630706787,2.7531816959381104,2.102290153503418
86,52.84375,34.05957794189453,100.0,0.0,0.0,1.0,100.0,20.0,3.6293294429779053,2.6619184017181396,2.2031569480895996
87,84.88749694824219,15.932430267333984,108.0,0.0,0.0,1.0,100.0,20.799999237060547,3.490878105163574,2.496929168701172,2.4463038444519043
88,15.01249885559082,49.85103225708008,78.0,0.0,0.0,1.0,100.0,17.799999237060547,3.38081693649292,2.413987159729004,2.5573890209198
89,37.65312576293945,28.597312927246094,103.0,0.0,0.0,1.0,100.0,20.299999237060547,3.521057605743408,2.570326328277588,2.666478395462036
90,89.234375,7.415128707885742,105.5,0.0,0.0,1.0,100.0,20.549999237060547,3.3501474857330322,2.707265853881836,2.7571353912353516
91,71.875,22.232437133789062,96.0,0.0,0.0,1.0,100.0,19.600000381469727,3.361319065093994,2.7616357803344727,2.7826969623565674
92,73.06875610351562,26.343387603759766,106.5,0.0,0.0,1.0,100.0,20.649999618530273,3.304128408432007,2.9817826747894287,2.7954018115997314
93,70.55625915527344,29.468151092529297,101.0,0.0,0.0,1.0,100.0,20.100000381469727,3.2775275707244873,2.9659061431884766,2.829397678375244
94,88.01875305175781,23.94643211364746,106.5,0.0,0.0,1.0,100.0,20.649999618530273,3.2322134971618652,2.9343111515045166,2.876272201538086
95,85.94999694824219,14.495796203613281,105.0,0.0,0.0,1.0,100.0,20.5,3.3202261924743652,2.773164987564087,2.8291501998901367
96,67.49687194824219,19.785877227783203,101.5,0.0,0.0,1.0,100.0,20.149999618530273,3.287541389465332,2.8166935443878174,2.7050621509552
97,61.93124771118164,24.86781883239746,92.0,0.0,0.0,1.0,100.0,19.200000762939453,3.226714849472046,2.7350707054138184,2.550771951675415
98,83.41874694824219,19.804534912109375,101.0,0.0,0.0,1.0,100.0,20.100000381469727,3.209261655807495,2.720426082611084,2.5219881534576416
99,39.296875,37.53800964355469,98.5,0.0,0.0,1.0,100.0,19.850000381469727,3.1407270431518555,2.7900402545928955,2.515063762664795
100,21.056255340576172,194.388427734375,102.5,0.0,0.0,1.0,100.0,20.25,3.4704172611236572,2.676140546798706,2.5966005325317383
