iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
1,-851.9624633789062,30.537458419799805,-789.0333251953125,0.0,0.8500000238418579,0.15000000596046448,147.6999969482422,3.75,11.266462326049805,0.8525518178939819,0.9593513011932373,-0.9295005202293396
2,-794.4239501953125,33.44355773925781,-738.2333374023438,0.0,0.800000011920929,0.20000000298023224,179.64999389648438,4.199999809265137,11.425708770751953,1.0898098945617676,0.9798007011413574,-1.0042163133621216
3,-733.8333740234375,36.4935417175293,-663.9666748046875,0.0,0.6499999761581421,0.3499999940395355,174.0500030517578,4.5,11.54431438446045,0.9189392924308777,1.0306916236877441,-1.0215559005737305
4,-794.2364501953125,58.87371063232422,-703.3333740234375,0.0,0.75,0.25,186.25,4.75,11.552116394042969,0.9333912134170532,1.2243664264678955,-0.9971334934234619
5,-748.3135986328125,28.78952980041504,-695.9667358398438,0.0,0.699999988079071,0.30000001192092896,163.5500030517578,4.5,11.738962173461914,1.0408153533935547,1.2009416818618774,-1.0017622709274292
6,-835.457275390625,28.21194076538086,-783.2333374023438,0.0,0.800000011920929,0.20000000298023224,131.64999389648438,2.9000000953674316,11.8154935836792,1.0463299751281738,1.188501238822937,-0.936367392539978
7,-798.5875244140625,38.145965576171875,-633.1666259765625,0.0,0.6499999761581421,0.3499999940395355,201.5,5.75,11.97933578491211,1.1410526037216187,1.4018540382385254,-0.921882688999176
8,-752.33642578125,110.10015106201172,-506.4666442871094,0.0,0.44999998807907104,0.550000011920929,227.3000030517578,6.699999809265137,12.249151229858398,1.2303500175476074,1.3482893705368042,-0.9357372522354126
9,-734.2291870117188,43.05756378173828,-685.6666259765625,0.0,0.699999988079071,0.30000001192092896,176.75,4.650000095367432,12.448271751403809,1.1620054244995117,1.3820216655731201,-0.9748602509498596
10,-723.8802490234375,53.3289794921875,-619.6000366210938,0.0,0.6000000238418579,0.4000000059604645,192.60000610351562,5.199999809265137,12.622261047363281,1.0746221542358398,1.3359850645065308,-1.0354957580566406
11,-725.0625,59.80022048950195,-623.2999877929688,0.0,0.6000000238418579,0.4000000059604645,189.3000030517578,5.050000190734863,12.720611572265625,1.2317670583724976,1.1391123533248901,-1.0147901773452759
12,-687.359375,89.6096420288086,-489.433349609375,0.0,0.44999998807907104,0.550000011920929,240.85000610351562,7.5,12.78006649017334,1.1060540676116943,1.1978634595870972,-1.0993938446044922
13,-717.4697875976562,64.347412109375,-599.4000244140625,0.0,0.550000011920929,0.44999998807907104,189.89999389648438,4.900000095367432,12.943479537963867,1.0639407634735107,1.2940341234207153,-1.1383774280548096
14,-603.8802490234375,80.80165100097656,-375.83331298828125,0.0,0.25,0.75,262.75,7.400000095367432,13.183880805969238,1.0019525289535522,1.265335202217102,-1.1534929275512695
15,-584.5770263671875,52.09046936035156,-487.43328857421875,0.0,0.44999998807907104,0.550000011920929,249.10000610351562,7.150000095367432,13.243691444396973,0.7311861515045166,1.3595404624938965,-1.1078945398330688
16,-552.4271240234375,56.085018157958984,-437.5332946777344,0.0,0.3499999940395355,0.6499999761581421,249.6999969482422,7.099999904632568,13.253098487854004,0.7218902707099915,1.4867500066757202,-1.0533064603805542
17,-570.4937744140625,57.7578125,-434.56671142578125,0.0,0.3499999940395355,0.6499999761581421,260.8999938964844,6.650000095367432,13.44064712524414,0.7734419703483582,1.4151915311813354,-1.1491072177886963
18,-610.7718505859375,45.83622360229492,-498.36663818359375,0.0,0.44999998807907104,0.550000011920929,236.4499969482422,6.900000095367432,13.458634376525879,0.6528873443603516,1.401143193244934,-1.2913743257522583
19,-542.3614501953125,57.468109130859375,-443.16668701171875,0.0,0.3499999940395355,0.6499999761581421,246.5,6.75,13.502054214477539,0.6572325825691223,1.4713377952575684,-1.3798822164535522
20,-615.3927001953125,35.804344177246094,-530.566650390625,0.0,0.44999998807907104,0.550000011920929,211.39999389648438,5.349999904632568,13.599488258361816,0.7348319888114929,1.5300993919372559,-1.403889775276184
21,-533.2312622070312,37.7900390625,-473.36663818359375,0.0,0.4000000059604645,0.6000000238418579,245.4499969482422,6.300000190734863,13.731643676757812,0.7935494780540466,1.5751475095748901,-1.3862390518188477
22,-539.9989624023438,95.02567291259766,-377.29998779296875,0.0,0.25,0.75,262.04998779296875,7.300000190734863,13.849846839904785,0.8770536780357361,1.520210862159729,-1.4760042428970337
23,-576.3416748046875,62.9001579284668,-474.8333435058594,0.0,0.4000000059604645,0.6000000238418579,234.25,6.900000095367432,13.942340850830078,0.9854187965393066,1.4857081174850464,-1.5162349939346313
24,-599.2781982421875,43.165504455566406,-493.76666259765625,0.0,0.44999998807907104,0.550000011920929,248.60000610351562,6.550000190734863,14.077191352844238,1.1148583889007568,1.4742239713668823,-1.5268431901931763
25,-585.902099609375,64.51671600341797,-470.9666442871094,0.0,0.4000000059604645,0.6000000238418579,243.0500030517578,6.699999809265137,14.139201164245605,1.188568353652954,1.4978954792022705,-1.532158374786377
26,-567.8624877929688,80.01983642578125,-436.6000061035156,0.0,0.3499999940395355,0.6499999761581421,254.85000610351562,6.849999904632568,14.181905746459961,1.045203685760498,1.411279559135437,-1.4970765113830566
27,-546.6697998046875,39.60448455810547,-468.20001220703125,0.0,0.4000000059604645,0.6000000238418579,240.4499969482422,7.150000095367432,14.27936840057373,0.965484082698822,1.5425629615783691,-1.4551481008529663
28,-500.3156433105469,65.94197082519531,-387.9666442871094,0.0,0.25,0.75,248.3000030517578,7.150000095367432,14.401607513427734,1.0454809665679932,1.4859137535095215,-1.408074975013733
29,-423.2135314941406,73.35883331298828,-356.3999938964844,0.0,0.25,0.75,269.3999938964844,8.899999618530273,14.505781173706055,1.0178683996200562,1.5452827215194702,-1.4992796182632446
30,-571.4208374023438,31.373512268066406,-517.4000244140625,0.0,0.5,0.5,243.14999389648438,7.050000190734863,14.506478309631348,1.0426852703094482,1.4215952157974243,-1.4662243127822876
31,-567.3333740234375,38.77787399291992,-491.23333740234375,0.0,0.4000000059604645,0.6000000238418579,221.64999389648438,6.099999904632568,14.516221046447754,0.9343485832214355,1.5020309686660767,-1.3981506824493408
32,-524.333251953125,65.7445297241211,-404.6666564941406,0.0,0.30000001192092896,0.699999988079071,254.0,7.599999904632568,14.543794631958008,0.9726431965827942,1.4022144079208374,-1.2968369722366333
33,-636.9666748046875,61.50069808959961,-537.7666625976562,0.0,0.44999998807907104,0.550000011920929,195.35000610351562,5.699999809265137,14.617109298706055,1.0468358993530273,1.2785319089889526,-1.2993910312652588
34,-522.1937255859375,109.19817352294922,-354.4666748046875,0.0,0.20000000298023224,0.800000011920929,257.29998779296875,7.400000095367432,14.714515686035156,1.290368676185608,1.3345258235931396,-1.157738208770752
35,-512.051025390625,40.78904342651367,-428.3999938964844,0.0,0.30000001192092896,0.699999988079071,235.64999389648438,6.449999809265137,14.759561538696289,1.3079040050506592,1.3196924924850464,-1.2456634044647217
