iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3
1,-922.7291870117188,17.512208938598633,-891.6666259765625,0.0,0.949999988079071,0.05000000074505806,88.25,2.450000047683716,11.13066291809082,0.7896292209625244,0.958110511302948,-0.932264506816864
2,-920.88330078125,19.065542221069336,-884.4000854492188,0.0,0.949999988079071,0.05000000074505806,98.4000015258789,2.5,11.26122760772705,0.7349655628204346,0.9915700554847717,-0.8014591336250305
3,-915.0447998046875,25.110944747924805,-878.0333862304688,0.0,0.949999988079071,0.05000000074505806,97.44999694824219,3.200000047683716,11.364608764648438,0.8408183455467224,1.0658165216445923,-0.7800910472869873
4,-929.8697509765625,17.949853897094727,-890.5667114257812,0.0,0.949999988079071,0.05000000074505806,88.4000015258789,2.549999952316284,11.367605209350586,0.6224841475486755,1.263617992401123,-0.735856831073761
5,-943.125,16.94231605529785,-895.0667114257812,0.0,0.949999988079071,0.05000000074505806,84.6500015258789,2.3499999046325684,11.410736083984375,0.6267898082733154,1.3408310413360596,-0.7674633860588074
6,-945.3187255859375,20.878616333007812,-894.8665771484375,0.0,0.949999988079071,0.05000000074505806,88.69999694824219,2.0999999046325684,11.530406951904297,0.3441205322742462,1.389941930770874,-0.7321570515632629
7,-934.6666870117188,16.821659088134766,-903.4666748046875,0.0,0.949999988079071,0.05000000074505806,78.05000305175781,1.9500000476837158,11.624228477478027,0.6009029150009155,1.4541316032409668,-0.886411726474762
8,-914.535400390625,30.66748809814453,-860.86669921875,0.0,0.8999999761581421,0.10000000149011612,101.44999694824219,2.1500000953674316,11.697214126586914,0.5388461351394653,1.5303148031234741,-0.9123910069465637
9,-911.7718505859375,13.838326454162598,-883.0333251953125,0.0,0.949999988079071,0.05000000074505806,95.19999694824219,2.8499999046325684,11.727518081665039,0.7762250304222107,1.5504683256149292,-0.929400622844696
10,-926.1343383789062,17.31338882446289,-883.0333251953125,0.0,0.949999988079071,0.05000000074505806,96.69999694824219,2.75,11.743575096130371,0.9610705375671387,1.7025010585784912,-0.8285272121429443
11,-942.051025390625,14.118552207946777,-917.2667236328125,0.0,1.0,0.0,85.8499984741211,2.549999952316284,11.847967147827148,0.9145801663398743,1.8836381435394287,-0.8637353181838989
12,-906.4135131835938,38.06480026245117,-812.2666625976562,0.0,0.8999999761581421,0.10000000149011612,139.85000610351562,4.449999809265137,12.190056800842285,0.99220210313797,1.8444361686706543,-0.7949486970901489
