iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0
67,-162.50155639648438,116.62576293945312,67.1500015258789,1.0,0.0,0.0,72.3499984741211,13.949999809265137,3.413011312484741
68,-196.7799835205078,84.62261962890625,-54.900001525878906,0.8500000238418579,0.0,0.15000000596046448,113.4000015258789,13.350000381469727,3.5395097732543945
69,-229.35781860351562,66.4412612915039,-119.33918762207031,0.800000011920929,0.05000000074505806,0.15000000596046448,113.1500015258789,11.800000190734863,3.616576671600342
70,-123.97364807128906,52.06272506713867,-10.199999809265137,0.8999999761581421,0.0,0.10000000149011612,98.19999694824219,13.800000190734863,3.613170862197876
71,-261.27105712890625,45.33665466308594,-185.9499969482422,0.699999988079071,0.0,0.30000001192092896,158.9499969482422,12.300000190734863,3.657773733139038
72,-313.5417175292969,97.53871154785156,-103.5999984741211,0.800000011920929,0.0,0.20000000298023224,129.10000610351562,12.550000190734863,3.646218776702881
73,-241.7700653076172,47.651485443115234,-175.35000610351562,0.699999988079071,0.0,0.30000001192092896,157.35000610351562,13.199999809265137,3.6182467937469482
74,-111.23614501953125,36.050716400146484,-15.199999809265137,0.8999999761581421,0.0,0.10000000149011612,96.69999694824219,13.149999618530273,3.7501325607299805
75,-215.64373779296875,70.3036880493164,-132.75,0.75,0.0,0.25,146.25,13.850000381469727,3.8232080936431885
76,-326.864501953125,57.0029182434082,-188.9108123779297,0.699999988079071,0.05000000074505806,0.25,138.60000610351562,12.300000190734863,3.729804515838623
77,-240.5357666015625,54.751434326171875,-94.8499984741211,0.800000011920929,0.0,0.20000000298023224,127.3499984741211,13.25,3.9082679748535156
78,-311.97137451171875,102.11122131347656,-199.0391845703125,0.699999988079071,0.05000000074505806,0.25,144.85000610351562,12.0,3.548543691635132
79,-293.7921142578125,82.00189208984375,-179.64999389648438,0.699999988079071,0.0,0.30000001192092896,157.14999389648438,12.75,3.4146130084991455
80,-277.677001953125,71.1446304321289,-140.25,0.75,0.0,0.25,144.25,12.899999618530273,3.4185070991516113
81,-217.24624633789062,118.51850891113281,-23.700000762939453,0.8999999761581421,0.0,0.10000000149011612,106.19999694824219,13.25,3.3850631713867188
82,-273.7950134277344,59.27470016479492,-178.39999389648438,0.699999988079071,0.0,0.30000001192092896,160.39999389648438,13.199999809265137,3.2416629791259766
83,-268.40936279296875,80.8100357055664,-129.0500030517578,0.75,0.0,0.25,138.5500030517578,13.449999809265137,3.3198020458221436
84,-232.2318878173828,46.460853576660156,-136.3000030517578,0.75,0.0,0.25,141.8000030517578,13.050000190734863,3.3976151943206787
85,-215.38873291015625,91.57826232910156,-53.75,0.8500000238418579,0.0,0.15000000596046448,117.25,13.850000381469727,3.388380527496338
86,-247.87753295898438,75.49557495117188,-100.5999984741211,0.800000011920929,0.0,0.20000000298023224,134.10000610351562,13.350000381469727,3.3647918701171875
87,-154.1484375,33.88520431518555,-97.30000305175781,0.800000011920929,0.0,0.20000000298023224,129.3000030517578,13.199999809265137,3.414823293685913
88,-167.94186401367188,27.25316619873047,-130.35000610351562,0.75,0.0,0.25,141.35000610351562,13.600000381469727,3.327815532684326
89,-244.28091430664062,69.74481964111328,-100.9189224243164,0.800000011920929,0.05000000074505806,0.15000000596046448,111.5,13.199999809265137,3.3137848377227783
90,-244.32470703125,60.319644927978516,-154.07566833496094,0.75,0.10000000149011612,0.15000000596046448,108.4000015258789,12.75,3.258749485015869
91,-232.03512573242188,72.39665222167969,-97.30000305175781,0.800000011920929,0.0,0.20000000298023224,125.80000305175781,12.850000381469727,3.210949659347534
92,-205.87791442871094,38.09125518798828,-139.75,0.75,0.0,0.25,145.25,13.050000190734863,3.0524635314941406
93,-521.0193481445312,244.24520874023438,-215.14999389648438,0.6499999761581421,0.0,0.3499999940395355,171.64999389648438,13.149999618530273,3.4366793632507324
94,-197.13323974609375,43.95939636230469,-103.79864501953125,0.800000011920929,0.05000000074505806,0.15000000596046448,108.1500015258789,12.800000190734863,3.385274648666382
95,-212.29574584960938,60.745819091796875,-49.95000076293945,0.8500000238418579,0.0,0.15000000596046448,113.94999694824219,13.899999618530273,3.425996780395508
96,-311.4346923828125,102.00872802734375,-140.9499969482422,0.75,0.0,0.25,144.9499969482422,12.899999618530273,3.432572603225708
97,-148.04354858398438,65.57662200927734,-54.849998474121094,0.8500000238418579,0.0,0.15000000596046448,112.8499984741211,13.300000190734863,3.326261043548584
98,-209.31935119628906,74.44232940673828,-92.69999694824219,0.800000011920929,0.0,0.20000000298023224,125.69999694824219,13.300000190734863,3.3111088275909424
99,-164.75625610351562,48.3682975769043,-100.0,0.800000011920929,0.0,0.20000000298023224,126.0,12.600000381469727,3.28916072845459
100,-267.50860595703125,55.238243103027344,-174.1999969482422,0.699999988079071,0.0,0.30000001192092896,157.6999969482422,13.350000381469727,3.3910107612609863
