iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0
1,-123.86094665527344,34.545684814453125,-70.5999984741211,0.8500000238418579,0.0,0.15000000596046448,102.5999984741211,10.699999809265137,3.2948920726776123
2,-115.3671875,27.782434463500977,-70.55000305175781,0.8500000238418579,0.0,0.15000000596046448,104.55000305175781,10.899999618530273,3.0934743881225586
3,-160.568359375,251.00657653808594,9.649999618530273,0.949999988079071,0.0,0.05000000074505806,74.3499984741211,10.899999618530273,3.433619737625122
4,-115.53280639648438,49.81888198852539,4.150000095367432,0.949999988079071,0.0,0.05000000074505806,79.8499984741211,10.899999618530273,3.5342628955841064
5,-122.01629638671875,46.15225601196289,3.25,0.949999988079071,0.0,0.05000000074505806,80.25,10.850000381469727,3.451256275177002
6,-55.756248474121094,39.329532623291016,9.25,0.949999988079071,0.0,0.05000000074505806,74.75,10.899999618530273,3.472815990447998
7,-75.8265609741211,57.52272415161133,4.949999809265137,0.949999988079071,0.0,0.05000000074505806,79.55000305175781,10.949999809265137,3.4622299671173096
8,-243.77188110351562,50.34947204589844,-158.60000610351562,0.75,0.0,0.25,139.10000610351562,10.550000190734863,3.4738688468933105
9,-61.05781173706055,31.398988723754883,5.849999904632568,0.949999988079071,0.0,0.05000000074505806,79.1500015258789,11.0,3.409555673599243
10,-176.44839477539062,53.98374557495117,-81.0999984741211,0.8500000238418579,0.0,0.15000000596046448,110.0999984741211,10.399999618530273,3.4182181358337402
11,-139.25389099121094,104.38948822021484,6.400000095367432,0.949999988079071,0.0,0.05000000074505806,78.0999984741211,10.949999809265137,3.5670053958892822
12,-162.5124969482422,39.945987701416016,-73.5,0.8500000238418579,0.0,0.15000000596046448,108.0,10.949999809265137,3.6643214225769043
13,-83.41874694824219,60.77569580078125,11.199999809265137,0.949999988079071,0.0,0.05000000074505806,73.80000305175781,11.0,3.7698864936828613
14,-116.78175354003906,49.707916259765625,-28.25,0.8999999761581421,0.0,0.10000000149011612,86.75,10.850000381469727,3.810321569442749
15,-201.2744903564453,40.48051452636719,-128.18649291992188,0.800000011920929,0.05000000074505806,0.15000000596046448,104.19999694824219,10.0,3.7413992881774902
16,-119.73091125488281,55.707244873046875,5.400000095367432,0.949999988079071,0.0,0.05000000074505806,78.0999984741211,10.850000381469727,3.6177191734313965
17,-121.801513671875,47.677940368652344,-74.1500015258789,0.8500000238418579,0.0,0.15000000596046448,108.1500015258789,10.899999618530273,3.680727958679199
18,-100.47627258300781,36.725154876708984,-32.75,0.8999999761581421,0.0,0.10000000149011612,90.75,10.800000190734863,3.7742342948913574
19,-83.16545104980469,39.955265045166016,-28.75,0.8999999761581421,0.0,0.10000000149011612,87.25,10.850000381469727,3.6969549655914307
20,-178.99842834472656,64.03414154052734,-112.94999694824219,0.800000011920929,0.0,0.20000000298023224,122.94999694824219,11.0,3.5798146724700928
21,-59.43437194824219,33.72892379760742,4.400000095367432,0.949999988079071,0.0,0.05000000074505806,78.0999984741211,10.75,3.4352428913116455
22,-106.31718444824219,45.476707458496094,-32.79999923706055,0.8999999761581421,0.0,0.10000000149011612,91.80000305175781,10.899999618530273,3.3597006797790527
23,-91.54219055175781,44.209747314453125,-30.399999618530273,0.8999999761581421,0.0,0.10000000149011612,89.4000015258789,10.899999618530273,3.4612679481506348
24,-112.78593444824219,39.05706787109375,-33.349998474121094,0.8999999761581421,0.0,0.10000000149011612,92.8499984741211,10.949999809265137,3.5344789028167725
25,-113.99687957763672,76.67184448242188,4.650000095367432,0.949999988079071,0.0,0.05000000074505806,80.3499984741211,11.0,3.474583387374878
26,-157.9406280517578,38.58359909057617,-77.25,0.8500000238418579,0.0,0.15000000596046448,111.25,10.899999618530273,3.4478931427001953
27,-171.1171875,60.54225158691406,-70.94999694824219,0.8500000238418579,0.0,0.15000000596046448,104.44999694824219,10.850000381469727,3.514890432357788
28,-245.21234130859375,67.20996856689453,-156.9499969482422,0.75,0.0,0.25,139.9499969482422,10.800000190734863,3.5396080017089844
29,-148.13124084472656,70.8342056274414,-32.20000076293945,0.8999999761581421,0.0,0.10000000149011612,89.19999694824219,10.699999809265137,3.559519052505493
30,-107.34375,35.97750473022461,-72.9000015258789,0.8500000238418579,0.0,0.15000000596046448,107.4000015258789,10.949999809265137,3.457473039627075
31,-90.6953125,23.00069808959961,-32.849998474121094,0.8999999761581421,0.0,0.10000000149011612,91.3499984741211,10.850000381469727,3.429550886154175
32,-115.37031555175781,48.85777282714844,-33.70000076293945,0.8999999761581421,0.0,0.10000000149011612,90.19999694824219,10.649999618530273,3.4296226501464844
33,-186.81613159179688,97.16512298583984,-35.04999923706055,0.8999999761581421,0.0,0.10000000149011612,94.05000305175781,10.899999618530273,3.4869160652160645
34,-222.60000610351562,36.1282844543457,-152.14999389648438,0.75,0.0,0.25,136.14999389648438,10.899999618530273,3.3873586654663086
35,-142.9140625,29.379276275634766,-71.80000305175781,0.8500000238418579,0.0,0.15000000596046448,105.30000305175781,10.850000381469727,3.408909320831299
36,-191.1046905517578,36.57427215576172,-112.9000015258789,0.800000011920929,0.0,0.20000000298023224,122.4000015258789,10.949999809265137,3.357713222503662
37,-154.0500030517578,42.05043029785156,-79.4000015258789,0.8500000238418579,0.0,0.15000000596046448,108.9000015258789,10.449999809265137,3.269436836242676
38,-95.26249694824219,39.69873809814453,-36.54999923706055,0.8999999761581421,0.0,0.10000000149011612,94.55000305175781,10.800000190734863,3.3130035400390625
39,-103.2093734741211,57.82298278808594,9.699999809265137,0.949999988079071,0.0,0.05000000074505806,74.30000305175781,10.899999618530273,3.299180269241333
40,-192.9646453857422,51.67267990112305,-112.69999694824219,0.800000011920929,0.0,0.20000000298023224,121.69999694824219,10.899999618530273,3.5526368618011475
41,-203.88070678710938,50.81834411621094,-119.3499984741211,0.800000011920929,0.0,0.20000000298023224,123.8499984741211,10.449999809265137,3.5454506874084473
42,-158.140625,62.061767578125,-34.04999923706055,0.8999999761581421,0.0,0.10000000149011612,93.55000305175781,10.949999809265137,3.4273951053619385
43,-98.7515640258789,34.1066780090332,-36.75,0.8999999761581421,0.0,0.10000000149011612,96.75,11.0,3.442831516265869
44,-166.1640625,47.09564208984375,-74.55000305175781,0.8500000238418579,0.0,0.15000000596046448,108.05000305175781,10.850000381469727,3.60807728767395
45,-202.83438110351562,32.74632263183594,-152.5500030517578,0.75,0.0,0.25,137.0500030517578,10.949999809265137,3.7487478256225586
46,-66.15126037597656,76.6178970336914,52.0,1.0,0.0,0.0,57.0,10.899999618530273,3.5554003715515137
47,-35.8203125,37.761287689208984,10.0,0.949999988079071,0.0,0.05000000074505806,75.0,11.0,3.5811398029327393
48,-198.64999389648438,46.304996490478516,-116.9000015258789,0.800000011920929,0.0,0.20000000298023224,123.4000015258789,10.649999618530273,3.538761854171753
49,-166.28436279296875,99.6156005859375,-32.75,0.8999999761581421,0.0,0.10000000149011612,90.25,10.75,3.6185481548309326
50,-59.65156173706055,49.488372802734375,11.300000190734863,0.949999988079071,0.0,0.05000000074505806,72.69999694824219,10.899999618530273,3.5752124786376953
51,7.850000381469727,48.203514099121094,49.150001525878906,1.0,0.0,0.0,60.849998474121094,11.0,3.5940754413604736
52,-134.76849365234375,60.78132629394531,-38.75,0.8999999761581421,0.0,0.10000000149011612,93.75,10.5,3.6057376861572266
53,-103.8671875,42.26160430908203,-37.0,0.8999999761581421,0.0,0.10000000149011612,95.5,10.850000381469727,3.55741810798645
54,-87.48956298828125,35.12064743041992,-31.25,0.8999999761581421,0.0,0.10000000149011612,90.75,10.949999809265137,3.4785563945770264
55,-59.150001525878906,33.11821746826172,10.100000381469727,0.949999988079071,0.0,0.05000000074505806,74.4000015258789,10.949999809265137,3.4939098358154297
56,-176.91941833496094,121.1949691772461,44.29999923706055,1.0,0.0,0.0,65.69999694824219,11.0,3.367349624633789
57,-52.42656326293945,21.257307052612305,-31.350000381469727,0.8999999761581421,0.0,0.10000000149011612,91.3499984741211,11.0,3.3387794494628906
58,-205.87466430664062,47.06739044189453,-116.19999694824219,0.800000011920929,0.0,0.20000000298023224,125.19999694824219,10.899999618530273,3.212510824203491
