iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0
1,-425.422119140625,88.401611328125,-179.11756896972656,0.699999988079071,0.05000000074505806,0.25,150.0500030517578,14.350000381469727,3.531752109527588
2,-504.3114929199219,51.17067337036133,-384.95404052734375,0.44999998807907104,0.05000000074505806,0.5,222.89999389648438,13.449999809265137,3.375214099884033
3,-460.45294189453125,118.84739685058594,-283.79730224609375,0.550000011920929,0.05000000074505806,0.4000000059604645,186.5,15.0,3.3905997276306152
4,-455.2554931640625,80.25840759277344,-340.22027587890625,0.5,0.05000000074505806,0.44999998807907104,208.9499969482422,13.899999618530273,3.303961992263794
5,-508.6678466796875,48.16850662231445,-403.1283874511719,0.44999998807907104,0.25,0.30000001192092896,164.75,14.25,3.24690580368042
6,-410.22418212890625,96.07608032226562,-305.75,0.550000011920929,0.10000000149011612,0.3499999940395355,179.25,14.350000381469727,3.401951789855957
7,-539.5943603515625,77.15668487548828,-363.189208984375,0.5,0.20000000298023224,0.30000001192092896,154.5,13.050000190734863,3.358959436416626
8,-463.8599853515625,107.58172607421875,-263.6000061035156,0.6000000238418579,0.0,0.4000000059604645,193.10000610351562,12.949999809265137,3.2755305767059326
9,-350.3035583496094,61.10060119628906,-264.45001220703125,0.6000000238418579,0.10000000149011612,0.30000001192092896,160.9499969482422,14.399999618530273,3.138486862182617
10,-495.55706787109375,98.82569885253906,-378.0621643066406,0.5,0.20000000298023224,0.30000001192092896,154.39999389648438,11.850000381469727,3.3499085903167725
11,-487.1138916015625,75.94772338867188,-353.91082763671875,0.5,0.05000000074505806,0.44999998807907104,209.10000610351562,12.850000381469727,3.2841122150421143
12,-594.837646484375,48.949974060058594,-497.87567138671875,0.3499999940395355,0.15000000596046448,0.5,218.1999969482422,11.600000381469727,3.360313653945923
13,-547.4610595703125,83.09290313720703,-389.95001220703125,0.44999998807907104,0.0,0.550000011920929,239.4499969482422,12.449999809265137,3.3043036460876465
14,-466.3607177734375,98.12445831298828,-322.8621520996094,0.550000011920929,0.05000000074505806,0.4000000059604645,200.1999969482422,12.449999809265137,3.389610528945923
15,-385.73529052734375,57.99272918701172,-295.92974853515625,0.550000011920929,0.05000000074505806,0.4000000059604645,189.6999969482422,14.100000381469727,3.424166679382324
16,-391.349853515625,114.03154754638672,-226.66757202148438,0.6499999761581421,0.05000000074505806,0.30000001192092896,167.10000610351562,13.800000190734863,3.3958609104156494
17,-451.14044189453125,72.70413208007812,-353.5419006347656,0.5,0.10000000149011612,0.4000000059604645,191.14999389648438,12.949999809265137,3.464829206466675
18,-396.7782897949219,114.51298522949219,-166.05136108398438,0.699999988079071,0.05000000074505806,0.25,148.6999969482422,15.649999618530273,3.250779390335083
19,-492.391845703125,103.61406707763672,-341.4648742675781,0.5,0.05000000074505806,0.44999998807907104,207.10000610351562,13.800000190734863,3.408320665359497
20,-418.18560791015625,142.36219787597656,-216.8905487060547,0.6499999761581421,0.10000000149011612,0.25,145.85000610351562,15.199999809265137,3.460003137588501
21,-369.0919189453125,68.4315414428711,-231.92837524414062,0.6499999761581421,0.15000000596046448,0.20000000298023224,123.05000305175781,13.449999809265137,3.3676416873931885
22,-465.4571533203125,136.25404357910156,-227.69595336914062,0.6499999761581421,0.15000000596046448,0.20000000298023224,126.25,14.449999809265137,3.3833730220794678
23,-481.446533203125,91.86904907226562,-335.8999938964844,0.5,0.0,0.5,227.39999389648438,14.149999618530273,3.4900553226470947
24,-330.64605712890625,64.72119903564453,-251.17568969726562,0.6000000238418579,0.05000000074505806,0.3499999940395355,176.5,14.850000381469727,3.6260130405426025
25,-392.3162841796875,57.619667053222656,-303.479736328125,0.550000011920929,0.05000000074505806,0.4000000059604645,203.25,14.699999809265137,3.5517642498016357
26,-435.9421691894531,61.17320251464844,-351.1499938964844,0.5,0.0,0.5,223.14999389648438,12.199999809265137,3.663773536682129
27,-465.0331115722656,46.29987335205078,-363.1000061035156,0.44999998807907104,0.0,0.550000011920929,239.60000610351562,15.149999618530273,3.7480432987213135
28,-422.9176025390625,77.6727066040039,-266.66351318359375,0.6000000238418579,0.05000000074505806,0.3499999940395355,186.14999389648438,14.050000190734863,3.6202831268310547
29,-348.1580810546875,125.0061264038086,-140.8581085205078,0.75,0.10000000149011612,0.15000000596046448,124.75,14.949999809265137,3.5271735191345215
30,-542.8449096679688,72.51862335205078,-402.9297180175781,0.44999998807907104,0.20000000298023224,0.3499999940395355,174.6999969482422,12.649999618530273,3.5657684803009033
31,-377.5570068359375,38.8443717956543,-287.0,0.550000011920929,0.0,0.44999998807907104,208.5,14.649999618530273,3.547485828399658
32,-395.46942138671875,55.08341598510742,-266.28106689453125,0.6000000238418579,0.05000000074505806,0.3499999940395355,174.6999969482422,13.199999809265137,3.508146047592163
33,-446.3185729980469,172.77279663085938,-166.57974243164062,0.699999988079071,0.05000000074505806,0.25,152.35000610351562,15.800000190734863,3.478135347366333
34,-518.943115234375,102.24102783203125,-347.95001220703125,0.5,0.0,0.5,227.4499969482422,12.949999809265137,3.4967129230499268
35,-356.7818298339844,90.58496856689453,-205.64999389648438,0.6499999761581421,0.0,0.3499999940395355,181.64999389648438,15.100000381469727,3.65704345703125
36,-433.1295166015625,86.19366455078125,-307.18377685546875,0.550000011920929,0.10000000149011612,0.3499999940395355,169.89999389648438,13.399999618530273,3.5347414016723633
37,-377.4964599609375,113.60005950927734,-216.30810546875,0.6499999761581421,0.05000000074505806,0.30000001192092896,163.1999969482422,14.25,3.5689315795898438
38,-480.9143981933594,53.96626281738281,-406.35137939453125,0.44999998807907104,0.10000000149011612,0.44999998807907104,205.0,12.25,3.49188232421875
39,-552.4730834960938,74.44889068603516,-404.79864501953125,0.44999998807907104,0.15000000596046448,0.4000000059604645,188.14999389648438,12.699999809265137,3.439573287963867
40,-372.34027099609375,50.98316955566406,-304.7486267089844,0.550000011920929,0.05000000074505806,0.4000000059604645,192.60000610351562,13.399999618530273,3.420037031173706
41,-447.34783935546875,68.71083068847656,-338.54864501953125,0.5,0.10000000149011612,0.4000000059604645,185.39999389648438,14.050000190734863,3.316045045852661
42,-387.6000061035156,57.149818420410156,-256.8418884277344,0.6000000238418579,0.10000000149011612,0.30000001192092896,157.9499969482422,14.800000190734863,3.3833038806915283
43,-487.7050476074219,56.4231071472168,-352.64324951171875,0.5,0.05000000074505806,0.44999998807907104,214.39999389648438,13.0,3.4973413944244385
44,-378.3135070800781,105.49787139892578,-199.444580078125,0.699999988079071,0.15000000596046448,0.15000000596046448,120.8499984741211,14.100000381469727,3.691242218017578
45,-379.29534912109375,161.38099670410156,-138.23379516601562,0.75,0.10000000149011612,0.15000000596046448,124.44999694824219,15.25,3.755618095397949
46,-483.96539306640625,84.52684020996094,-348.08514404296875,0.5,0.15000000596046448,0.3499999940395355,172.9499969482422,14.25,3.6854844093322754
47,-460.92626953125,50.410362243652344,-362.95135498046875,0.5,0.15000000596046448,0.3499999940395355,171.60000610351562,12.75,3.5140068531036377
48,-395.9861145019531,89.3421630859375,-153.38648986816406,0.75,0.15000000596046448,0.10000000149011612,107.4000015258789,14.800000190734863,3.5286495685577393
49,-420.04962158203125,73.35169219970703,-261.232421875,0.6000000238418579,0.10000000149011612,0.30000001192092896,163.3000030517578,14.449999809265137,3.5749547481536865
50,-452.3476257324219,60.580806732177734,-297.2837829589844,0.550000011920929,0.05000000074505806,0.4000000059604645,193.0,14.199999809265137,3.652618885040283
51,-585.3385620117188,69.07835388183594,-444.43377685546875,0.4000000059604645,0.10000000149011612,0.5,219.14999389648438,12.100000381469727,3.632319688796997
52,-464.8265380859375,46.77690124511719,-382.62164306640625,0.44999998807907104,0.10000000149011612,0.44999998807907104,201.5,14.050000190734863,3.729156017303467
53,-383.29595947265625,69.78843688964844,-261.8905334472656,0.6000000238418579,0.10000000149011612,0.30000001192092896,154.85000610351562,14.100000381469727,3.6429600715637207
54,-484.1496887207031,66.70323944091797,-336.287841796875,0.550000011920929,0.10000000149011612,0.3499999940395355,190.9499969482422,12.5,3.934398651123047
55,-463.81463623046875,68.26395416259766,-324.64862060546875,0.550000011920929,0.15000000596046448,0.30000001192092896,157.0,12.600000381469727,3.780271530151367
56,-402.9283447265625,81.75428009033203,-132.8770294189453,0.75,0.10000000149011612,0.15000000596046448,118.8499984741211,15.550000190734863,3.854149341583252
57,-526.2003173828125,134.32022094726562,-346.9229736328125,0.5,0.10000000149011612,0.4000000059604645,193.4499969482422,14.199999809265137,3.7665553092956543
58,-403.34173583984375,81.2291030883789,-229.8148651123047,0.6499999761581421,0.15000000596046448,0.20000000298023224,134.9499969482422,14.5,3.674161672592163
59,-499.57452392578125,54.79799270629883,-407.64593505859375,0.44999998807907104,0.15000000596046448,0.4000000059604645,191.1999969482422,12.449999809265137,3.631638526916504
60,-300.19854736328125,78.95825958251953,-173.5067596435547,0.699999988079071,0.10000000149011612,0.20000000298023224,131.75,15.25,3.7080650329589844
61,-453.59112548828125,49.7772331237793,-383.16082763671875,0.44999998807907104,0.05000000074505806,0.5,220.35000610351562,13.550000190734863,3.6080868244171143
62,-438.0164794921875,33.541629791259766,-328.0392150878906,0.550000011920929,0.20000000298023224,0.25,140.85000610351562,12.699999809265137,3.643195390701294
63,-401.90924072265625,35.51020431518555,-319.08782958984375,0.5,0.05000000074505806,0.44999998807907104,204.25,15.800000190734863,3.485529899597168
64,-461.2242431640625,51.639827728271484,-358.3040466308594,0.5,0.10000000149011612,0.4000000059604645,190.25,13.100000381469727,3.5072641372680664
65,-413.32501220703125,80.20246887207031,-310.55810546875,0.550000011920929,0.10000000149011612,0.3499999940395355,176.9499969482422,13.699999809265137,3.5271596908569336
66,-369.6895751953125,41.81664276123047,-270.1189270019531,0.6000000238418579,0.10000000149011612,0.30000001192092896,162.1999969482422,13.850000381469727,3.4763591289520264
67,-507.8533630371094,48.45253372192383,-420.2283630371094,0.4000000059604645,0.15000000596046448,0.44999998807907104,202.35000610351562,14.800000190734863,3.4800946712493896
68,-434.5812072753906,112.85820007324219,-212.7391815185547,0.6499999761581421,0.10000000149011612,0.25,145.5500030517578,14.949999809265137,3.5169270038604736
69,-473.54327392578125,52.367897033691406,-384.0216369628906,0.44999998807907104,0.05000000074505806,0.5,223.39999389648438,13.850000381469727,3.4181923866271973
70,-466.09783935546875,70.32742309570312,-345.4229736328125,0.5,0.10000000149011612,0.4000000059604645,192.9499969482422,13.800000190734863,3.2710471153259277
71,-428.61334228515625,71.31002044677734,-297.9580993652344,0.550000011920929,0.05000000074505806,0.4000000059604645,192.35000610351562,14.0,3.238054037094116
72,-478.9114990234375,60.841129302978516,-317.00946044921875,0.550000011920929,0.10000000149011612,0.3499999940395355,174.0500030517578,12.899999618530273,3.2500202655792236
73,-475.1383972167969,73.42178344726562,-351.6297302246094,0.5,0.05000000074505806,0.44999998807907104,204.39999389648438,12.25,3.3562047481536865
74,-487.890869140625,86.84630584716797,-345.14727783203125,0.5,0.05000000074505806,0.44999998807907104,206.85000610351562,13.399999618530273,3.363818883895874
75,-450.0629577636719,50.65488815307617,-352.50677490234375,0.5,0.05000000074505806,0.44999998807907104,207.25,12.899999618530273,3.2866222858428955
76,-511.6160888671875,89.44336700439453,-377.3027038574219,0.44999998807907104,0.05000000074505806,0.5,222.60000610351562,14.300000190734863,3.1920390129089355
77,-518.2342529296875,153.97174072265625,-372.6499938964844,0.44999998807907104,0.0,0.550000011920929,237.64999389648438,14.0,3.6536309719085693
78,-493.6685791015625,46.08164596557617,-367.2567443847656,0.5,0.15000000596046448,0.3499999940395355,174.0,12.600000381469727,3.7087390422821045
79,-487.09112548828125,69.377197265625,-361.4851379394531,0.5,0.20000000298023224,0.30000001192092896,154.85000610351562,13.350000381469727,3.695770263671875
80,-509.154052734375,40.942962646484375,-415.68646240234375,0.4000000059604645,0.05000000074505806,0.550000011920929,235.6999969482422,14.149999618530273,3.688946008682251
