iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0
1,-839.6339111328125,28.195375442504883,-779.1513671875,0.05000000074505806,0.30000001192092896,0.6499999761581421,254.8000030517578,8.699999809265137,3.6411471366882324
2,-846.5691528320312,15.837899208068848,-815.2000122070312,0.0,0.20000000298023224,0.800000011920929,299.70001220703125,7.949999809265137,3.5661096572875977
3,-847.309326171875,13.515986442565918,-821.5472412109375,0.05000000074505806,0.4000000059604645,0.550000011920929,213.75,5.949999809265137,3.631711006164551
4,-842.0987548828125,32.47686004638672,-778.590576171875,0.05000000074505806,0.20000000298023224,0.75,287.54998779296875,7.699999809265137,3.428779125213623
5,-848.73486328125,21.582809448242188,-799.8837890625,0.05000000074505806,0.20000000298023224,0.75,287.6000061035156,5.900000095367432,3.4787204265594482
6,-847.83984375,9.859396934509277,-826.3297119140625,0.0,0.25,0.75,285.1000061035156,7.349999904632568,3.549025535583496
7,-828.6814575195312,22.160400390625,-775.8796997070312,0.05000000074505806,0.25,0.699999988079071,272.1499938964844,8.350000381469727,3.588665246963501
8,-862.2967529296875,21.362445831298828,-806.7378540039062,0.05000000074505806,0.25,0.699999988079071,270.3999938964844,5.650000095367432,3.532858371734619
9,-835.6968994140625,14.93294620513916,-793.7594604492188,0.05000000074505806,0.30000001192092896,0.6499999761581421,256.29998779296875,7.449999809265137,3.5787646770477295
10,-838.6116333007812,26.45355987548828,-788.6256713867188,0.05000000074505806,0.15000000596046448,0.800000011920929,303.45001220703125,6.050000190734863,3.5125045776367188
11,-830.0249633789062,27.7454776763916,-773.9905395507812,0.05000000074505806,0.30000001192092896,0.6499999761581421,253.4499969482422,9.25,3.3988707065582275
12,-838.6770629882812,16.882736206054688,-813.4905395507812,0.05000000074505806,0.4000000059604645,0.550000011920929,216.4499969482422,6.599999904632568,3.53434681892395
13,-853.2744750976562,22.702716827392578,-813.5242919921875,0.0,0.25,0.75,281.70001220703125,8.75,3.5159504413604736
14,-847.5579833984375,21.607376098632812,-756.095947265625,0.10000000149011612,0.25,0.6499999761581421,253.64999389648438,6.599999904632568,3.463080644607544
15,-832.5228271484375,19.31386947631836,-807.63916015625,0.0,0.10000000149011612,0.8999999761581421,335.45001220703125,7.449999809265137,3.598147392272949
16,-843.6114501953125,10.510820388793945,-817.2000122070312,0.0,0.10000000149011612,0.8999999761581421,336.70001220703125,6.449999809265137,3.587695837020874
