iter,reward_mean,reward_std,reward_max,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
16,-1000.0,0.0,-1000.0,0.8617120385169983,0.9648529291152954,0.8752598762512207,1.2210026979446411,1000.62939453125,0.5372666716575623,-0.06343533098697662,-0.261270135641098,0.10804770886898041,0.9068478345870972
17,-1000.0,0.0,-1000.0,0.8617120385169983,0.9648529291152954,0.8752598762512207,1.2210026979446411,1000.62939453125,0.5372666716575623,-0.06343533098697662,-0.261270135641098,0.10804770886898041,0.9068478345870972
18,-854.875,383.9646301269531,161.0,0.8617120385169983,0.9648529291152954,0.8752598762512207,1.2210026979446411,1000.62939453125,0.5372666716575623,-0.06343533098697662,-0.261270135641098,0.10804770886898041,0.9068478345870972
19,-1000.0,0.0,-1000.0,0.7435235977172852,1.118965744972229,0.9316199421882629,1.1130086183547974,1000.8021850585938,0.42529159784317017,-0.16150641441345215,-0.333560973405838,0.11147670447826385,0.7743877172470093
20,-1000.0,0.0,-1000.0,0.7435235977172852,1.118965744972229,0.9316199421882629,1.1130086183547974,1000.8021850585938,0.42529159784317017,-0.16150641441345215,-0.333560973405838,0.11147670447826385,0.7743877172470093
21,-860.1875,369.90911865234375,118.5,0.7435235977172852,1.118965744972229,0.9316199421882629,1.1130086183547974,1000.8021850585938,0.42529159784317017,-0.16150641441345215,-0.333560973405838,0.11147670447826385,0.7743877172470093
22,-1000.0,0.0,-1000.0,0.7234867215156555,1.2749040126800537,0.9914993047714233,1.2516770362854004,1000.8610229492188,0.40686604380607605,-0.09397328644990921,-0.41606733202934265,0.18774041533470154,0.8167711496353149
23,-1000.0,0.0,-1000.0,0.7234867215156555,1.2749040126800537,0.9914993047714233,1.2516770362854004,1000.8610229492188,0.40686604380607605,-0.09397328644990921,-0.41606733202934265,0.18774041533470154,0.8167711496353149
24,-1000.0,0.0,-1000.0,0.7234867215156555,1.2749040126800537,0.9914993047714233,1.2516770362854004,1000.8610229492188,0.40686604380607605,-0.09397328644990921,-0.41606733202934265,0.18774041533470154,0.8167711496353149
25,-873.0625,335.8450622558594,15.5,0.7234867215156555,1.2749040126800537,0.9914993047714233,1.2516770362854004,1000.8610229492188,0.40686604380607605,-0.09397328644990921,-0.41606733202934265,0.18774041533470154,0.8167711496353149
26,-1000.0,0.0,-1000.0,0.7277420163154602,1.283057451248169,1.0267126560211182,1.2670488357543945,1000.8572998046875,0.23265065252780914,-0.14695417881011963,-0.38519197702407837,0.07494702935218811,0.7260391116142273
27,-1000.0,0.0,-1000.0,0.7277420163154602,1.283057451248169,1.0267126560211182,1.2670488357543945,1000.8572998046875,0.23265065252780914,-0.14695417881011963,-0.38519197702407837,0.07494702935218811,0.7260391116142273
1,-1000.0,0.0,-1000.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
2,-1000.0,0.0,-1000.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
3,-1000.0,0.0,-1000.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
4,-1000.0,0.0,-1000.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
5,-1000.0,0.0,-1000.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
6,-802.25,523.1973266601562,582.0,0.8029077053070068,0.836650013923645,0.8918405771255493,1.071850299835205,1000.4882202148438,0.6742979288101196,0.0,-0.14922820031642914,0.09253084659576416,0.9233675003051758
7,-1000.0,0.0,-1000.0,0.8113652467727661,0.8276690244674683,0.8973430395126343,1.1622496843338013,1000.4362182617188,0.48696139454841614,-0.03605011850595474,-0.17237871885299683,0.14370548725128174,0.9806464910507202
8,-1000.0,0.0,-1000.0,0.8113652467727661,0.8276690244674683,0.8973430395126343,1.1622496843338013,1000.4362182617188,0.48696139454841614,-0.03605011850595474,-0.17237871885299683,0.14370548725128174,0.9806464910507202
9,-1000.0,0.0,-1000.0,0.8113652467727661,0.8276690244674683,0.8973430395126343,1.1622496843338013,1000.4362182617188,0.48696139454841614,-0.03605011850595474,-0.17237871885299683,0.14370548725128174,0.9806464910507202
10,-1000.0,0.0,-1000.0,0.8113652467727661,0.8276690244674683,0.8973430395126343,1.1622496843338013,1000.4362182617188,0.48696139454841614,-0.03605011850595474,-0.17237871885299683,0.14370548725128174,0.9806464910507202
11,-836.25,433.24176025390625,310.0,0.8113652467727661,0.8276690244674683,0.8973430395126343,1.1622496843338013,1000.4362182617188,0.48696139454841614,-0.03605011850595474,-0.17237871885299683,0.14370548725128174,0.9806464910507202
12,-1000.0,0.0,-1000.0,0.7524760961532593,0.7042399644851685,0.9857250452041626,1.1963014602661133,1000.5797119140625,0.5618129968643188,0.08452875167131424,-0.23244708776474,0.27286285161972046,1.0054292678833008
13,-839.4375,424.8084411621094,284.5,0.7524760961532593,0.7042399644851685,0.9857250452041626,1.1963014602661133,1000.5797119140625,0.5618129968643188,0.08452875167131424,-0.23244708776474,0.27286285161972046,1.0054292678833008
14,-1000.0,0.0,-1000.0,0.8463797569274902,0.6668903827667236,1.0389243364334106,1.2338101863861084,1000.5446166992188,0.5643619298934937,0.10164191573858261,-0.1183159276843071,0.3310489058494568,1.1131281852722168
15,-1000.0,0.0,-1000.0,0.8463797569274902,0.6668903827667236,1.0389243364334106,1.2338101863861084,1000.5446166992188,0.5643619298934937,0.10164191573858261,-0.1183159276843071,0.3310489058494568,1.1131281852722168
16,-1000.0,0.0,-1000.0,0.8463797569274902,0.6668903827667236,1.0389243364334106,1.2338101863861084,1000.5446166992188,0.5643619298934937,0.10164191573858261,-0.1183159276843071,0.3310489058494568,1.1131281852722168
17,-838.375,427.6195373535156,293.0,0.8463797569274902,0.6668903827667236,1.0389243364334106,1.2338101863861084,1000.5446166992188,0.5643619298934937,0.10164191573858261,-0.1183159276843071,0.3310489058494568,1.1131281852722168
18,-1000.0,0.0,-1000.0,0.9556102156639099,0.6381697654724121,0.9975764155387878,1.2621073722839355,1000.393798828125,0.6210947036743164,0.020025819540023804,-0.1701589971780777,0.5667778253555298,1.0688213109970093
19,-1000.0,0.0,-1000.0,0.9556102156639099,0.6381697654724121,0.9975764155387878,1.2621073722839355,1000.393798828125,0.6210947036743164,0.020025819540023804,-0.1701589971780777,0.5667778253555298,1.0688213109970093
20,-838.5625,427.12347412109375,291.5,0.9556102156639099,0.6381697654724121,0.9975764155387878,1.2621073722839355,1000.393798828125,0.6210947036743164,0.020025819540023804,-0.1701589971780777,0.5667778253555298,1.0688213109970093
21,-1000.0,0.0,-1000.0,0.8585267066955566,0.6529257893562317,1.0416526794433594,1.3983590602874756,1000.3326416015625,0.6778820157051086,0.027046432718634605,-0.08945094794034958,0.5644944310188293,1.0620423555374146
22,-838.6875,426.7927551269531,290.5,0.8585267066955566,0.6529257893562317,1.0416526794433594,1.3983590602874756,1000.3326416015625,0.6778820157051086,0.027046432718634605,-0.08945094794034958,0.5644944310188293,1.0620423555374146
23,-1000.0,0.0,-1000.0,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
24,-1000.0,0.0,-1000.0,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
25,-1000.0,0.0,-1000.0,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
26,-1000.0,0.0,-1000.0,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
27,-1000.0,0.0,-1000.0,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
28,-849.6875,397.6894836425781,202.5,0.918548047542572,0.6661416888237,1.044020414352417,1.4209718704223633,1000.2205200195312,0.5686970949172974,-0.07179968804121017,-0.23641341924667358,0.7149421572685242,1.0694218873977661
29,-822.1875,470.4476623535156,422.5,0.9393676519393921,0.7432995438575745,0.9612430334091187,1.4578567743301392,1000.273681640625,0.6529451608657837,-0.11457356810569763,-0.3491722643375397,0.7902477383613586,1.0300179719924927
30,-1000.0,0.0,-1000.0,0.96615070104599,0.6463100910186768,0.8460131883621216,1.4978978633880615,1000.47900390625,0.7883247137069702,-0.16561183333396912,-0.1584712713956833,0.9226255416870117,1.1349784135818481
31,-1000.0,0.0,-1000.0,0.96615070104599,0.6463100910186768,0.8460131883621216,1.4978978633880615,1000.47900390625,0.7883247137069702,-0.16561183333396912,-0.1584712713956833,0.9226255416870117,1.1349784135818481
32,-1000.0,0.0,-1000.0,0.96615070104599,0.6463100910186768,0.8460131883621216,1.4978978633880615,1000.47900390625,0.7883247137069702,-0.16561183333396912,-0.1584712713956833,0.9226255416870117,1.1349784135818481
33,-843.25,414.72149658203125,254.0,0.96615070104599,0.6463100910186768,0.8460131883621216,1.4978978633880615,1000.47900390625,0.7883247137069702,-0.16561183333396912,-0.1584712713956833,0.9226255416870117,1.1349784135818481
34,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
35,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
36,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
37,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
38,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
39,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
40,-1000.0,0.0,-1000.0,0.9300702810287476,0.6456273794174194,0.8495757579803467,1.3954757452011108,1000.4347534179688,0.6951007843017578,-0.18835783004760742,-0.27755334973335266,1.0484548807144165,1.1429821252822876
1,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
2,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
3,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
4,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
5,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
6,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
7,-1000.0,0.0,-1000.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
8,-871.625,339.6483154296875,27.0,0.9285776019096375,0.7647422552108765,0.849406898021698,1.284393548965454,1000.3851928710938,0.1966007947921753,0.0,-0.23214936256408691,0.16946111619472504,1.02974534034729
9,-703.75,514.1962280273438,251.5,1.0367913246154785,0.7008375525474548,0.8196442127227783,1.221283197402954,1000.4305419921875,0.17741210758686066,-0.13972978293895721,-0.2892920672893524,0.008044704794883728,0.7207579016685486
10,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
11,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
12,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
13,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
14,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
15,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
16,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
17,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
18,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
19,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
20,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
21,-1000.0,0.0,-1000.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
22,-847.5,403.4770812988281,220.0,0.9522738456726074,0.7091975808143616,1.0111247301101685,1.1218769550323486,1000.2660522460938,0.09276575595140457,-0.17142878472805023,-0.19879868626594543,0.00982007198035717,0.7565597891807556
23,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
24,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
25,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
26,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
27,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
28,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
29,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
30,-1000.0,0.0,-1000.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
31,-856.75,379.0038757324219,146.0,0.9677323698997498,0.8016531467437744,1.0358601808547974,1.100871205329895,1000.2246704101562,0.23527908325195312,-0.28350403904914856,-0.1459367573261261,-0.09185049682855606,0.655151903629303
32,-1000.0,0.0,-1000.0,1.0677798986434937,0.8220207691192627,1.0557687282562256,0.9932950139045715,1000.0674438476562,0.25041183829307556,-0.3004318177700043,-0.04076692461967468,-0.024454377591609955,0.6407662630081177
33,-808.25,507.3227844238281,534.0,1.0677798986434937,0.8220207691192627,1.0557687282562256,0.9932950139045715,1000.0674438476562,0.25041183829307556,-0.3004318177700043,-0.04076692461967468,-0.024454377591609955,0.6407662630081177
34,-853.8125,386.7757873535156,169.5,1.027204990386963,0.6994978189468384,0.9831187129020691,0.925908625125885,999.98291015625,0.2371905893087387,-0.2890208959579468,-0.11056772619485855,-0.04190674051642418,0.6312239766120911
35,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
36,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
37,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
38,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
39,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
40,-1000.0,0.0,-1000.0,0.9954876899719238,0.7356573939323425,1.0005154609680176,1.1562633514404297,999.767578125,0.498309850692749,-0.20430254936218262,-0.22536851465702057,-0.09464426338672638,0.64188152551651
1,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
2,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
3,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
4,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
5,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
6,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
7,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
8,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
9,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
10,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
11,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
12,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
13,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
14,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
15,-1000.0,0.0,-1000.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
16,-835.0,436.5489807128906,320.0,0.9836642742156982,0.5672208070755005,0.9383710622787476,0.8564592599868774,999.8982543945312,0.23809579014778137,0.0,-0.2245606929063797,0.0,0.61701899766922
17,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
18,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
19,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
20,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
21,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
22,-1000.0,0.0,-1000.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
23,-865.125,356.845703125,79.0,0.7860732674598694,0.5923098921775818,1.0849852561950684,0.9222024083137512,1000.0161743164062,0.3381362557411194,-0.004144921433180571,-0.3041157126426697,0.039326079189777374,0.7049882411956787
