iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7,v8
1,-985.8448486328125,24.78742790222168,-922.1015625,0.0,1.0,0.0,108.69999694824219,14.050000190734863,1.073580026626587,1.0072190761566162,0.9170525670051575,0.9335469007492065,999.8980712890625,0.9717963933944702,1.0589076280593872,-1.0426440238952637,2.317884922027588
2,-977.40087890625,24.425243377685547,-940.0466918945312,0.0,1.0,0.0,106.0,12.100000381469727,0.9930713772773743,1.0170165300369263,0.9318189024925232,0.9208757877349854,999.8772583007812,0.9274454712867737,0.9884486794471741,-1.0681467056274414,2.4332289695739746
3,-985.6103515625,25.174671173095703,-941.5519409179688,0.0,1.0,0.0,91.25,11.100000381469727,1.080458164215088,1.0677025318145752,0.8734095692634583,0.9277672171592712,999.919921875,0.8936471343040466,0.9488176107406616,-1.021797776222229,2.444334030151367
4,-968.3284912109375,21.3820743560791,-945.3137817382812,0.0,1.0,0.0,79.55000305175781,10.050000190734863,1.0374640226364136,1.0852514505386353,0.8584303259849548,0.9192872047424316,999.8843383789062,0.8832275867462158,0.9211523532867432,-1.126198410987854,2.519460439682007
5,-977.096923828125,26.484132766723633,-918.8699340820312,0.05000000074505806,0.949999988079071,0.0,77.4000015258789,8.300000190734863,0.9414352178573608,1.0990263223648071,0.8846191763877869,0.9289103150367737,999.7755737304688,1.031846284866333,0.8744768500328064,-1.1168371438980103,2.5254836082458496
6,-978.171142578125,27.871498107910156,-923.8059692382812,0.0,1.0,0.0,87.3499984741211,12.649999618530273,0.9319742321968079,1.2361518144607544,0.8245627284049988,0.89017254114151,999.6408081054688,1.0861890316009521,0.8577796220779419,-1.1589689254760742,2.590188503265381
7,-959.7513427734375,32.37238693237305,-856.8834838867188,0.10000000149011612,0.8999999761581421,0.0,107.8499984741211,12.550000190734863,0.8696790337562561,1.1868386268615723,0.8607162237167358,1.0493274927139282,999.52001953125,0.9520869255065918,0.863025426864624,-1.1084825992584229,2.678844928741455
8,-963.8495483398438,24.280683517456055,-922.21142578125,0.05000000074505806,0.949999988079071,0.0,111.25,10.350000381469727,0.8800278902053833,1.2954782247543335,0.8062175512313843,0.7944724559783936,999.453125,1.0622375011444092,0.978084921836853,-1.071026086807251,2.716242551803589
9,-974.4840087890625,26.981348037719727,-904.4447021484375,0.05000000074505806,0.949999988079071,0.0,89.6500015258789,10.800000190734863,0.8877021074295044,1.3368325233459473,0.7269952893257141,0.8178901672363281,999.4158935546875,1.1785337924957275,0.8394342660903931,-1.1391041278839111,2.796339750289917
10,-962.2218627929688,28.5643367767334,-906.1759033203125,0.05000000074505806,0.949999988079071,0.0,100.69999694824219,11.100000381469727,0.9837031364440918,1.3552253246307373,0.7229881882667542,0.739296019077301,999.4255981445312,1.2573862075805664,0.8574106097221375,-1.0980074405670166,2.8000810146331787
11,-962.0226440429688,34.678287506103516,-883.8650512695312,0.05000000074505806,0.949999988079071,0.0,108.5999984741211,13.75,0.9701799154281616,1.209634780883789,0.8385628461837769,0.8721654415130615,999.5252075195312,1.323492169380188,0.8575024604797363,-1.1696711778640747,2.837337017059326
12,-945.0565795898438,59.11708068847656,-728.360595703125,0.20000000298023224,0.800000011920929,0.0,297.3500061035156,28.149999618530273,1.0941369533538818,1.1182960271835327,0.8642877340316772,0.7947806715965271,999.6158447265625,1.3803253173828125,0.8344123363494873,-1.1555577516555786,3.1003968715667725
13,-794.6580810546875,98.84784698486328,-594.5242919921875,0.3499999940395355,0.6499999761581421,0.0,371.8999938964844,34.400001525878906,1.0510772466659546,1.0754094123840332,0.805404007434845,0.972718358039856,999.6691284179688,1.4860565662384033,0.8838930130004883,-1.1356773376464844,3.328467845916748
14,-853.91259765625,78.90270233154297,-681.004638671875,0.3499999940395355,0.6000000238418579,0.05000000074505806,436.0,30.049999237060547,1.2504830360412598,0.9915941953659058,0.6672683954238892,0.9394572377204895,999.5878295898438,1.6135046482086182,0.7925596237182617,-1.090013861656189,3.38417911529541
15,-784.483642578125,92.02799224853516,-559.826416015625,0.4000000059604645,0.550000011920929,0.05000000074505806,377.1499938964844,34.04999923706055,1.2046916484832764,0.9042887091636658,0.7069652676582336,0.9855159521102905,999.4623413085938,1.4694457054138184,0.7253190279006958,-1.0795847177505493,3.4733569622039795
16,-765.2496337890625,93.62311553955078,-610.3226318359375,0.3499999940395355,0.6499999761581421,0.0,329.1499938964844,30.25,1.1096022129058838,1.0053372383117676,0.6881104707717896,1.0595797300338745,999.5557861328125,1.5048043727874756,0.5446563959121704,-1.1839697360992432,3.581204414367676
17,-784.7183227539062,98.32376098632812,-586.8687744140625,0.3499999940395355,0.6000000238418579,0.05000000074505806,337.1499938964844,32.349998474121094,1.1461763381958008,1.1049566268920898,0.7141878604888916,1.0050997734069824,999.4774780273438,1.5829002857208252,0.2979438304901123,-1.27640700340271,3.608036518096924
18,-712.7939453125,74.9988021850586,-563.5545043945312,0.4000000059604645,0.550000011920929,0.05000000074505806,425.75,36.650001525878906,1.0222643613815308,0.9855239391326904,0.8639782667160034,1.0202692747116089,999.572265625,1.534714937210083,0.2987242043018341,-1.366605520248413,3.609987258911133
19,-708.7142333984375,91.26483917236328,-474.98870849609375,0.6000000238418579,0.30000001192092896,0.10000000149011612,506.29998779296875,35.400001525878906,1.0924793481826782,1.1112983226776123,0.9159643650054932,0.980603039264679,999.4821166992188,1.6619324684143066,0.30457714200019836,-1.4371590614318848,3.717942476272583
20,-716.5173950195312,86.97870635986328,-563.8809204101562,0.3499999940395355,0.6499999761581421,0.0,333.8999938964844,34.75,1.0072541236877441,1.0849411487579346,1.0185686349868774,0.9244334101676941,999.3409423828125,1.752004861831665,0.12407729029655457,-1.4465619325637817,3.8790833950042725
21,-755.2870483398438,76.55474853515625,-599.6102294921875,0.4000000059604645,0.550000011920929,0.05000000074505806,424.0,32.95000076293945,1.1578264236450195,1.0732142925262451,1.0884475708007812,0.8620330691337585,999.42333984375,1.6798086166381836,0.09967514872550964,-1.4260621070861816,3.9098169803619385
22,-705.5625,91.81175231933594,-564.9324951171875,0.44999998807907104,0.550000011920929,0.0,408.6000061035156,32.099998474121094,1.1208219528198242,0.9869961738586426,1.2248587608337402,0.9637356996536255,999.3263549804688,1.6744818687438965,-0.13404950499534607,-1.2300782203674316,4.1479058265686035
23,-848.1309814453125,137.6236114501953,-545.6635131835938,0.44999998807907104,0.5,0.05000000074505806,413.20001220703125,33.45000076293945,0.986180305480957,1.0366023778915405,1.4007411003112793,0.9835966229438782,999.3204345703125,1.6948766708374023,-0.056466683745384216,-1.2661582231521606,4.150875568389893
