iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6
1,-930.699951171875,33.08662414550781,-865.5999755859375,0.0,0.949999988079071,0.05000000074505806,21.100000381469727,2.5,0.9940148591995239,0.8989086747169495,0.9911595582962036,1.0719552040100098,0.9657606482505798,-1.0959861278533936,2.4269611835479736
2,-915.3687744140625,17.625755310058594,-869.7999877929688,0.0,0.949999988079071,0.05000000074505806,20.049999237060547,2.5,1.0624933242797852,1.0943412780761719,1.0986552238464355,0.9320818185806274,0.8883621692657471,-1.188420295715332,2.4624955654144287
3,-922.109375,19.62682342529297,-867.2999877929688,0.0,0.949999988079071,0.05000000074505806,20.549999237060547,2.549999952316284,1.0218790769577026,1.2012969255447388,1.0223721265792847,1.0589510202407837,0.9001011252403259,-1.2452059984207153,2.50813364982605
4,-922.9781494140625,15.983931541442871,-878.4000244140625,0.0,0.949999988079071,0.05000000074505806,18.649999618530273,2.200000047683716,1.1381597518920898,1.351613998413086,1.2011198997497559,1.0515848398208618,0.8421505689620972,-1.3018802404403687,2.718759536743164
5,-921.425048828125,14.09687614440918,-880.7000122070312,0.0,0.949999988079071,0.05000000074505806,18.700000762939453,1.9500000476837158,0.9618668556213379,1.3454946279525757,1.243774175643921,1.0966209173202515,0.9050393104553223,-1.1878397464752197,2.8631651401519775
6,-893.6312255859375,148.6412353515625,-74.30000305175781,0.0,0.25,0.75,85.30000305175781,20.950000762939453,0.9168177247047424,1.375675082206726,1.3929492235183716,1.177817702293396,0.8451527953147888,-1.315827488899231,3.0102694034576416
7,-480.0937805175781,404.80255126953125,67.80000305175781,0.0,0.10000000149011612,0.8999999761581421,93.19999694824219,24.5,1.0088804960250854,1.1053457260131836,1.3486168384552002,1.2410069704055786,1.020917534828186,-1.2851200103759766,3.399892807006836
8,-202.53125,78.62498474121094,7.0,0.0,0.20000000298023224,0.800000011920929,92.5,23.700000762939453,1.0732578039169312,1.0023540258407593,1.261020302772522,1.2743778228759766,1.02739417552948,-1.3165557384490967,3.438966751098633
9,-221.828125,108.97419738769531,-33.5,0.0,0.25,0.75,93.75,21.649999618530273,1.2332994937896729,1.0387029647827148,1.2215442657470703,1.195940613746643,1.0647920370101929,-1.3165669441223145,3.514518976211548
10,-194.26251220703125,80.96401977539062,-84.9000015258789,0.0,0.25,0.75,83.4000015258789,20.649999618530273,1.2283340692520142,1.2357748746871948,1.1804852485656738,1.0579382181167603,1.189584732055664,-1.1475274562835693,3.617157220840454
11,-139.34999084472656,74.37217712402344,34.70000076293945,0.0,0.15000000596046448,0.8500000238418579,93.05000305175781,23.75,1.2964651584625244,1.210213303565979,1.1961346864700317,1.0699100494384766,1.070690393447876,-1.1680915355682373,3.6976113319396973
12,-120.46562957763672,81.33750915527344,62.599998474121094,0.0,0.15000000596046448,0.8999999761581421,94.1500015258789,26.100000381469727,1.3569884300231934,1.2356758117675781,1.215100884437561,1.0645618438720703,1.0622012615203857,-1.3090946674346924,3.8737239837646484
13,-212.2375030517578,106.19578552246094,22.200000762939453,0.0,0.20000000298023224,0.800000011920929,91.30000305175781,25.700000762939453,1.384496808052063,1.278993010520935,1.3079837560653687,1.0183159112930298,1.1217939853668213,-1.3582488298416138,3.9050049781799316
14,-144.96875,90.16328430175781,33.0,0.0,0.15000000596046448,0.8500000238418579,96.0,22.399999618530273,1.3082326650619507,1.308810830116272,1.2049022912979126,1.2146835327148438,1.0601866245269775,-1.454799771308899,4.02833890914917
15,-63.54062271118164,63.93462371826172,43.599998474121094,0.0,0.10000000149011612,0.8999999761581421,93.6500015258789,21.899999618530273,1.3639004230499268,1.3110933303833008,1.3121864795684814,1.2739075422286987,0.9212538003921509,-1.4792661666870117,4.201754093170166
16,-24.328125,74.67267608642578,138.60000610351562,0.0,0.05000000074505806,0.949999988079071,99.4000015258789,26.600000381469727,1.4008127450942993,1.435258150100708,1.2470061779022217,1.2712764739990234,0.8455377221107483,-1.472415804862976,4.299750328063965
17,-19.459375381469727,65.80531311035156,75.5999984741211,0.0,0.10000000149011612,0.8999999761581421,95.1500015258789,24.5,1.3623309135437012,1.4588688611984253,1.1350209712982178,1.0804553031921387,0.8212886452674866,-1.5232019424438477,4.0828022956848145
18,-34.071876525878906,99.90957641601562,104.80000305175781,0.0,0.05000000074505806,0.949999988079071,97.19999694824219,24.100000381469727,1.455223798751831,1.5086627006530762,1.1199636459350586,1.1470139026641846,0.807546079158783,-1.4585180282592773,4.327021598815918
19,-55.48749923706055,66.19278717041016,55.5,0.0,0.15000000596046448,0.8500000238418579,94.75,25.149999618530273,1.4799814224243164,1.31309974193573,1.01105797290802,1.1269171237945557,0.8794581890106201,-1.5167677402496338,4.259356498718262
20,-22.018749237060547,76.03527069091797,95.5,0.0,0.10000000149011612,0.8999999761581421,96.0,26.149999618530273,1.5266530513763428,1.3544224500656128,1.0142743587493896,1.203250527381897,0.8027412295341492,-1.424942970275879,4.309125900268555
21,-35.11250305175781,74.11756134033203,143.60000610351562,0.0,0.05000000074505806,0.949999988079071,97.9000015258789,27.700000762939453,1.6676793098449707,1.2139599323272705,1.0416419506072998,1.224110722541809,0.739380419254303,-1.471110463142395,4.337691783905029
22,-3.112499713897705,66.3526382446289,120.0999984741211,0.0,0.05000000074505806,0.949999988079071,99.1500015258789,24.850000381469727,1.5165421962738037,1.2851223945617676,0.80063796043396,1.2219446897506714,0.819229245185852,-1.4869149923324585,4.401257038116455
23,-19.037500381469727,68.43830871582031,94.0999984741211,0.0,0.10000000149011612,0.8999999761581421,99.1500015258789,24.75,1.6095668077468872,1.1472361087799072,0.6833324432373047,1.1254924535751343,0.8152102828025818,-1.6041368246078491,4.417726039886475
