iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7
1,-172.141845703125,124.22709655761719,32.0,0.949999988079071,0.0,0.05000000074505806,124.5,18.149999618530273,1.3033860921859741,-0.1819188892841339,0.05752748250961304,1.5217463970184326,0.19837401807308197,-1.351279616355896,3.4854652881622314,2.7372756004333496
2,-252.10134887695312,107.98553466796875,-30.651596069335938,0.8999999761581421,0.05000000074505806,0.05000000074505806,115.1500015258789,15.850000381469727,1.3123608827590942,-0.1961749643087387,-0.15168045461177826,1.4320406913757324,0.16239701211452484,-1.379076600074768,3.3369503021240234,2.590817451477051
3,-247.9815673828125,138.33091735839844,20.677637100219727,0.949999988079071,0.05000000074505806,0.0,84.30000305175781,15.350000381469727,1.3660640716552734,-0.073018878698349,-0.12818226218223572,1.3662333488464355,0.08048248291015625,-1.2745662927627563,3.421480417251587,2.68091082572937
4,-251.9561309814453,64.116943359375,-99.97587585449219,0.8500000238418579,0.10000000149011612,0.05000000074505806,111.6500015258789,13.300000190734863,1.3139063119888306,-0.0704810693860054,-0.03695480525493622,1.416820764541626,0.20268692076206207,-1.1623848676681519,3.5186221599578857,2.670593738555908
5,-195.18350219726562,94.48500061035156,22.399999618530273,0.949999988079071,0.0,0.05000000074505806,111.5999984741211,15.899999618530273,1.1608681678771973,-0.09217718988656998,-0.00661945715546608,1.478569746017456,-0.06834940612316132,-1.2334632873535156,3.517533779144287,2.691991090774536
6,-149.45046997070312,89.7794189453125,27.850000381469727,1.0,0.0,0.0,85.1500015258789,11.300000190734863,1.2951182126998901,-0.1448424607515335,-0.14736789464950562,1.5205674171447754,-0.0009518265724182129,-1.1362667083740234,3.3624258041381836,2.863193988800049
7,-143.80642700195312,65.14675903320312,-23.6418514251709,0.8999999761581421,0.10000000149011612,0.0,82.30000305175781,15.75,1.06903076171875,-0.02699810266494751,-0.045053884387016296,1.6753860712051392,0.13343866169452667,-1.106070637702942,3.448061943054199,2.835573434829712
8,-174.0697021484375,95.73311614990234,-26.118688583374023,0.8999999761581421,0.05000000074505806,0.05000000074505806,120.55000305175781,16.399999618530273,1.037530541419983,-0.01789328083395958,-0.089936763048172,1.6065378189086914,-0.008287489414215088,-1.2474459409713745,3.5741662979125977,2.7210450172424316
9,-182.09002685546875,87.99735260009766,31.13833999633789,0.949999988079071,0.05000000074505806,0.0,87.4000015258789,16.75,1.1727020740509033,-0.019750740379095078,-0.1254301220178604,1.5069093704223633,0.1558288037776947,-1.2781529426574707,3.5265660285949707,2.7720205783843994
10,-156.58151245117188,81.89952850341797,-17.102237701416016,0.8999999761581421,0.05000000074505806,0.05000000074505806,114.5,17.100000381469727,1.289100170135498,-0.13303223252296448,-0.2980934679508209,1.6118654012680054,0.20394527912139893,-1.1424187421798706,3.6867074966430664,2.802098035812378
