iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7,v8
33,-1012.1083374023438,1.2314536571502686,-1009.296875,0.0,1.0,0.0,44.150001525878906,2.049999952316284,1.8197064399719238,0.724697470664978,0.673574686050415,0.8472049236297607,999.4720458984375,1.5650861263275146,0.48402661085128784,-0.5517330169677734,1.4539371728897095
34,-1017.4989013671875,1.5182857513427734,-1014.6681518554688,0.0,1.0,0.0,44.70000076293945,1.5499999523162842,1.8244236707687378,0.7555172443389893,0.7873594760894775,0.8676972985267639,999.591796875,1.5367332696914673,0.2783658802509308,-0.4989655315876007,1.2827969789505005
35,-1013.6541748046875,1.6099942922592163,-1011.1248779296875,0.0,1.0,0.0,39.45000076293945,1.5499999523162842,1.9424657821655273,0.9863995313644409,0.6943225860595703,0.9510805010795593,999.6117553710938,1.6741775274276733,-0.09647974371910095,-0.42863088846206665,1.2286896705627441
36,-1013.0009765625,1.760805606842041,-1009.9689331054688,0.0,1.0,0.0,48.849998474121094,2.299999952316284,1.8750011920928955,0.9335761070251465,0.6655367016792297,1.0337104797363281,999.6648559570312,1.61497962474823,1.9982457160949707e-05,-0.5557377338409424,1.1959037780761719
37,-1015.1185913085938,2.0124313831329346,-1010.6315307617188,0.0,1.0,0.0,48.349998474121094,2.200000047683716,1.89827561378479,1.087369441986084,0.7364718914031982,0.9918489456176758,999.66455078125,1.674484372138977,0.29707133769989014,-0.6896412372589111,1.1801972389221191
38,-1012.5025634765625,2.5170302391052246,-1008.2421875,0.0,1.0,0.0,53.70000076293945,2.799999952316284,2.0002851486206055,1.3143229484558105,0.7273165583610535,1.0520823001861572,999.6614990234375,1.7078371047973633,0.2037503868341446,-0.7969608902931213,1.0207486152648926
39,-1011.7168579101562,1.6666513681411743,-1008.8923950195312,0.0,1.0,0.0,51.70000076293945,2.5999999046325684,1.9295448064804077,1.3236191272735596,0.8429443836212158,1.0855298042297363,999.638671875,1.8013811111450195,0.09790346026420593,-0.8346801400184631,1.1899739503860474
40,-1014.17041015625,1.713786244392395,-1011.04833984375,0.0,1.0,0.0,42.29999923706055,1.75,1.940494418144226,1.3079403638839722,0.756759524345398,1.1993345022201538,999.5660400390625,1.8898138999938965,0.31426793336868286,-0.7271188497543335,1.1967710256576538
41,-1013.9853515625,1.4300439357757568,-1011.5916748046875,0.0,1.0,0.0,47.54999923706055,2.049999952316284,1.9636964797973633,1.294044852256775,0.6705197095870972,1.1454051733016968,999.5393676757812,1.8280003070831299,0.07159483432769775,-0.6718371510505676,1.0402368307113647
42,-1014.9281005859375,1.423766016960144,-1012.6710205078125,0.0,1.0,0.0,41.0,1.5,2.1023340225219727,1.265690803527832,0.6862670183181763,1.1687954664230347,999.6355590820312,1.8581727743148804,0.1252286732196808,-0.5525857210159302,1.1531676054000854
43,-1016.0777587890625,2.031521797180176,-1010.6038818359375,0.0,1.0,0.0,49.04999923706055,2.25,2.1254165172576904,1.1576893329620361,0.599878191947937,1.2240229845046997,999.7214965820312,1.8741503953933716,0.45102009177207947,-0.617590069770813,1.2290089130401611
44,-1015.8482666015625,1.2595597505569458,-1013.64111328125,0.0,1.0,0.0,53.54999923706055,2.25,2.11623477935791,1.12677001953125,0.6897379159927368,1.2535045146942139,999.7337646484375,1.6803289651870728,0.4930763244628906,-0.6908145546913147,1.31059730052948
45,-1015.6026611328125,1.4900493621826172,-1012.9993896484375,0.0,1.0,0.0,44.45000076293945,1.7000000476837158,2.051180124282837,1.068983554840088,0.6399425864219666,1.13897705078125,999.5662841796875,1.7242379188537598,0.3872867524623871,-0.6960936784744263,1.2146401405334473
46,-1011.4173583984375,2.037872791290283,-1007.6129760742188,0.0,1.0,0.0,46.099998474121094,2.3499999046325684,2.0455963611602783,1.0327541828155518,0.7397628426551819,1.2796326875686646,999.7236328125,1.8354114294052124,0.6126990914344788,-0.7327802777290344,1.2306392192840576
47,-1011.1776123046875,2.232992649078369,-1007.5792236328125,0.0,1.0,0.0,46.04999923706055,2.3499999046325684,1.963517665863037,1.0319260358810425,0.8217695951461792,1.167005181312561,999.6707153320312,1.7595969438552856,0.7467154860496521,-0.9000521302223206,1.16524338722229
48,-1010.4049072265625,1.8096790313720703,-1007.31884765625,0.0,1.0,0.0,50.849998474121094,2.700000047683716,2.0352096557617188,1.0034524202346802,0.9344737529754639,1.2286932468414307,999.7551879882812,1.9242126941680908,0.542957067489624,-0.7354595065116882,1.142914056777954
49,-1011.2182006835938,2.0565030574798584,-1006.5953979492188,0.0,1.0,0.0,60.150001525878906,3.4000000953674316,2.071505308151245,1.1815943717956543,0.9574063420295715,1.259157419204712,999.94189453125,1.9108750820159912,0.579250693321228,-0.786098062992096,1.2346172332763672
50,-1012.9141845703125,2.202746629714966,-1007.6375732421875,0.0,1.0,0.0,49.099998474121094,2.549999952316284,2.0121166706085205,1.1479827165603638,0.8052564263343811,1.2331373691558838,999.987548828125,1.9141230583190918,0.659870445728302,-0.6919225454330444,1.2248566150665283
51,-1013.0687866210938,1.7172260284423828,-1009.6837768554688,0.0,1.0,0.0,50.650001525878906,2.450000047683716,2.0001962184906006,0.9805931448936462,0.814645528793335,1.157145619392395,999.8333740234375,1.9317271709442139,0.6586271524429321,-0.7031086683273315,1.2416608333587646
52,-1013.6063232421875,1.616756558418274,-1010.4351806640625,0.0,1.0,0.0,48.79999923706055,2.25,1.996508240699768,0.8435255885124207,0.7299755215644836,1.1517268419265747,999.8096923828125,1.9542325735092163,0.4241383969783783,-0.6384636759757996,1.3199211359024048
53,-1014.0057373046875,1.5432887077331543,-1011.43798828125,0.0,1.0,0.0,45.099998474121094,1.899999976158142,1.9595500230789185,0.9328621029853821,0.7497721910476685,1.2281460762023926,999.8192749023438,1.99038827419281,0.5426291823387146,-0.6279962062835693,1.3072850704193115
54,-1013.3289794921875,1.323651671409607,-1010.1067504882812,0.0,1.0,0.0,45.349998474121094,2.049999952316284,2.106713056564331,0.9303193092346191,0.8248873949050903,1.2693616151809692,999.631103515625,2.025657892227173,0.3784697651863098,-0.5292999148368835,1.4800889492034912
55,-1013.875732421875,0.9493741393089294,-1012.1096801757812,0.0,1.0,0.0,41.650001525878906,1.600000023841858,2.1508028507232666,1.0026105642318726,0.6903084516525269,1.2731702327728271,999.601806640625,2.0527143478393555,0.2821863889694214,-0.5668768882751465,1.5327376127243042
56,-1013.3973388671875,2.2832465171813965,-1009.3155517578125,0.0,1.0,0.0,46.400001525878906,2.200000047683716,2.2490744590759277,0.9079833030700684,0.8334906101226807,1.3319716453552246,999.6100463867188,1.982943058013916,0.25566986203193665,-0.7482388019561768,1.4278991222381592
57,-1014.3943481445312,1.0212604999542236,-1012.3006591796875,0.0,1.0,0.0,56.75,2.5999999046325684,2.3236141204833984,0.7762482762336731,0.8120888471603394,1.405529260635376,999.59765625,2.0564169883728027,0.1957937479019165,-0.7711011171340942,1.396288514137268
58,-1012.1925048828125,1.754337191581726,-1009.6813354492188,0.0,1.0,0.0,62.5,3.25,2.3090906143188477,0.929738461971283,0.6024224162101746,1.3944697380065918,999.3886108398438,2.1580708026885986,0.09708209335803986,-0.7337650060653687,1.3387444019317627
59,-1012.672119140625,1.815194845199585,-1009.1105346679688,0.0,1.0,0.0,57.95000076293945,3.0,2.214769124984741,1.0672104358673096,0.5459771156311035,1.4819753170013428,999.3391723632812,2.1219611167907715,0.029016032814979553,-0.611156702041626,1.355513334274292
60,-1016.4892578125,1.998720645904541,-1013.4470825195312,0.0,1.0,0.0,42.150001525878906,1.5,2.2316932678222656,0.998512864112854,0.5000781416893005,1.512702226638794,999.429931640625,2.119018316268921,0.04165682569146156,-0.48196905851364136,1.3381423950195312
61,-1014.3887329101562,1.6354742050170898,-1012.3671875,0.0,1.0,0.0,40.54999923706055,1.5,2.3793232440948486,0.956063449382782,0.5436455011367798,1.4000085592269897,999.2935180664062,1.9810364246368408,0.20090723037719727,-0.4638773202896118,1.4841241836547852
62,-1012.39697265625,1.9809792041778564,-1007.6685791015625,0.0,1.0,0.0,52.849998474121094,2.799999952316284,2.3721582889556885,0.917046308517456,0.640423059463501,1.4832688570022583,999.2288208007812,1.972636103630066,0.0688171237707138,-0.45187997817993164,1.500004529953003
63,-1013.60888671875,1.510901689529419,-1009.6776123046875,0.0,1.0,0.0,49.900001525878906,2.4000000953674316,2.4185895919799805,0.9469298720359802,0.6206644773483276,1.4227302074432373,999.20751953125,2.0746097564697266,0.1382700502872467,-0.394020140171051,1.451611876487732
64,-1012.7728271484375,2.753525495529175,-1007.8895263671875,0.0,1.0,0.0,55.400001525878906,2.950000047683716,2.3573811054229736,1.0342183113098145,0.6559807062149048,1.4199604988098145,999.2144165039062,2.108628273010254,0.1298690140247345,-0.5456467866897583,1.5469954013824463
65,-1010.9803466796875,2.220489263534546,-1006.99072265625,0.0,1.0,0.0,55.54999923706055,3.049999952316284,2.292379379272461,0.8808839917182922,0.5378268361091614,1.3115686178207397,999.2950439453125,2.240769863128662,0.2048112004995346,-0.7731820940971375,1.6607087850570679
66,-1011.933837890625,1.3516125679016113,-1009.3548583984375,0.0,1.0,0.0,39.04999923706055,1.7000000476837158,2.281470775604248,0.9828261733055115,0.7453565001487732,1.2427104711532593,999.3162231445312,2.2702951431274414,0.04034323990345001,-0.8330318331718445,1.7182812690734863
67,-1014.6580810546875,2.606947422027588,-1009.5887451171875,0.0,1.0,0.0,51.25,2.5,2.17063045501709,0.8683737516403198,0.7345868349075317,1.2898757457733154,999.4053344726562,2.5083017349243164,0.0394616425037384,-0.824791669845581,1.5687514543533325
68,-1013.7938232421875,1.9970219135284424,-1011.3929443359375,0.0,1.0,0.0,59.849998474121094,2.9000000953674316,2.113726854324341,0.9676851034164429,0.8566704392433167,1.2189044952392578,999.5177001953125,2.4265024662017822,0.27938759326934814,-0.9224879145622253,1.3655210733413696
69,-1011.7733154296875,1.4538054466247559,-1007.8863525390625,0.0,1.0,0.0,50.95000076293945,2.6500000953674316,2.161327362060547,1.0689442157745361,0.7645381689071655,1.1174299716949463,999.6292724609375,2.364319324493408,-0.00023946166038513184,-0.8937979936599731,1.3506886959075928
70,-1013.9466552734375,2.5007030963897705,-1009.9656372070312,0.0,1.0,0.0,44.400001525878906,2.0,2.2037649154663086,1.1977041959762573,0.7988778948783875,1.2468063831329346,999.7200927734375,2.2598044872283936,0.23983879387378693,-0.8252586722373962,1.4519776105880737
71,-1010.930419921875,2.0239956378936768,-1006.5093994140625,0.0,1.0,0.0,57.79999923706055,3.25,2.262112855911255,1.1148796081542969,0.7587019801139832,1.2523425817489624,999.80615234375,2.1398873329162598,0.28641119599342346,-0.8694963455200195,1.561347246170044
72,-1013.6326904296875,1.6494100093841553,-1010.2540893554688,0.0,1.0,0.0,47.04999923706055,2.1500000953674316,2.243211269378662,1.1624506711959839,0.8486389517784119,1.3509427309036255,999.65234375,2.003016710281372,0.40947118401527405,-0.9939078688621521,1.4168610572814941
73,-1011.9693603515625,2.193979024887085,-1007.5369262695312,0.0,1.0,0.0,57.099998474121094,3.0999999046325684,2.165595054626465,1.2157835960388184,0.8334673643112183,1.3225454092025757,999.597900390625,1.9773045778274536,0.2792492210865021,-1.1126736402511597,1.4779458045959473
74,-1014.6513671875,1.4725745916366577,-1012.7137451171875,0.0,1.0,0.0,38.099998474121094,1.2999999523162842,2.0180885791778564,1.1618465185165405,0.8854973316192627,1.3355659246444702,999.6162719726562,2.02498197555542,0.4269709587097168,-1.1325072050094604,1.5221350193023682
75,-1012.7086181640625,1.4769210815429688,-1009.2052001953125,0.0,1.0,0.0,49.20000076293945,2.4000000953674316,2.103219985961914,1.2165284156799316,0.9267784953117371,1.4658585786819458,999.5907592773438,2.1496474742889404,0.5149475336074829,-1.1933740377426147,1.644024133682251
76,-1012.3924560546875,1.8006569147109985,-1007.748046875,0.0,1.0,0.0,46.29999923706055,2.3499999046325684,2.0362441539764404,1.0001773834228516,0.9399123787879944,1.4597244262695312,999.6498413085938,2.3085412979125977,0.5051963329315186,-1.27891206741333,1.761665940284729
77,-1012.285888671875,2.572493314743042,-1008.4319458007812,0.0,1.0,0.0,44.349998474121094,2.1500000953674316,1.9995858669281006,1.0559293031692505,0.9439623355865479,1.5482537746429443,999.6204833984375,2.1897642612457275,0.5006608366966248,-1.1877137422561646,1.8413102626800537
78,-1018.75830078125,18.16257095336914,-1011.1525268554688,0.0,1.0,0.0,38.75,1.5,1.9022998809814453,0.798843502998352,1.084280014038086,1.3951284885406494,999.5796508789062,2.232103109359741,0.5075069069862366,-1.0807262659072876,1.5876743793487549
79,-1010.4566650390625,1.4760710000991821,-1007.1409301757812,0.0,1.0,0.0,53.54999923706055,2.9000000953674316,1.9385907649993896,0.9247785806655884,1.13560152053833,1.5333387851715088,999.6329956054688,2.2977778911590576,0.4037646949291229,-1.2214490175247192,1.6161025762557983
80,-1014.484619140625,1.902082085609436,-1009.7722778320312,0.0,1.0,0.0,41.150001525878906,1.7999999523162842,1.9463410377502441,1.002219796180725,1.137751817703247,1.5998769998550415,999.7094116210938,2.303773880004883,0.2131345123052597,-1.1604665517807007,1.6938447952270508
81,-1012.7384643554688,1.0093846321105957,-1010.8401489257812,0.0,1.0,0.0,49.400001525878906,2.25,1.904882788658142,1.1084901094436646,1.097777009010315,1.699008822441101,999.71240234375,2.383207082748413,0.10460937768220901,-1.1967096328735352,1.7467056512832642
82,-1011.94482421875,1.7850418090820312,-1009.2265625,0.0,1.0,0.0,47.75,2.299999952316284,1.8258074522018433,1.1657718420028687,1.0707730054855347,1.713634967803955,999.6434326171875,2.343393325805664,0.3678319454193115,-1.11203134059906,1.9052588939666748
83,-1015.4200439453125,10.950968742370605,-1004.13232421875,0.0,1.0,0.0,117.25,7.5,1.8534941673278809,1.1950459480285645,1.0594761371612549,1.7294156551361084,999.6609497070312,2.252332925796509,0.19514179229736328,-1.2322888374328613,1.8244566917419434
84,-1012.199462890625,1.1705598831176758,-1008.9166870117188,0.0,1.0,0.0,46.54999923706055,2.25,1.8651502132415771,1.111840009689331,1.0857852697372437,1.6260846853256226,999.7584228515625,2.1845149993896484,0.304584801197052,-1.246829867362976,1.930442452430725
85,-1028.2264404296875,36.523292541503906,-1007.9598388671875,0.0,1.0,0.0,51.79999923706055,2.700000047683716,1.9114484786987305,1.0484694242477417,1.1553313732147217,1.768324375152588,999.81005859375,2.2872486114501953,0.2975636124610901,-1.342490792274475,1.6376368999481201
86,-1014.1107177734375,1.9557873010635376,-1011.3595581054688,0.0,1.0,0.0,67.94999694824219,3.450000047683716,1.9760379791259766,1.042687177658081,1.1401478052139282,1.723472237586975,999.84716796875,2.2148351669311523,0.1959943175315857,-1.3582062721252441,1.5649601221084595
87,-1016.190185546875,1.1207025051116943,-1013.6135864257812,0.0,1.0,0.0,54.25,2.299999952316284,1.9670361280441284,1.0046509504318237,1.253170132637024,1.756700038909912,999.7576904296875,2.380021095275879,0.5099851489067078,-1.4355106353759766,1.518794059753418
88,-1013.7760620117188,2.068600654602051,-1010.0392456054688,0.0,1.0,0.0,45.25,2.049999952316284,1.9445912837982178,1.0473506450653076,1.2329342365264893,1.7212083339691162,999.8533935546875,2.2739338874816895,0.568259060382843,-1.4813977479934692,1.5725661516189575
89,-1014.040283203125,1.8681119680404663,-1010.0578002929688,0.0,1.0,0.0,47.5,2.200000047683716,1.8117890357971191,1.1272510290145874,1.2371010780334473,1.6419655084609985,999.666748046875,2.321439504623413,0.272929847240448,-1.3983644247055054,1.580448031425476
90,-1013.3678588867188,1.8845769166946411,-1008.1439208984375,0.0,1.0,0.0,49.849998474121094,2.549999952316284,1.9386807680130005,1.103256344795227,1.2774914503097534,1.7460696697235107,999.7125854492188,2.417119264602661,0.18819670379161835,-1.3917925357818604,1.4886645078659058
91,-1014.689453125,2.666872024536133,-1010.3466796875,0.0,1.0,0.0,58.29999923706055,2.9000000953674316,1.9022610187530518,1.159907341003418,1.3234220743179321,1.8359994888305664,999.753662109375,2.411116361618042,0.25496259331703186,-1.4294607639312744,1.443386435508728
92,-1014.451904296875,2.632732391357422,-1009.9656372070312,0.0,1.0,0.0,44.400001525878906,2.0,1.872984766960144,1.182687520980835,1.2588318586349487,1.8170404434204102,999.7520751953125,2.3283448219299316,0.23459385335445404,-1.4241077899932861,1.4306936264038086
93,-1012.440673828125,1.2547078132629395,-1010.1162109375,0.0,1.0,0.0,50.54999923706055,2.4000000953674316,1.7573277950286865,1.1929763555526733,1.3376703262329102,1.7418584823608398,999.5758666992188,2.495166778564453,0.26339104771614075,-1.2582669258117676,1.5115324258804321
94,-1013.2927856445312,1.2240958213806152,-1011.0056762695312,0.0,1.0,0.0,45.20000076293945,1.9500000476837158,1.8688397407531738,1.1538816690444946,1.3266030550003052,1.8310089111328125,999.4801025390625,2.5415289402008057,0.42495211958885193,-1.2740477323532104,1.468414306640625
95,-1012.3464965820312,1.1836882829666138,-1009.7081298828125,0.0,1.0,0.0,45.5,2.0999999046325684,1.7856121063232422,1.1016206741333008,1.225248098373413,1.848396897315979,999.572998046875,2.3989009857177734,0.4850955009460449,-1.1976807117462158,1.391160249710083
96,-1012.4405517578125,3.0576865673065186,-1007.7518310546875,0.0,1.0,0.0,58.900001525878906,3.200000047683716,1.7820072174072266,1.065118670463562,1.1348605155944824,1.9419784545898438,999.6893310546875,2.4152779579162598,0.4673633873462677,-1.0841654539108276,1.4255934953689575
97,-1010.9915161132812,2.7256321907043457,-1007.5887451171875,0.0,1.0,0.0,51.25,2.700000047683716,1.8744853734970093,1.0657000541687012,1.1338541507720947,1.9960992336273193,999.6979370117188,2.4852395057678223,0.4340403378009796,-1.0872952938079834,1.2891627550125122
98,-1009.026123046875,3.1100118160247803,-1004.6804809570312,0.0,1.0,0.0,46.20000076293945,2.6500000953674316,1.9249536991119385,1.1113839149475098,1.07804536819458,2.0237789154052734,999.6956176757812,2.413302183151245,0.5055378079414368,-1.0663800239562988,1.257469892501831
99,-1012.4735107421875,2.358466148376465,-1008.7199096679688,0.0,1.0,0.0,38.849998474121094,1.75,1.9416110515594482,1.197373628616333,1.0638883113861084,2.1289002895355225,999.634033203125,2.4456214904785156,0.32754069566726685,-0.9877486228942871,1.3024795055389404
100,-1008.5548095703125,2.8207457065582275,-1004.2579345703125,0.0,1.0,0.0,59.650001525878906,3.5999999046325684,1.7991044521331787,1.132604956626892,0.9733224511146545,2.135469913482666,999.6284790039062,2.518846273422241,0.27138087153434753,-0.9809662699699402,1.2491199970245361
101,-1012.5009765625,2.4692955017089844,-1008.1500244140625,0.0,1.0,0.0,50.599998474121094,2.5999999046325684,1.7762956619262695,1.2738966941833496,1.0258173942565918,2.188524007797241,999.6251220703125,2.386500597000122,0.2597278356552124,-0.9925495386123657,1.1889058351516724
