iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6
1,-961.956298828125,7.000419616699219,-943.2666015625,0.0,1.0,0.0,60.349998474121094,1.649999976158142,0.924964427947998,0.9449616074562073,0.9741297960281372,0.907744288444519,0.9679428339004517,-1.0253968238830566,2.190235137939453
2,-952.6427001953125,7.333842754364014,-929.4000244140625,0.0,1.0,0.0,66.9000015258789,2.5999999046325684,1.0192536115646362,0.7988814115524292,0.7170490622520447,1.0191943645477295,1.018735647201538,-1.0891327857971191,2.2374613285064697
3,-930.7489624023438,16.36855697631836,-893.3665771484375,0.0,0.949999988079071,0.05000000074505806,78.19999694824219,2.950000047683716,1.1479231119155884,0.7632569670677185,0.7367070913314819,0.6259440183639526,1.0896356105804443,-1.1225886344909668,2.310455560684204
4,-958.831298828125,9.1306734085083,-945.7667236328125,0.0,1.0,0.0,55.849998474121094,1.7000000476837158,1.1065806150436401,0.7531054615974426,0.681718111038208,0.6703237891197205,1.2088205814361572,-1.1458775997161865,2.316406488418579
5,-929.964599609375,18.128541946411133,-892.9332885742188,0.0,0.949999988079071,0.05000000074505806,78.8499984741211,2.950000047683716,1.095165491104126,0.7169721126556396,0.7874805927276611,0.697302520275116,1.2052146196365356,-1.087811827659607,2.39583420753479
6,-953.7510375976562,8.57807445526123,-933.8333740234375,0.0,1.0,0.0,64.75,2.299999952316284,1.1545110940933228,0.639207661151886,0.8334947228431702,0.6716295480728149,1.3767727613449097,-1.0628339052200317,2.5693089962005615
7,-962.05419921875,6.197665214538574,-947.5,0.0,1.0,0.0,54.0,1.649999976158142,1.2578800916671753,0.43408888578414917,0.9323880076408386,0.4547272324562073,1.3511004447937012,-1.131792664527893,2.572230100631714
8,-952.6666870117188,11.488024711608887,-918.2667236328125,0.0,0.949999988079071,0.05000000074505806,60.349998474121094,1.649999976158142,1.196388840675354,0.5270018577575684,1.0451972484588623,0.40592291951179504,1.484105110168457,-1.2500264644622803,2.71157169342041
9,-954.8353881835938,7.431297779083252,-941.0001220703125,0.0,1.0,0.0,62.25,1.75,1.1367406845092773,0.34354060888290405,1.0916258096694946,0.4347847104072571,1.55419921875,-1.3104313611984253,2.713676929473877
10,-959.4281005859375,6.895373344421387,-939.2332763671875,0.0,1.0,0.0,65.6500015258789,1.7000000476837158,1.2003940343856812,0.5003925561904907,1.314201831817627,0.2718712091445923,1.4504644870758057,-1.5378649234771729,2.7626538276672363
11,-964.2843627929688,5.267040252685547,-953.3333740234375,0.0,1.0,0.0,49.75,1.350000023841858,1.3207100629806519,0.4226515293121338,1.1662554740905762,0.2465633749961853,1.415627121925354,-1.680079460144043,2.7990658283233643
12,-943.6593627929688,14.691123008728027,-900.6666870117188,0.0,0.949999988079071,0.05000000074505806,73.25,2.549999952316284,1.2928175926208496,0.4359895586967468,1.1815186738967896,0.22853845357894897,1.4302592277526855,-1.596437692642212,2.878171920776367
13,-955.703125,5.6594648361206055,-942.4666137695312,0.0,1.0,0.0,59.29999923706055,1.7999999523162842,1.1877681016921997,0.33741167187690735,1.2568602561950684,0.24410508573055267,1.3985962867736816,-1.5422041416168213,2.899156093597412
14,-951.6427612304688,9.637553215026855,-927.63330078125,0.0,1.0,0.0,75.55000305175781,2.200000047683716,1.0348494052886963,0.4383529722690582,1.21968412399292,0.3554246127605438,1.5177596807479858,-1.6368908882141113,3.087153911590576
15,-939.2999877929688,13.442880630493164,-903.9000854492188,0.0,0.949999988079071,0.05000000074505806,72.9000015258789,2.25,0.889461874961853,0.2393425554037094,1.1391419172286987,0.5259726643562317,1.5812796354293823,-1.5564440488815308,3.200934886932373
16,-952.1937255859375,9.022157669067383,-916.0333251953125,0.0,0.949999988079071,0.05000000074505806,57.70000076293945,2.049999952316284,0.8573011159896851,0.2079387605190277,1.177516222000122,0.4881693124771118,1.599163293838501,-1.611698031425476,3.3658576011657715
17,-946.7958374023438,9.133138656616211,-928.86669921875,0.0,1.0,0.0,67.69999694824219,2.5999999046325684,0.9697768688201904,0.26406052708625793,1.4765970706939697,0.5623805522918701,1.6683282852172852,-1.5534545183181763,3.44875431060791
18,-954.152099609375,6.926452159881592,-941.2999267578125,0.0,1.0,0.0,61.04999923706055,1.7999999523162842,1.1071597337722778,0.2455436736345291,1.5346695184707642,0.5541388392448425,1.5689080953598022,-1.581730842590332,3.5037479400634766
19,-955.5,13.140076637268066,-923.7332763671875,0.0,0.949999988079071,0.05000000074505806,52.900001525878906,1.600000023841858,1.1311709880828857,0.1252741813659668,1.585066318511963,0.4048978090286255,1.5706485509872437,-1.6330676078796387,3.5573441982269287
20,-951.667724609375,9.38190746307373,-919.7666015625,0.0,1.0,0.0,80.5999984741211,2.6500000953674316,1.2365009784698486,0.09960866719484329,1.7507014274597168,0.301672101020813,1.4893406629562378,-1.697462797164917,3.596046209335327
21,-951.7208251953125,15.099983215332031,-928.0333862304688,0.0,1.0,0.0,71.94999694824219,2.4000000953674316,1.3243657350540161,0.034449562430381775,1.7754532098770142,0.4300718307495117,1.5059139728546143,-1.582694411277771,3.737415075302124
