iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7
19,-53.61837387084961,36.646053314208984,17.350000381469727,1.0,0.0,0.0,54.150001525878906,7.150000095367432,1.0128198862075806,0.11254563927650452,-0.23976033926010132,0.7602954506874084,-1.0835649967193604,-1.5789897441864014,3.4433822631835938,2.1680264472961426
20,-57.29531478881836,29.839200973510742,-20.149999618530273,0.949999988079071,0.0,0.05000000074505806,73.6500015258789,7.849999904632568,0.9546909332275391,-0.018496721982955933,-0.2518799304962158,0.724212110042572,-1.1940606832504272,-1.4200013875961304,3.333622932434082,2.1477131843566895
21,-144.42811584472656,51.38057327270508,-57.5,0.8999999761581421,0.0,0.10000000149011612,89.5,8.199999809265137,1.0183998346328735,-0.19422021508216858,-0.31381696462631226,0.7749550938606262,-1.1717500686645508,-1.4091835021972656,3.3778655529022217,2.1044609546661377
22,-198.9499969482422,51.87104034423828,-94.3499984741211,0.8500000238418579,0.0,0.15000000596046448,104.3499984741211,8.5,0.9614644050598145,-0.24510200321674347,-0.13135632872581482,0.6190167665481567,-1.2899770736694336,-1.3780666589736938,3.53751802444458,2.1388745307922363
23,-41.27854537963867,22.196455001831055,17.950000762939453,1.0,0.0,0.0,61.54999923706055,7.949999809265137,0.8777283430099487,-0.11298616230487823,-0.22575156390666962,0.46075716614723206,-1.3785924911499023,-1.4567632675170898,3.689804792404175,2.0363945960998535
24,-14.25,27.143178939819336,28.350000381469727,1.0,0.0,0.0,58.150001525878906,8.649999618530273,0.8011235594749451,-0.0028190389275550842,-0.3176799416542053,0.6490461826324463,-1.2735090255737305,-1.5351402759552002,3.7776355743408203,1.8192518949508667
25,-54.540626525878906,28.932754516601562,-9.5,0.949999988079071,0.0,0.05000000074505806,73.5,8.899999618530273,0.98988938331604,-0.36491039395332336,-0.2851870656013489,0.6595323085784912,-1.2301549911499023,-1.417910099029541,3.79119610786438,1.8263133764266968
26,-103.98124694824219,37.99494552612305,-42.45000076293945,0.8999999761581421,0.0,0.10000000149011612,83.94999694824219,9.149999618530273,1.0084121227264404,-0.2416333556175232,-0.2528112828731537,0.7582826614379883,-1.155535340309143,-1.4803160429000854,3.478818655014038,1.995194911956787
27,-87.03024291992188,37.21977615356445,-16.75,0.949999988079071,0.0,0.05000000074505806,74.25,8.25,1.0693472623825073,-0.34903842210769653,-0.25205403566360474,0.7654781341552734,-1.2084085941314697,-1.582847237586975,3.490054130554199,1.9875377416610718
28,-19.658782958984375,29.61728286743164,26.350000381469727,1.0,0.0,0.0,56.150001525878906,8.25,0.9330922961235046,-0.40932637453079224,-0.32659712433815,0.8119957447052002,-1.2143465280532837,-1.4862143993377686,3.6672170162200928,1.9919664859771729
29,-106.84530639648438,36.09315490722656,-20.200000762939453,0.949999988079071,0.0,0.05000000074505806,72.69999694824219,7.75,0.8888686299324036,-0.46207860112190247,-0.28749358654022217,0.7655822038650513,-1.0182106494903564,-1.397788166999817,3.6604349613189697,2.067934274673462
30,-96.20780944824219,23.713491439819336,-16.850000381469727,0.949999988079071,0.0,0.05000000074505806,72.8499984741211,8.100000381469727,0.7869917154312134,-0.4057333171367645,-0.18146750330924988,0.7487117648124695,-0.9819802641868591,-1.366871953010559,3.624903440475464,2.1024935245513916
31,-79.89999389648438,47.46561813354492,-15.0,0.949999988079071,0.0,0.05000000074505806,71.0,8.100000381469727,0.7468699216842651,-0.4248864948749542,-0.2275095283985138,0.8000520467758179,-1.0610392093658447,-1.3210172653198242,3.5597031116485596,2.029512643814087
32,-53.8203125,29.683881759643555,-12.300000190734863,0.949999988079071,0.0,0.05000000074505806,70.30000305175781,8.300000190734863,0.7236983776092529,-0.42286908626556396,-0.1655060201883316,0.7502219676971436,-1.0113489627838135,-1.1241366863250732,3.555736780166626,2.2178356647491455
33,-48.701560974121094,27.4854793548584,-20.899999618530273,0.949999988079071,0.0,0.05000000074505806,72.9000015258789,7.699999809265137,0.7522720098495483,-0.3722188174724579,-0.17146332561969757,0.73244309425354,-1.043210744857788,-1.0837827920913696,3.6361019611358643,2.124175548553467
34,-67.0718765258789,21.28296661376953,-16.0,0.949999988079071,0.0,0.05000000074505806,70.5,7.949999809265137,0.8897304534912109,-0.42728716135025024,-0.28364628553390503,0.8166178464889526,-0.9763492941856384,-1.0543432235717773,3.630963087081909,2.192389726638794
35,-145.7937469482422,112.72760009765625,29.549999237060547,1.0,0.0,0.0,57.95000076293945,8.75,0.9878706336021423,-0.40788382291793823,-0.3071260452270508,0.854384183883667,-1.0287222862243652,-1.240206003189087,3.5452663898468018,2.344223976135254
36,-77.72187805175781,25.044294357299805,-47.349998474121094,0.8999999761581421,0.0,0.10000000149011612,84.8499984741211,8.75,0.8639351725578308,-0.27496010065078735,-0.2401001900434494,0.9423074126243591,-0.9539787173271179,-1.1689872741699219,3.3972115516662598,2.289022207260132
37,-105.23953247070312,28.347421646118164,-21.0,0.949999988079071,0.0,0.05000000074505806,71.5,7.550000190734863,0.9379746913909912,-0.18322871625423431,-0.26274821162223816,1.1181848049163818,-1.1208070516586304,-1.107945442199707,3.4103846549987793,2.126479148864746
38,-65.55000305175781,33.76114273071289,-13.649999618530273,0.949999988079071,0.0,0.05000000074505806,71.1500015258789,8.25,1.165970802307129,-0.173068106174469,-0.17795346677303314,1.0556732416152954,-1.1941906213760376,-1.1813045740127563,3.476492404937744,2.145716428756714
39,-57.09531021118164,30.11097526550293,-5.400000095367432,0.949999988079071,0.0,0.05000000074505806,75.4000015258789,9.5,1.0076740980148315,-0.2189527153968811,-0.17467275261878967,1.0776491165161133,-1.3234398365020752,-1.1111782789230347,3.44264817237854,2.167336940765381
40,-71.75,34.50541305541992,-14.100000381469727,0.949999988079071,0.0,0.05000000074505806,73.0999984741211,8.399999618530273,1.1188278198242188,-0.360989511013031,-0.14011266827583313,1.1720412969589233,-1.2115864753723145,-1.1457297801971436,3.428217887878418,2.131772756576538
41,-29.215625762939453,47.98284912109375,26.700000762939453,1.0,0.0,0.0,58.79999923706055,8.550000190734863,0.9465858340263367,-0.4127208888530731,0.04187099635601044,1.2516275644302368,-1.283278465270996,-1.1807435750961304,3.2623910903930664,2.3694753646850586
42,-58.664058685302734,53.00836944580078,22.049999237060547,1.0,0.0,0.0,52.95000076293945,7.5,0.8631564974784851,-0.2983272075653076,0.008574321866035461,1.1578596830368042,-1.1990180015563965,-1.1270503997802734,3.4382569789886475,2.4124205112457275
43,-209.5,46.21720504760742,-131.6999969482422,0.800000011920929,0.0,0.20000000298023224,118.19999694824219,8.649999618530273,0.883724570274353,-0.36779800057411194,0.061606865376234055,1.3617714643478394,-1.0606563091278076,-1.1891968250274658,3.565424919128418,2.495272636413574
44,-89.68437194824219,76.14993286132812,29.950000762939453,1.0,0.0,0.0,55.54999923706055,8.550000190734863,0.9827972650527954,-0.2903832793235779,-0.05679700896143913,1.4212623834609985,-0.8887788653373718,-1.2511906623840332,3.574082374572754,2.5153260231018066
45,-52.48750305175781,44.279083251953125,28.75,1.0,0.0,0.0,55.75,8.449999809265137,1.040560007095337,-0.2526699900627136,-0.17146475613117218,1.534371256828308,-0.8032563328742981,-1.1094704866409302,3.432248830795288,2.5165603160858154
46,-7.182812213897705,18.158544540405273,32.45000076293945,1.0,0.0,0.0,56.04999923706055,8.850000381469727,1.0673084259033203,-0.32560989260673523,-0.18318848311901093,1.6136363744735718,-0.9103546142578125,-1.1767587661743164,3.493446111679077,2.6121768951416016
47,11.528124809265137,22.410423278808594,33.400001525878906,1.0,0.0,0.0,55.599998474121094,8.899999618530273,1.0202326774597168,-0.2916005849838257,-0.09660819172859192,1.3796685934066772,-0.9125581979751587,-1.1050479412078857,3.5086848735809326,2.6148602962493896
48,-34.0078125,23.944719314575195,24.899999618530273,1.0,0.0,0.0,55.099998474121094,8.0,0.9764759540557861,-0.5202515721321106,-0.10139837861061096,1.5846871137619019,-0.8659347295761108,-1.1537834405899048,3.5943429470062256,2.721102237701416
49,-60.98572540283203,32.038299560546875,-7.400000095367432,0.949999988079071,0.0,0.05000000074505806,70.9000015258789,8.850000381469727,0.9732722043991089,-0.4936292767524719,-0.16307395696640015,1.5128512382507324,-0.8341681361198425,-1.1795215606689453,3.5820505619049072,2.5900673866271973
50,-70.09687805175781,39.80854415893555,-13.399999618530273,0.949999988079071,0.0,0.05000000074505806,70.4000015258789,8.199999809265137,0.9071536660194397,-0.5561319589614868,-0.30997517704963684,1.6805517673492432,-0.9011816382408142,-1.2034846544265747,3.7574291229248047,2.6505725383758545
51,-38.484375,22.517438888549805,-12.800000190734863,0.949999988079071,0.0,0.05000000074505806,77.30000305175781,8.949999809265137,0.7700142860412598,-0.7003859281539917,-0.19947266578674316,1.628799557685852,-1.0751640796661377,-1.1657506227493286,3.6762895584106445,2.6945083141326904
52,-59.00468444824219,17.77930450439453,-20.950000762939453,0.949999988079071,0.0,0.05000000074505806,71.44999694824219,7.550000190734863,0.719177782535553,-0.6858505010604858,-0.25794103741645813,1.6323974132537842,-1.1834908723831177,-1.1694031953811646,3.6807823181152344,2.714853048324585
53,-93.18437194824219,36.17594909667969,-21.75,0.949999988079071,0.0,0.05000000074505806,71.75,7.5,0.7679210901260376,-0.6760214567184448,-0.2343524843454361,1.6211050748825073,-1.3208357095718384,-1.104758381843567,3.730400562286377,2.73803973197937
54,-286.2922058105469,42.03533172607422,-220.0500030517578,0.699999988079071,0.0,0.30000001192092896,148.5500030517578,7.849999904632568,0.7679770588874817,-0.6136478781700134,-0.21927954256534576,1.5615923404693604,-1.2095739841461182,-0.9403619766235352,3.8002922534942627,2.698251485824585
55,-69.3968734741211,54.38656997680664,19.350000381469727,1.0,0.0,0.0,57.150001525878906,7.650000095367432,0.8086962103843689,-0.5412300825119019,-0.21556270122528076,1.430202841758728,-1.3002724647521973,-1.011845588684082,3.772334575653076,2.7415390014648438
56,-36.84375,25.20631980895996,-11.800000190734863,0.949999988079071,0.0,0.05000000074505806,69.30000305175781,8.25,0.7542787194252014,-0.6746513843536377,-0.0955197662115097,1.5606998205184937,-1.283957600593567,-0.8829862475395203,3.653012752532959,2.7778549194335938
57,-68.67655944824219,29.750391006469727,-17.950000762939453,0.949999988079071,0.0,0.05000000074505806,73.94999694824219,8.100000381469727,0.7569470405578613,-0.715373158454895,-0.12219718098640442,1.6186927556991577,-1.2977179288864136,-0.8570542335510254,3.8478667736053467,2.5749921798706055
58,-159.24844360351562,80.62759399414062,-24.350000381469727,0.949999988079071,0.0,0.05000000074505806,69.8499984741211,7.050000190734863,0.6228963136672974,-0.7888792753219604,-0.15623855590820312,1.6100491285324097,-1.3808801174163818,-0.8712955117225647,3.8243393898010254,2.6285576820373535
59,-122.22030639648438,57.90135955810547,-57.95000076293945,0.8999999761581421,0.0,0.10000000149011612,88.94999694824219,8.100000381469727,0.695038378238678,-0.5940446853637695,-0.05781378597021103,1.63392972946167,-1.3914945125579834,-0.7778761386871338,3.542217254638672,2.755955457687378
60,-34.46406555175781,37.06910705566406,22.950000762939453,1.0,0.0,0.0,56.54999923706055,7.949999809265137,0.9059584140777588,-0.6399955749511719,-0.12843358516693115,1.6433370113372803,-1.5000296831130981,-0.8883541226387024,3.405503034591675,2.7282729148864746
61,-71.21875,47.20042419433594,-15.25,0.949999988079071,0.0,0.05000000074505806,69.25,7.900000095367432,0.9118420481681824,-0.6124774217605591,-0.22671329975128174,1.4981622695922852,-1.4757319688796997,-0.8293807506561279,3.3751163482666016,2.7682600021362305
62,-94.14530944824219,41.253021240234375,-14.399999618530273,0.949999988079071,0.0,0.05000000074505806,71.9000015258789,8.25,0.9491506814956665,-0.5253114700317383,-0.25258830189704895,1.4060189723968506,-1.4006242752075195,-0.9987372159957886,3.3566696643829346,2.7810211181640625
63,-72.3890609741211,50.71691131591797,-19.649999618530273,0.949999988079071,0.0,0.05000000074505806,71.1500015258789,7.650000095367432,1.0108599662780762,-0.5489714741706848,-0.16874200105667114,1.4369752407073975,-1.3946824073791504,-0.9886568784713745,3.311213254928589,2.809032917022705
64,-101.81407165527344,60.33917236328125,-11.600000381469727,0.949999988079071,0.0,0.05000000074505806,73.0999984741211,8.649999618530273,0.9589568376541138,-0.40484902262687683,-0.07403798401355743,1.3776929378509521,-1.394864559173584,-0.9177045822143555,3.348419189453125,2.6543655395507812
65,-41.78125,61.12909698486328,22.350000381469727,1.0,0.0,0.0,54.150001525878906,7.650000095367432,0.8952662944793701,-0.4004770815372467,-0.059183426201343536,1.3616113662719727,-1.3500468730926514,-1.0008189678192139,3.1426453590393066,2.493035078048706
66,-104.81693267822266,109.45577239990234,19.799999237060547,1.0,0.0,0.0,55.20000076293945,7.5,0.9024376273155212,-0.330495148897171,-0.0383434034883976,1.364366888999939,-1.428007960319519,-0.9202133417129517,3.534550189971924,2.4101850986480713
67,-78.39218139648438,28.99924659729004,-22.950000762939453,0.949999988079071,0.0,0.05000000074505806,68.94999694824219,7.099999904632568,0.9131162762641907,-0.4144905209541321,-0.04780052229762077,1.2842563390731812,-1.4280924797058105,-0.8992031216621399,3.6085944175720215,2.4496288299560547
68,-70.0062484741211,33.76951599121094,-15.5,0.949999988079071,0.0,0.05000000074505806,69.5,7.900000095367432,0.7905765175819397,-0.4887821078300476,0.04467542842030525,1.3778373003005981,-1.4254264831542969,-0.8040189146995544,3.636420965194702,2.5175914764404297
69,-66.5999984741211,41.5928840637207,20.799999237060547,1.0,0.0,0.0,57.70000076293945,7.849999904632568,0.7217977643013,-0.5567417144775391,-0.1162576824426651,1.1187344789505005,-1.3768991231918335,-0.5671318769454956,3.762561321258545,2.604102849960327
70,-115.48124694824219,61.31454849243164,-52.75,0.8999999761581421,0.0,0.10000000149011612,84.25,8.149999618530273,0.6530757546424866,-0.4519924223423004,-0.0649426281452179,1.1587356328964233,-1.3433833122253418,-0.6682798266410828,3.71447491645813,2.711479425430298
71,-84.49374389648438,44.59958267211914,-16.25,0.949999988079071,0.0,0.05000000074505806,71.75,8.050000190734863,0.7435319423675537,-0.5100945830345154,0.03859730809926987,1.0791958570480347,-1.3185549974441528,-0.6002284288406372,3.87345027923584,2.774955987930298
72,-86.1078109741211,75.25167083740234,-10.350000381469727,0.949999988079071,0.0,0.05000000074505806,75.8499984741211,9.050000190734863,0.8829078674316406,-0.690423846244812,-0.019302919507026672,0.932798445224762,-1.1703537702560425,-0.7097439765930176,3.47212290763855,2.877910852432251
73,2.3625001907348633,20.751144409179688,25.5,1.0,0.0,0.0,54.5,8.0,0.8325879573822021,-0.5976340770721436,-0.32630735635757446,1.080162525177002,-1.1898683309555054,-0.8612833023071289,3.6507408618927,2.828303575515747
74,-16.839061737060547,32.58747100830078,20.5,1.0,0.0,0.0,56.5,7.699999809265137,0.7252194881439209,-0.501213788986206,-0.27977612614631653,1.033319354057312,-1.1366357803344727,-0.9212409853935242,3.6920411586761475,2.759758234024048
75,-105.046875,29.530359268188477,-61.20000076293945,0.8999999761581421,0.0,0.10000000149011612,86.19999694824219,7.5,0.6592158675193787,-0.5353268384933472,-0.3715236186981201,1.0473283529281616,-1.1142059564590454,-0.880825400352478,3.754800319671631,2.765692710876465
76,-123.56094360351562,33.30790328979492,-60.5,0.8999999761581421,0.0,0.10000000149011612,86.0,7.550000190734863,0.7444045543670654,-0.5402747392654419,-0.35093462467193604,1.1722105741500854,-1.0418637990951538,-0.9180411100387573,3.782682418823242,2.729238271713257
77,-85.98280334472656,37.32154846191406,-20.450000762939453,0.949999988079071,0.0,0.05000000074505806,73.94999694824219,7.849999904632568,0.8979807496070862,-0.7137585282325745,-0.2356768548488617,1.288051724433899,-0.9261518716812134,-0.8435854315757751,3.905324935913086,2.6993789672851562
78,-192.8484344482422,78.37854766845703,-61.150001525878906,0.8999999761581421,0.0,0.10000000149011612,86.6500015258789,7.550000190734863,0.7243155241012573,-0.7781869769096375,-0.14538642764091492,1.4296574592590332,-0.9954686760902405,-0.8269668221473694,3.852506637573242,2.7240660190582275
79,-49.125633239746094,58.172977447509766,-16.200000762939453,0.949999988079071,0.0,0.05000000074505806,77.19999694824219,8.600000381469727,0.7657397985458374,-0.8659322261810303,-0.06556567549705505,1.5880168676376343,-0.9422670602798462,-0.9632095098495483,3.6862940788269043,2.8324508666992188
80,-73.8203125,47.82291030883789,-12.850000381469727,0.949999988079071,0.0,0.05000000074505806,70.3499984741211,8.25,0.6245943903923035,-0.8748133182525635,-0.11802643537521362,1.558254361152649,-0.8755359649658203,-1.006120204925537,3.733508586883545,2.8336875438690186
81,-115.25936889648438,21.747173309326172,-51.45000076293945,0.8999999761581421,0.0,0.10000000149011612,84.94999694824219,8.350000381469727,0.6104304790496826,-0.7981561422348022,-0.03511127084493637,1.4140441417694092,-0.8223668932914734,-1.0656160116195679,3.691735029220581,2.8968687057495117
82,-64.91719055175781,42.20252990722656,-9.399999618530273,0.949999988079071,0.0,0.05000000074505806,66.9000015258789,8.25,0.5298188328742981,-0.850013792514801,-0.29452604055404663,1.607252597808838,-0.7879613041877747,-1.1439861059188843,3.3777031898498535,2.905367851257324
83,-96.24488830566406,16.182653427124023,-74.87297058105469,0.8999999761581421,0.05000000074505806,0.05000000074505806,71.9000015258789,7.0,0.613510012626648,-0.7894713878631592,-0.4812397062778473,1.5881614685058594,-0.7724493145942688,-1.174149751663208,3.3614742755889893,2.8996777534484863
84,-93.93437194824219,23.415348052978516,-63.79999923706055,0.8999999761581421,0.0,0.10000000149011612,85.30000305175781,7.150000095367432,0.8654024004936218,-0.9057692885398865,-0.3281484544277191,1.6425604820251465,-0.812218964099884,-1.3083380460739136,3.2039051055908203,3.0464229583740234
85,-122.94915771484375,28.397523880004883,-63.20000076293945,0.8999999761581421,0.0,0.10000000149011612,85.69999694824219,7.25,0.8813349008560181,-0.8521825075149536,-0.4269728660583496,1.6951324939727783,-0.6445731520652771,-1.2585704326629639,3.218822956085205,2.9555039405822754
86,-103.19999694824219,21.91123390197754,-53.20000076293945,0.8999999761581421,0.0,0.10000000149011612,87.69999694824219,8.449999809265137,0.7600040435791016,-0.886053204536438,-0.4075896143913269,1.6505110263824463,-0.687077522277832,-1.2137210369110107,3.1177048683166504,2.8899171352386475
87,-123.91447448730469,172.7208251953125,-20.600000381469727,0.949999988079071,0.0,0.05000000074505806,75.0999984741211,7.949999809265137,0.8475899696350098,-0.9242321252822876,-0.4292340874671936,1.670910120010376,-0.647568941116333,-1.1340141296386719,3.346118450164795,2.7769792079925537
88,-68.52499389648438,36.93403244018555,20.75,1.0,0.0,0.0,57.75,7.849999904632568,0.7992369532585144,-0.9648051261901855,-0.40901073813438416,1.643028736114502,-0.6045536994934082,-1.0980015993118286,3.34291410446167,2.7532155513763428
89,-92.76249694824219,41.27857971191406,-17.549999237060547,0.949999988079071,0.0,0.05000000074505806,66.55000305175781,7.400000095367432,0.8362061977386475,-0.9479801058769226,-0.33396148681640625,1.5328657627105713,-0.5925746560096741,-1.0752710103988647,3.471787214279175,2.7534878253936768
90,-24.12968635559082,32.81076431274414,22.850000381469727,1.0,0.0,0.0,55.150001525878906,7.800000190734863,0.8735852241516113,-1.0500688552856445,-0.48589861392974854,1.3263983726501465,-0.5231937766075134,-1.0381958484649658,3.4667229652404785,2.7751080989837646
91,-100.35000610351562,22.715187072753906,-55.599998474121094,0.8999999761581421,0.0,0.10000000149011612,89.0999984741211,8.350000381469727,0.8054230809211731,-0.9900333881378174,-0.4731542766094208,1.5628175735473633,-0.4952988922595978,-1.1469111442565918,3.5294058322906494,2.6941921710968018
92,-93.3890609741211,43.97591018676758,-18.299999237060547,0.949999988079071,0.0,0.05000000074505806,71.80000305175781,7.849999904632568,0.9602935314178467,-0.9135536551475525,-0.5213396549224854,1.6994378566741943,-0.5255387425422668,-1.2561962604522705,3.498260974884033,2.6511073112487793
93,-122.09062194824219,39.942352294921875,-55.79999923706055,0.8999999761581421,0.0,0.10000000149011612,86.80000305175781,8.100000381469727,0.9600560665130615,-0.8513014912605286,-0.3884762227535248,1.7909168004989624,-0.688138484954834,-1.155419111251831,3.5678985118865967,2.408254861831665
94,-74.27030944824219,34.86860275268555,-18.950000762939453,0.949999988079071,0.0,0.05000000074505806,73.44999694824219,7.949999809265137,0.9499273896217346,-0.6478145122528076,-0.371049702167511,1.7747912406921387,-0.7099729776382446,-1.170116662979126,3.5206685066223145,2.4415206909179688
95,-175.234375,28.108537673950195,-135.60000610351562,0.800000011920929,0.0,0.20000000298023224,118.0999984741211,8.25,0.8971673250198364,-0.5915037393569946,-0.4565182626247406,1.707579493522644,-0.6538169384002686,-1.2040716409683228,3.565955638885498,2.3769948482513428
96,-50.017189025878906,45.219032287597656,22.600000381469727,1.0,0.0,0.0,56.900001525878906,7.949999809265137,0.6830294728279114,-0.5038861632347107,-0.4039316773414612,1.7708063125610352,-0.7432473301887512,-0.9707763195037842,3.5644052028656006,2.423204183578491
97,-81.41874694824219,69.7583999633789,18.549999237060547,1.0,0.0,0.0,57.45000076293945,7.599999904632568,0.592015266418457,-0.41098183393478394,-0.31889888644218445,1.7461735010147095,-0.6288859844207764,-1.0073999166488647,3.636749505996704,2.392845630645752
98,-152.90625,28.621200561523438,-95.0,0.8500000238418579,0.0,0.15000000596046448,98.0,7.800000190734863,0.5093985199928284,-0.31410759687423706,-0.4006555676460266,1.7752436399459839,-0.6624692678451538,-0.9419186115264893,3.768975257873535,2.44929575920105
99,-48.61093521118164,31.966310501098633,-1.25,0.949999988079071,0.0,0.05000000074505806,69.75,9.350000381469727,0.5933386087417603,-0.3078153431415558,-0.44545531272888184,1.7327553033828735,-0.694222629070282,-0.8580677509307861,3.666799783706665,2.410388231277466
100,-116.05058288574219,23.201738357543945,-90.75,0.8500000238418579,0.0,0.15000000596046448,101.75,8.600000381469727,0.6111236810684204,-0.33196038007736206,-0.4034441113471985,1.5822104215621948,-0.7811844348907471,-0.8309872150421143,3.624945878982544,2.4497227668762207
101,-64.29219055175781,33.55790710449219,-23.5,0.949999988079071,0.0,0.05000000074505806,69.0,7.050000190734863,0.7502602934837341,-0.26453715562820435,-0.33363646268844604,1.5269956588745117,-0.7183722257614136,-0.6957932114601135,3.837163209915161,2.39805006980896
102,-72.98750305175781,97.88751983642578,19.450000762939453,1.0,0.0,0.0,57.04999923706055,7.650000095367432,0.580125093460083,-0.39859727025032043,-0.21470752358436584,1.6047849655151367,-0.7142713665962219,-0.6228147745132446,3.474390983581543,2.416006326675415
103,-58.103126525878906,33.49361801147461,-11.0,0.949999988079071,0.0,0.05000000074505806,69.0,8.300000190734863,0.5396873354911804,-0.4632216691970825,-0.212882861495018,1.7287378311157227,-0.6523953080177307,-0.5827871561050415,3.5527029037475586,2.4255058765411377
