iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6
1,-815.0052490234375,22.387191772460938,-767.0667114257812,0.0,0.800000011920929,0.20000000298023224,153.64999389648438,3.049999952316284,1.024863362312317,1.0382380485534668,0.9026371836662292,1.2089831829071045,1.1357043981552124,-1.1473491191864014,2.1062073707580566
2,-762.984375,53.899864196777344,-631.5333251953125,0.0,0.6000000238418579,0.4000000059604645,182.9499969482422,4.650000095367432,1.0178992748260498,1.0097256898880005,1.0889544486999512,1.1784024238586426,1.316544532775879,-1.1393938064575195,2.185286045074463
3,-887.2052001953125,19.189611434936523,-858.2667236328125,0.0,0.8999999761581421,0.10000000149011612,110.5999984741211,1.7999999523162842,1.0490498542785645,0.9851727485656738,1.0505797863006592,1.1013349294662476,1.1815155744552612,-1.2117128372192383,2.187307596206665
4,-873.3781127929688,32.89710235595703,-802.800048828125,0.0,0.8500000238418579,0.15000000596046448,142.8000030517578,2.700000047683716,1.1231719255447388,0.837165355682373,0.8641743659973145,1.1089428663253784,1.333045244216919,-1.1540632247924805,2.2885313034057617
5,-825.6063232421875,29.178966522216797,-780.2000732421875,0.0,0.8500000238418579,0.15000000596046448,166.1999969482422,3.4000000953674316,1.274844765663147,0.7852913737297058,0.7696195840835571,1.1663477420806885,1.2087424993515015,-1.105400800704956,2.4999372959136963
6,-807.7291870117188,42.3254280090332,-720.3999633789062,0.0,0.75,0.25,175.64999389648438,3.75,1.1967990398406982,0.8452714681625366,0.8337857723236084,1.0906760692596436,1.2185897827148438,-1.077266812324524,2.511319637298584
7,-779.5291748046875,64.37023162841797,-679.2667236328125,0.0,0.699999988079071,0.3499999940395355,186.35000610351562,4.650000095367432,1.2098674774169922,0.7712831497192383,0.6651647090911865,1.0930016040802002,1.1564559936523438,-1.1434924602508545,2.721165657043457
8,-863.9052124023438,24.596805572509766,-812.6334228515625,0.0,0.8500000238418579,0.15000000596046448,132.5500030517578,2.4000000953674316,1.275053858757019,0.660616397857666,0.5547556281089783,1.0129626989364624,1.1686656475067139,-1.0428850650787354,2.7719671726226807
9,-811.8614501953125,36.919517517089844,-747.0999755859375,0.0,0.75,0.25,149.10000610351562,2.8499999046325684,1.2512081861495972,0.6578400135040283,0.5799520611763,0.9777648448944092,1.2614099979400635,-1.1297913789749146,2.8888025283813477
10,-870.71875,34.068111419677734,-777.7000122070312,0.0,0.800000011920929,0.20000000298023224,142.9499969482422,2.700000047683716,1.3223772048950195,0.685650110244751,0.5491966605186462,1.0649757385253906,1.356881856918335,-1.1609596014022827,2.981963872909546
11,-864.2103881835938,38.53705978393555,-787.3333129882812,0.0,0.800000011920929,0.20000000298023224,130.0,2.5999999046325684,1.2592849731445312,0.6818493008613586,0.5396418571472168,0.9182267189025879,1.326269507408142,-1.3409218788146973,3.2568142414093018
12,-861.046875,36.427860260009766,-784.4666748046875,0.0,0.8500000238418579,0.15000000596046448,158.3000030517578,3.5,1.2650095224380493,0.5992699265480042,0.6175456643104553,0.7358376979827881,1.3614702224731445,-1.2640728950500488,3.307483673095703
13,-858.0250244140625,28.16349220275879,-801.7332763671875,0.0,0.8500000238418579,0.15000000596046448,142.14999389648438,2.8499999046325684,1.2417271137237549,0.647994875907898,0.6763347387313843,0.6414746046066284,1.4113187789916992,-1.2429273128509521,3.378786563873291
14,-885.2833251953125,22.466567993164062,-835.0333862304688,0.0,0.8999999761581421,0.10000000149011612,127.44999694824219,3.0,1.3243794441223145,0.598957896232605,0.695404589176178,0.8228145241737366,1.3460432291030884,-1.3173359632492065,3.424525022506714
15,-907.8978881835938,17.47110366821289,-876.1666870117188,0.0,0.949999988079071,0.05000000074505806,111.5,2.450000047683716,1.244343876838684,0.6696508526802063,0.8199634552001953,0.6436609029769897,1.3332525491714478,-1.4293018579483032,3.517313003540039
16,-896.9562377929688,32.41459655761719,-813.566650390625,0.0,0.8999999761581421,0.10000000149011612,158.14999389648438,3.0999999046325684,1.1853142976760864,0.7227891683578491,0.7395442128181458,0.7771639823913574,1.2814359664916992,-1.5970747470855713,3.59643816947937
17,-866.8333129882812,37.30385208129883,-794.13330078125,0.0,0.800000011920929,0.20000000298023224,125.80000305175781,2.200000047683716,1.1635127067565918,0.8473204970359802,0.6927704811096191,0.653114914894104,1.3878116607666016,-1.5931845903396606,3.6059529781341553
18,-874.5135498046875,23.600200653076172,-827.7666015625,0.0,0.8500000238418579,0.15000000596046448,117.3499984741211,1.899999976158142,1.238512635231018,0.8617203831672668,0.7023130655288696,0.550765872001648,1.3581193685531616,-1.6558057069778442,3.654604434967041
19,-848.4239501953125,38.87038803100586,-775.1333618164062,0.0,0.800000011920929,0.20000000298023224,144.5500030517578,2.8499999046325684,1.3061052560806274,0.8587631583213806,0.7198463082313538,0.7438731789588928,1.3054858446121216,-1.6343214511871338,3.711838483810425
20,-850.5260009765625,24.213315963745117,-796.0999755859375,0.0,0.8500000238418579,0.15000000596046448,148.35000610351562,3.0,1.340340256690979,0.7125073671340942,0.7901707291603088,0.7686959505081177,1.3256038427352905,-1.6239341497421265,3.8115928173065186
21,-868.081298828125,42.664695739746094,-785.1333618164062,0.0,0.800000011920929,0.20000000298023224,133.3000030517578,2.5999999046325684,1.3986362218856812,0.9090740084648132,0.8592318296432495,0.610973596572876,1.4059457778930664,-1.669374942779541,3.8613970279693604
22,-845.6292114257812,25.402236938476562,-804.5,0.0,0.8500000238418579,0.15000000596046448,138.75,2.799999952316284,1.4637374877929688,0.8833397030830383,1.0321071147918701,0.5252550840377808,1.2321285009384155,-1.6988180875778198,3.9565529823303223
23,-846.4635620117188,42.50823211669922,-745.7999877929688,0.0,0.75,0.25,150.3000030517578,2.9000000953674316,1.447744369506836,1.0512068271636963,1.0646395683288574,0.4448223114013672,1.2164058685302734,-1.6243906021118164,3.970586061477661
24,-886.7864990234375,23.83524513244629,-846.4000244140625,0.0,0.8999999761581421,0.15000000596046448,120.9000015258789,2.299999952316284,1.4219365119934082,0.9985746741294861,1.0502508878707886,0.4579499363899231,1.2644119262695312,-1.5346487760543823,4.110473155975342
25,-872.2593994140625,31.804105758666992,-794.8333129882812,0.0,0.8500000238418579,0.15000000596046448,154.0,2.75,1.566412329673767,0.945285439491272,0.9599743485450745,0.5772958993911743,1.3684661388397217,-1.4636642932891846,4.204330921173096
26,-853.0593872070312,20.301786422729492,-808.7999877929688,0.0,0.8500000238418579,0.15000000596046448,136.0500030517578,2.549999952316284,1.5450100898742676,0.8864496350288391,0.8130748271942139,0.5965191125869751,1.2787331342697144,-1.3370802402496338,4.240294933319092
27,-867.606201171875,34.59953308105469,-777.2000122070312,0.0,0.800000011920929,0.20000000298023224,139.9499969482422,2.950000047683716,1.6767879724502563,0.884656548500061,0.8982365727424622,0.6433829069137573,1.2082692384719849,-1.3427820205688477,4.47735071182251
28,-853.1541748046875,24.55776023864746,-804.300048828125,0.0,0.8999999761581421,0.10000000149011612,168.3000030517578,3.3499999046325684,1.7400959730148315,0.9449664354324341,0.8221503496170044,0.5689845085144043,1.0524718761444092,-1.2719494104385376,4.498211860656738
29,-887.05517578125,24.547792434692383,-835.2332763671875,0.0,0.8999999761581421,0.10000000149011612,131.64999389648438,2.700000047683716,1.7014546394348145,0.888974666595459,0.8059723973274231,0.5965082049369812,1.0507168769836426,-1.2161686420440674,4.581743240356445
30,-868.6395874023438,43.415443420410156,-784.2999877929688,0.0,0.8500000238418579,0.15000000596046448,160.8000030517578,3.3499999046325684,1.6273642778396606,0.8875347971916199,0.9533410668373108,0.7216782569885254,1.025428295135498,-1.0637903213500977,4.674991130828857
31,-799.269775390625,29.603731155395508,-745.3333740234375,0.0,0.75,0.25,148.75,3.049999952316284,1.596744418144226,0.8350681662559509,0.9900113940238953,0.5187936425209045,1.1074665784835815,-0.9564617276191711,4.71528959274292
32,-844.7718505859375,49.27339172363281,-724.2999877929688,0.0,0.75,0.25,176.5500030517578,3.299999952316284,1.6422693729400635,0.8695995807647705,0.9114735722541809,0.335956871509552,0.9413613677024841,-0.9495234489440918,4.782131195068359
33,-884.2427368164062,31.8275146484375,-797.6333618164062,0.0,0.8500000238418579,0.15000000596046448,150.5500030517578,2.700000047683716,1.8269257545471191,1.0105527639389038,0.8058167099952698,0.2990155816078186,1.1861356496810913,-0.9077302813529968,4.897837162017822
34,-823.46875,36.567440032958984,-734.8666381835938,0.0,0.75,0.25,162.1999969482422,3.200000047683716,1.7443928718566895,1.039068579673767,0.7902185916900635,0.40990740060806274,1.0292409658432007,-0.8144874572753906,4.947163105010986
35,-862.0958251953125,40.41486740112305,-793.4332885742188,0.0,0.8500000238418579,0.15000000596046448,153.10000610351562,2.950000047683716,1.8196250200271606,1.133176326751709,0.8012843132019043,0.4710797667503357,1.061468243598938,-0.9100205302238464,5.004035472869873
36,-864.3270874023438,28.451366424560547,-818.699951171875,0.0,0.8999999761581421,0.15000000596046448,154.1999969482422,2.8499999046325684,1.9273178577423096,1.0715956687927246,0.8652950525283813,0.1439262330532074,1.1587631702423096,-0.9352216124534607,5.085165500640869
37,-834.5406494140625,38.939632415771484,-741.7333374023438,0.0,0.75,0.25,160.14999389648438,2.6500000953674316,1.8902270793914795,0.9604711532592773,0.6876342296600342,0.1651587337255478,1.2494243383407593,-0.7838862538337708,5.177243232727051
38,-863.8458251953125,24.441715240478516,-792.5,0.0,0.8500000238418579,0.15000000596046448,149.25,3.299999952316284,1.8631954193115234,0.9346497654914856,0.5872460007667542,0.3064703345298767,1.1775680780410767,-0.7144190669059753,5.418410301208496
39,-858.8843994140625,28.172035217285156,-800.5999755859375,0.0,0.8500000238418579,0.15000000596046448,149.10000610351562,2.5,2.03433895111084,0.6935740113258362,0.5546947121620178,0.37246420979499817,1.1567200422286987,-0.7618613839149475,5.557836055755615
40,-844.890625,35.461669921875,-778.0999755859375,0.0,0.800000011920929,0.20000000298023224,137.10000610351562,3.049999952316284,2.1116433143615723,0.660988986492157,0.38167428970336914,0.3942669630050659,1.1312237977981567,-0.7957035303115845,5.5674967765808105
41,-865.0926513671875,49.65055465698242,-776.4332885742188,0.0,0.800000011920929,0.20000000298023224,145.60000610351562,2.6500000953674316,2.0556747913360596,0.7263720035552979,0.3153708577156067,0.22484777867794037,1.135229468345642,-0.8053552508354187,5.5882697105407715
42,-877.2531127929688,32.78166961669922,-812.2999877929688,0.0,0.8500000238418579,0.15000000596046448,130.0500030517578,2.5999999046325684,2.017566442489624,0.8381472229957581,0.43823909759521484,0.19845186173915863,1.0704678297042847,-0.7496641874313354,5.665791034698486
43,-872.6104736328125,35.80252456665039,-772.3665771484375,0.0,0.8500000238418579,0.15000000596046448,170.4499969482422,3.9000000953674316,1.9439541101455688,0.8587676286697388,0.46083518862724304,0.3244529962539673,1.1120373010635376,-0.7558761835098267,5.673468112945557
44,-781.6072998046875,58.8123779296875,-681.300048828125,0.0,0.6499999761581421,0.3499999940395355,161.5500030517578,3.5999999046325684,1.9371602535247803,0.8909958600997925,0.5471066236495972,0.26966333389282227,1.1286309957504272,-0.7112652063369751,5.8747477531433105
45,-873.3187255859375,34.74855422973633,-804.36669921875,0.0,0.8500000238418579,0.15000000596046448,143.4499969482422,2.5,1.9566410779953003,0.7052493691444397,0.6279781460762024,0.5316497087478638,0.8741927146911621,-0.8087237477302551,5.943109512329102
46,-786.7437133789062,40.213993072509766,-681.0999755859375,0.0,0.6499999761581421,0.3499999940395355,170.10000610351562,3.049999952316284,2.056180000305176,0.741840124130249,0.39945438504219055,0.3385169804096222,0.8480281233787537,-0.8753225207328796,6.1358184814453125
47,-858.675048828125,29.774303436279297,-764.2333984375,0.0,0.800000011920929,0.20000000298023224,157.14999389648438,3.0999999046325684,2.01690411567688,0.6616101264953613,0.3542103171348572,0.5724954605102539,0.5865931510925293,-0.9389547109603882,6.2470831871032715
48,-854.676025390625,27.332286834716797,-787.2000122070312,0.0,0.8500000238418579,0.15000000596046448,151.9499969482422,3.6500000953674316,2.0532989501953125,0.6666685938835144,0.24901938438415527,0.6363912224769592,0.22759026288986206,-0.9813317060470581,6.2718987464904785
49,-789.2281494140625,40.00531768798828,-727.566650390625,0.0,0.75,0.25,166.39999389648438,3.6500000953674316,2.129195213317871,0.691586971282959,0.23182128369808197,0.6059408783912659,0.12836626172065735,-1.009886384010315,6.274377346038818
50,-851.9718017578125,29.173105239868164,-789.566650390625,0.0,0.8500000238418579,0.15000000596046448,152.14999389648438,3.4000000953674316,2.189870595932007,0.7185617089271545,0.20128759741783142,0.5766555666923523,0.06428351998329163,-1.064605951309204,6.285491466522217
51,-826.5,37.96119689941406,-743.13330078125,0.0,0.800000011920929,0.20000000298023224,169.3000030517578,4.400000095367432,2.035299062728882,0.7279161810874939,0.08184221386909485,0.7160050272941589,0.10823268443346024,-0.9493269324302673,6.339239597320557
52,-778.6239624023438,45.14030075073242,-689.2999877929688,0.0,0.699999988079071,0.30000001192092896,177.3000030517578,4.25,2.1072065830230713,0.7243884205818176,0.13668997585773468,0.7944512963294983,-0.14439567923545837,-0.8567327260971069,6.390987873077393
53,-883.3968505859375,33.89551544189453,-819.9666748046875,0.0,0.8500000238418579,0.15000000596046448,120.80000305175781,2.450000047683716,2.164858818054199,0.6931810975074768,0.20329031348228455,0.6347670555114746,-0.08920889347791672,-1.0549179315567017,6.430428981781006
54,-819.7916259765625,40.06483840942383,-757.300048828125,0.0,0.800000011920929,0.20000000298023224,162.3000030517578,3.450000047683716,2.189525842666626,0.7795126438140869,0.14488154649734497,0.5652748942375183,-0.1247209757566452,-0.9701317548751831,6.543208122253418
