iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7
31,-850.2241821289062,34.384830474853516,-779.9363403320312,0.30000001192092896,0.699999988079071,0.0,165.1999969482422,7.349999904632568,1.0310993194580078,-0.015115723013877869,1.0666943788528442,1.470280408859253,-0.7443698048591614,-1.7951436042785645,6.354928016662598,3.549351453781128
32,-907.0982666015625,32.20642852783203,-857.7119140625,0.20000000298023224,0.800000011920929,0.0,109.25,4.300000190734863,0.8736104965209961,0.13431479036808014,1.0801589488983154,1.536881446838379,-0.6941342353820801,-1.822667121887207,6.491631984710693,3.6346421241760254
33,-900.579345703125,86.39249420166016,-789.7235717773438,0.30000001192092896,0.699999988079071,0.0,150.64999389648438,5.050000190734863,0.7290614247322083,0.05937980115413666,1.1736476421356201,1.5015501976013184,-0.8087716698646545,-1.7784242630004883,6.555218696594238,3.664027452468872
34,-961.66796875,29.31190299987793,-884.0426025390625,0.15000000596046448,0.8500000238418579,0.0,96.1500015258789,5.300000190734863,0.824772834777832,0.06728188693523407,1.0921142101287842,1.4107029438018799,-0.6469041109085083,-1.6164145469665527,6.589438438415527,3.6121463775634766
35,-996.579833984375,50.43597412109375,-940.01708984375,0.10000000149011612,0.8999999761581421,0.0,97.3499984741211,4.5,0.8748133182525635,0.11033478379249573,1.1021199226379395,1.3781970739364624,-0.5478762984275818,-1.520815134048462,6.614414215087891,3.4132399559020996
36,-1012.100830078125,56.08890914916992,-915.6476440429688,0.15000000596046448,0.8500000238418579,0.0,117.30000305175781,4.099999904632568,0.8790242671966553,0.12934842705726624,0.9895995855331421,1.4862723350524902,-0.5316628217697144,-1.5872576236724854,6.686604976654053,3.413922071456909
37,-858.326416015625,27.942752838134766,-813.8504638671875,0.25,0.75,0.0,123.0,4.949999809265137,0.8403196334838867,0.24050432443618774,1.01066255569458,1.5224127769470215,-0.6583242416381836,-1.556797742843628,6.730741024017334,3.3380370140075684
38,-884.5294189453125,47.93910598754883,-791.9267578125,0.30000001192092896,0.699999988079071,0.0,147.6999969482422,4.849999904632568,0.7470102310180664,0.28392326831817627,0.9067844748497009,1.4958857297897339,-0.6975407004356384,-1.4289348125457764,6.818203926086426,3.425575017929077
39,-1079.21923828125,103.84220886230469,-861.6775512695312,0.20000000298023224,0.800000011920929,0.0,116.05000305175781,4.550000190734863,0.6475721001625061,0.3079827129840851,0.7890836596488953,1.480911135673523,-0.7954565286636353,-1.4155584573745728,6.911983489990234,3.3857836723327637
40,-907.276123046875,60.40189743041992,-741.4999389648438,0.3499999940395355,0.6499999761581421,0.0,177.3000030517578,7.550000190734863,0.6598502993583679,0.3722938895225525,0.731876790523529,1.6795332431793213,-0.8141820430755615,-1.3259096145629883,7.094544887542725,3.4261679649353027
41,-1094.11328125,131.98046875,-867.1070556640625,0.20000000298023224,0.800000011920929,0.0,130.5,5.050000190734863,0.6190709471702576,0.3032030761241913,0.85546875,1.7975118160247803,-0.642239511013031,-1.4014803171157837,7.313376426696777,3.4746882915496826
42,-1002.8739013671875,46.86294174194336,-874.9412231445312,0.20000000298023224,0.800000011920929,0.0,155.39999389648438,6.349999904632568,0.6801833510398865,0.34980589151382446,0.9111684560775757,1.7759053707122803,-0.5905393362045288,-1.2955402135849,7.443212985992432,3.463299512863159
43,-1002.422607421875,107.79351806640625,-848.5546875,0.20000000298023224,0.800000011920929,0.0,118.6500015258789,6.050000190734863,0.7816807627677917,0.38129234313964844,1.1085156202316284,1.8577775955200195,-0.6151833534240723,-1.3460800647735596,7.5283284187316895,3.48589825630188
44,-979.9663696289062,78.1482925415039,-851.4378051757812,0.20000000298023224,0.800000011920929,0.0,164.5500030517578,9.449999809265137,0.7147560119628906,0.42851024866104126,1.0936945676803589,1.7883647680282593,-0.6412588953971863,-1.4607452154159546,7.592822074890137,3.472459316253662
45,-1016.2542724609375,64.78743743896484,-903.0665283203125,0.15000000596046448,0.8500000238418579,0.0,117.30000305175781,5.199999809265137,0.7166391015052795,0.32647705078125,1.0271977186203003,1.7308608293533325,-0.5962859392166138,-1.598573923110962,7.7405805587768555,3.4612295627593994
46,-906.7106323242188,75.61833190917969,-784.0293579101562,0.30000001192092896,0.699999988079071,0.0,159.4499969482422,6.699999809265137,0.7231680750846863,0.40650612115859985,1.1404157876968384,1.7630105018615723,-0.5702576041221619,-1.418607234954834,7.777334690093994,3.357855796813965
47,-984.2916259765625,97.24921417236328,-788.3253784179688,0.30000001192092896,0.699999988079071,0.0,153.5500030517578,5.449999809265137,0.6072142124176025,0.37067508697509766,1.2731062173843384,1.7397825717926025,-0.8245779275894165,-1.5215390920639038,7.82100248336792,3.3002400398254395
48,-982.11328125,58.59808349609375,-919.8797607421875,0.25,0.699999988079071,0.05000000074505806,258.3999938964844,5.650000095367432,0.6785308122634888,0.3268071413040161,1.2705787420272827,1.8655827045440674,-0.924282968044281,-1.4385265111923218,7.828702449798584,3.2824151515960693
49,-1069.652099609375,73.29432678222656,-944.0787353515625,0.10000000149011612,0.8999999761581421,0.0,116.30000305175781,5.949999809265137,0.7143979668617249,0.2808172106742859,1.0525637865066528,1.9683715105056763,-0.9358481168746948,-1.4280411005020142,7.883520126342773,3.255791664123535
50,-894.115478515625,96.90760803222656,-751.1448974609375,0.3499999940395355,0.6499999761581421,0.0,180.0500030517578,6.650000095367432,0.669396698474884,0.32649677991867065,1.3069777488708496,1.9751644134521484,-0.8792188167572021,-1.4034793376922607,7.971672534942627,3.1940977573394775
51,-989.515625,80.68727111816406,-823.6599731445312,0.25,0.75,0.0,149.8000030517578,6.349999904632568,0.6667473316192627,0.3575700521469116,1.410788655281067,1.9887150526046753,-1.0383691787719727,-1.4419885873794556,7.98057222366333,3.3512463569641113
52,-939.0618896484375,106.25032806396484,-820.943359375,0.25,0.75,0.0,159.5500030517578,7.349999904632568,0.6638492941856384,0.4008461534976959,1.392725944519043,1.9916551113128662,-1.0463659763336182,-1.447786569595337,8.127493858337402,3.52079701423645
53,-1010.321044921875,147.18011474609375,-778.8562622070312,0.30000001192092896,0.699999988079071,0.0,155.89999389648438,6.5,0.677598774433136,0.35453569889068604,1.2299726009368896,2.0189902782440186,-1.1135139465332031,-1.4060765504837036,8.192445755004883,3.712841749191284
54,-1187.630615234375,91.7984390258789,-979.7721557617188,0.20000000298023224,0.75,0.05000000074505806,278.1499938964844,5.949999809265137,0.7079757452011108,0.29378560185432434,1.2321867942810059,2.050450325012207,-1.0294231176376343,-1.4146742820739746,8.481578826904297,3.652111530303955
55,-894.153076171875,105.55155181884766,-736.8209838867188,0.3499999940395355,0.6499999761581421,0.0,192.75,9.149999618530273,0.7449121475219727,0.11283844709396362,1.25156569480896,1.95069420337677,-1.0272297859191895,-1.441861867904663,8.656768798828125,3.693053722381592
56,-1120.042236328125,259.6074523925781,-820.4136962890625,0.25,0.75,0.0,154.39999389648438,7.0,0.6693829894065857,0.1299896240234375,1.2749258279800415,2.0289835929870605,-0.9944480061531067,-1.3441994190216064,8.658400535583496,3.725621223449707
57,-1030.38037109375,67.11664581298828,-896.2218017578125,0.15000000596046448,0.8500000238418579,0.0,136.75,7.449999809265137,0.9088047742843628,-0.03629079461097717,1.2095526456832886,2.1073718070983887,-1.0046411752700806,-1.34339439868927,8.690430641174316,3.7102036476135254
58,-928.0986328125,76.56404876708984,-768.5095825195312,0.44999998807907104,0.5,0.05000000074505806,345.6499938964844,9.25,0.8594972491264343,0.029909536242485046,1.2199524641036987,2.040479898452759,-0.9400906562805176,-1.2833331823349,8.724806785583496,3.80430006980896
59,-1122.777099609375,106.95494842529297,-918.2556762695312,0.25,0.699999988079071,0.05000000074505806,283.70001220703125,7.849999904632568,1.0086135864257812,0.020775601267814636,1.1985218524932861,2.052334785461426,-0.9506105184555054,-1.3065149784088135,8.82455062866211,3.870107889175415
60,-1106.3482666015625,164.0409698486328,-828.5549926757812,0.25,0.75,0.0,166.8000030517578,7.199999809265137,0.9522475600242615,0.09696891903877258,1.0636898279190063,2.1623594760894775,-0.9224479794502258,-1.3091635704040527,9.007270812988281,3.8849236965179443
