iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6,v7,v8
1,-931.8003540039062,92.19507598876953,-732.18798828125,0.30000001192092896,0.699999988079071,0.0,160.3000030517578,9.300000190734863,1.1975116729736328,0.9692710041999817,1.119113564491272,0.9366529583930969,1000.0174560546875,0.8944811820983887,1.0306533575057983,-0.8812262415885925,2.3844597339630127
2,-798.332275390625,65.2174301147461,-666.3329467773438,0.3499999940395355,0.6499999761581421,0.0,230.5500030517578,14.699999809265137,1.1849777698516846,0.9738091826438904,0.7814294099807739,1.0236176252365112,1000.0890502929688,0.82415771484375,0.9213698506355286,-1.0231221914291382,2.3366007804870605
3,-753.416259765625,60.48393630981445,-631.6702880859375,0.4000000059604645,0.6000000238418579,0.0,233.3000030517578,14.649999618530273,1.2058069705963135,1.0570875406265259,0.7492799758911133,1.0034197568893433,1000.113037109375,0.6772300004959106,0.7709372043609619,-1.0258495807647705,2.3114829063415527
4,-809.5255126953125,56.435646057128906,-684.0858154296875,0.3499999940395355,0.6499999761581421,0.0,204.85000610351562,12.100000381469727,1.1696492433547974,0.981319010257721,0.7532064914703369,0.999555230140686,1000.0629272460938,0.9016119241714478,0.7762770652770996,-1.0437334775924683,2.3014771938323975
5,-807.96923828125,55.15028381347656,-675.1915283203125,0.3499999940395355,0.6499999761581421,0.0,231.0500030517578,14.100000381469727,1.2200888395309448,1.002880573272705,0.717624306678772,0.8414032459259033,1000.0492553710938,1.0419999361038208,0.7268756031990051,-1.0976494550704956,2.332010507583618
6,-783.2742309570312,64.05349731445312,-668.66015625,0.3499999940395355,0.6499999761581421,0.0,209.35000610351562,13.5,1.2963849306106567,1.026754379272461,0.7030066847801208,0.8581684231758118,999.855712890625,1.0611778497695923,0.7371212840080261,-1.1989624500274658,2.457872152328491
7,-776.7188720703125,71.76791381835938,-647.9884643554688,0.4000000059604645,0.550000011920929,0.05000000074505806,258.3999938964844,13.550000190734863,1.230534553527832,0.9403186440467834,0.7117266058921814,0.9700788259506226,999.8758544921875,1.047411322593689,0.7554641962051392,-1.1126621961593628,2.673279285430908
8,-814.099365234375,65.83849334716797,-714.0879516601562,0.30000001192092896,0.699999988079071,0.0,207.1999969482422,13.300000190734863,1.2945849895477295,0.9112818241119385,0.6017194986343384,0.8704145550727844,1000.0414428710938,1.11464524269104,0.7500857710838318,-1.0679699182510376,2.658240556716919
9,-785.6427001953125,60.86851501464844,-689.4195556640625,0.3499999940395355,0.6000000238418579,0.05000000074505806,240.35000610351562,13.050000190734863,1.2640396356582642,0.9314917922019958,0.45771896839141846,0.8784226775169373,1000.1388549804688,1.3673245906829834,0.4863635301589966,-0.9662227630615234,2.528338670730591
10,-741.08203125,61.95994186401367,-537.180419921875,0.5,0.5,0.0,248.5,16.299999237060547,1.1861257553100586,0.8509778380393982,0.37435245513916016,0.8559826016426086,1000.1483764648438,1.3180125951766968,0.356160044670105,-1.0951712131500244,2.5079925060272217
11,-724.3519897460938,67.68098449707031,-578.5096435546875,0.44999998807907104,0.550000011920929,0.0,206.89999389648438,13.75,1.0819820165634155,0.8332120180130005,0.3009728491306305,0.7964708805084229,999.888427734375,1.5945793390274048,0.289131224155426,-1.137965202331543,2.5295584201812744
12,-781.07470703125,80.22636413574219,-624.7080078125,0.4000000059604645,0.550000011920929,0.05000000074505806,240.0500030517578,14.5,1.2175226211547852,0.8092856407165527,0.4227800965309143,0.8458919525146484,999.7277221679688,1.4719003438949585,0.14134566485881805,-1.0123870372772217,2.5529286861419678
13,-758.326904296875,97.15180969238281,-529.3285522460938,0.5,0.5,0.0,228.1999969482422,15.350000381469727,1.026648759841919,0.6559197902679443,0.3530450463294983,0.9393260478973389,999.5166625976562,1.7154291868209839,0.3698135018348694,-0.9053020477294922,2.5473978519439697
14,-810.65185546875,56.403770446777344,-703.4761962890625,0.3499999940395355,0.6000000238418579,0.05000000074505806,245.35000610351562,12.050000190734863,1.02261483669281,0.5757261514663696,0.43792131543159485,0.9300000071525574,999.4520874023438,1.762578010559082,0.5697448253631592,-0.9311845898628235,2.6528689861297607
15,-725.0516967773438,69.28076934814453,-572.8523559570312,0.44999998807907104,0.550000011920929,0.0,233.60000610351562,15.550000190734863,0.8481326699256897,0.5449082851409912,0.4578375816345215,1.1660875082015991,999.4234008789062,1.7629035711288452,0.6568090915679932,-0.8318725228309631,2.614086627960205
16,-749.5020751953125,67.00055694580078,-656.5245361328125,0.3499999940395355,0.6499999761581421,0.0,205.10000610351562,14.149999618530273,0.9096206426620483,0.545767068862915,0.5406512022018433,1.2098989486694336,999.3853759765625,1.710517406463623,0.8615793585777283,-0.7191547751426697,2.715991258621216
17,-739.933349609375,68.81025695800781,-586.8216552734375,0.44999998807907104,0.550000011920929,0.0,205.35000610351562,13.149999618530273,0.9370818138122559,0.5720926523208618,0.4497857093811035,1.181754231452942,999.4910888671875,1.5812631845474243,0.9677497148513794,-0.7388595938682556,2.599874258041382
18,-713.183349609375,71.60250091552734,-548.6881713867188,0.5,0.5,0.0,276.45001220703125,16.649999618530273,0.8820432424545288,0.6660943627357483,0.4224677085876465,1.1446001529693604,999.6234130859375,1.5969130992889404,0.8296493887901306,-0.6551333069801331,2.6498725414276123
19,-771.6768188476562,105.79008483886719,-536.5064086914062,0.5,0.5,0.0,229.5500030517578,14.949999809265137,0.8873889446258545,0.5042258501052856,0.2982634902000427,1.2959840297698975,999.7271118164062,1.5473930835723877,0.7701500058174133,-0.502983808517456,2.5868330001831055
20,-798.5838623046875,93.55828857421875,-603.5677490234375,0.44999998807907104,0.550000011920929,0.0,219.8000030517578,13.0,0.7868893146514893,0.544026792049408,0.1686129868030548,1.315587043762207,999.7086181640625,1.5744248628616333,0.6343573331832886,-0.6036677956581116,2.6954360008239746
21,-783.7703857421875,69.92083740234375,-632.4080200195312,0.4000000059604645,0.6000000238418579,0.0,195.0,12.350000381469727,0.7822449207305908,0.5722696185112,0.17421680688858032,1.2937734127044678,999.7167358398438,1.528983473777771,0.4405243396759033,-0.577602207660675,2.549372911453247
22,-755.959228515625,89.46450805664062,-564.569091796875,0.44999998807907104,0.550000011920929,0.0,237.9499969482422,16.149999618530273,0.859035074710846,0.6236906051635742,0.205206036567688,1.1784069538116455,999.7327880859375,1.5206173658370972,0.48081788420677185,-0.6575902700424194,2.4315788745880127
23,-782.6627807617188,59.65131378173828,-671.0789794921875,0.3499999940395355,0.6499999761581421,0.0,233.5,14.600000381469727,0.8979429602622986,0.5341295003890991,0.19629505276679993,1.1717987060546875,999.5783081054688,1.541605830192566,0.5261015892028809,-0.6497181057929993,2.4185705184936523
24,-747.42041015625,68.4172134399414,-620.104736328125,0.4000000059604645,0.6000000238418579,0.0,193.35000610351562,13.149999618530273,1.0123794078826904,0.6483983993530273,0.19805708527565002,1.0447429418563843,999.5846557617188,1.578516960144043,0.631995677947998,-0.6070581078529358,2.3241701126098633
25,-759.8609008789062,71.29931640625,-627.6063842773438,0.4000000059604645,0.6000000238418579,0.0,207.14999389648438,13.600000381469727,0.9779561758041382,0.7609691619873047,0.1288640797138214,1.0081340074539185,999.6668701171875,1.547890543937683,0.7159233689308167,-0.6751748323440552,2.3030288219451904
26,-808.0364379882812,58.93904113769531,-713.3365478515625,0.30000001192092896,0.699999988079071,0.0,219.5500030517578,14.050000190734863,0.9250302314758301,0.5620412826538086,0.11705255508422852,1.0577884912490845,999.7693481445312,1.4525845050811768,0.88771653175354,-0.6875067949295044,2.3064236640930176
27,-850.8452758789062,56.5248908996582,-751.3018798828125,0.25,0.75,0.0,194.25,12.75,0.9038168787956238,0.6207663416862488,-0.022719785571098328,1.0387578010559082,999.71044921875,1.52309250831604,0.7621347308158875,-0.669009268283844,2.268240451812744
28,-791.9312744140625,58.79396438598633,-701.3058471679688,0.30000001192092896,0.699999988079071,0.0,212.5500030517578,14.5,0.9820569753646851,0.6032102704048157,-0.0041227787733078,1.1581419706344604,999.62646484375,1.4710110425949097,0.6934412121772766,-0.6662649512290955,2.3595645427703857
29,-814.36962890625,72.27755737304688,-632.68017578125,0.4000000059604645,0.6000000238418579,0.0,199.10000610351562,12.550000190734863,0.8905129432678223,0.7402383089065552,0.054562125355005264,0.9677433967590332,999.524169921875,1.540810465812683,0.6733792424201965,-0.6951383352279663,2.290839672088623
30,-731.6148071289062,77.84938049316406,-510.00897216796875,0.550000011920929,0.4000000059604645,0.05000000074505806,293.70001220703125,16.5,0.992474377155304,0.6595192551612854,0.21117642521858215,0.7591447830200195,999.3086547851562,1.4970276355743408,0.5363755226135254,-0.6424812078475952,2.4222629070281982
31,-714.4646606445312,88.7874755859375,-493.54486083984375,0.550000011920929,0.44999998807907104,0.0,249.0,16.200000762939453,1.134711503982544,0.5928433537483215,0.0870978981256485,0.8656855821609497,999.316650390625,1.4296976327896118,0.548700749874115,-0.811936616897583,2.3724217414855957
32,-765.99462890625,51.45269775390625,-622.4716796875,0.4000000059604645,0.6000000238418579,0.0,225.25,14.699999809265137,1.3171048164367676,0.628923237323761,0.10207571089267731,0.9463386535644531,999.2847290039062,1.397176742553711,0.580202579498291,-0.8081453442573547,2.2854037284851074
33,-720.1461181640625,57.513465881347656,-589.5818481445312,0.44999998807907104,0.550000011920929,0.0,221.8000030517578,13.949999809265137,1.416886329650879,0.6409798264503479,0.1822904795408249,1.0611486434936523,999.2672119140625,1.457961916923523,0.7419428825378418,-0.7496328949928284,2.313504457473755
34,-705.9854125976562,72.05948638916016,-557.1589965820312,0.5,0.44999998807907104,0.05000000074505806,248.85000610351562,13.550000190734863,1.1655346155166626,0.7020686864852905,0.20238497853279114,1.1086137294769287,999.1821899414062,1.4351173639297485,0.7459973096847534,-0.7958317399024963,2.176830768585205
35,-750.2977905273438,77.55065155029297,-591.3499755859375,0.44999998807907104,0.550000011920929,0.0,213.35000610351562,13.449999809265137,1.3243682384490967,0.6651943922042847,0.16564029455184937,1.1683038473129272,999.1627197265625,1.5331140756607056,0.6139522194862366,-0.802078366279602,2.2979931831359863
36,-782.123779296875,48.5184440612793,-671.0736083984375,0.3499999940395355,0.6499999761581421,0.0,210.0500030517578,13.649999618530273,1.4126530885696411,0.7205289006233215,0.18733561038970947,1.1061420440673828,999.1671752929688,1.5450507402420044,0.5596155524253845,-1.0065124034881592,2.217466115951538
37,-742.0598754882812,100.19698333740234,-584.8417358398438,0.44999998807907104,0.550000011920929,0.0,215.35000610351562,13.949999809265137,1.2320433855056763,0.8890559673309326,0.18470542132854462,1.1488786935806274,999.188232421875,1.3950539827346802,0.583400547504425,-1.029451608657837,2.2890734672546387
38,-752.8365478515625,64.53582763671875,-618.4608154296875,0.4000000059604645,0.6000000238418579,0.0,216.85000610351562,14.550000190734863,1.0693511962890625,0.8833760023117065,0.2197493314743042,1.014706015586853,999.1638793945312,1.4695793390274048,0.4445958733558655,-0.9975467324256897,2.408451557159424
39,-736.843505859375,61.09257888793945,-586.0608520507812,0.44999998807907104,0.550000011920929,0.0,256.20001220703125,16.100000381469727,1.1337528228759766,0.7946389317512512,0.08080005645751953,1.0088850259780884,999.0934448242188,1.460681438446045,0.5813067555427551,-1.047481656074524,2.4922585487365723
40,-720.5233154296875,75.22062683105469,-542.7000122070312,0.5,0.5,0.0,247.6999969482422,15.5,1.1058295965194702,0.6929510831832886,0.14260882139205933,0.8851360082626343,999.0000610351562,1.3481007814407349,0.6468356251716614,-1.0009382963180542,2.4875400066375732
41,-704.7655029296875,63.0869140625,-599.6992797851562,0.44999998807907104,0.5,0.05000000074505806,262.5,14.75,1.0388399362564087,0.8095287680625916,0.18505117297172546,0.8602529764175415,999.0277709960938,1.425000548362732,0.5249130129814148,-1.0951176881790161,2.5614709854125977
42,-745.044677734375,65.25189971923828,-574.8045043945312,0.44999998807907104,0.550000011920929,0.0,233.39999389648438,15.550000190734863,1.2656491994857788,0.6851425766944885,0.1528540402650833,0.8056672811508179,999.011474609375,1.418168067932129,0.44863998889923096,-1.1179046630859375,2.6470577716827393
43,-784.3013305664062,59.84782791137695,-668.8858642578125,0.3499999940395355,0.6000000238418579,0.05000000074505806,231.14999389648438,13.75,1.1869910955429077,0.7111608386039734,0.09376437962055206,0.9366620779037476,998.9163818359375,1.4952905178070068,0.5858114957809448,-1.0723055601119995,2.688591718673706
44,-802.3809814453125,96.4232406616211,-621.0563354492188,0.4000000059604645,0.6000000238418579,0.0,223.60000610351562,14.649999618530273,1.2526649236679077,0.59951251745224,0.14336936175823212,0.9217732548713684,999.163330078125,1.531069040298462,0.7908790707588196,-1.0116864442825317,2.67154598236084
45,-700.39697265625,64.06929779052734,-579.9249877929688,0.44999998807907104,0.550000011920929,0.0,226.3000030517578,14.949999809265137,1.240643858909607,0.6403999328613281,0.20047086477279663,0.9965604543685913,999.15576171875,1.4041341543197632,0.6857618689537048,-1.0260636806488037,2.6853110790252686
46,-724.7833251953125,71.15725708007812,-564.7777709960938,0.44999998807907104,0.550000011920929,0.0,215.4499969482422,15.25,1.0519986152648926,0.7296963334083557,0.31551697850227356,1.0744233131408691,999.2074584960938,1.480255126953125,0.5433856844902039,-0.9944127798080444,2.687534809112549
47,-690.2230834960938,111.32850646972656,-421.4410095214844,0.6499999761581421,0.3499999940395355,0.0,285.5,17.649999618530273,1.157735824584961,0.5666487216949463,0.3334268033504486,1.1027251482009888,999.154052734375,1.611018180847168,0.30312255024909973,-0.8961275219917297,2.823000907897949
48,-759.0253295898438,117.93801879882812,-185.49008178710938,0.949999988079071,0.05000000074505806,0.0,328.20001220703125,19.100000381469727,1.14366614818573,0.45654791593551636,0.2986699640750885,1.141072154045105,999.25244140625,1.661909580230713,0.34278857707977295,-0.926298201084137,2.967081308364868
49,-615.4130859375,248.2443084716797,-161.87759399414062,0.949999988079071,0.05000000074505806,0.0,310.6499938964844,19.549999237060547,1.1587791442871094,0.4923087954521179,0.28460338711738586,1.1474429368972778,999.252197265625,1.6879791021347046,0.4154525399208069,-0.9525936245918274,3.3798739910125732
50,-168.99111938476562,44.98017120361328,-115.30000305175781,1.0,0.0,0.0,315.29998779296875,20.0,1.118493676185608,0.6776913404464722,0.29074373841285706,1.0622361898422241,999.2899780273438,1.7132635116577148,0.6173849105834961,-1.0215257406234741,3.2992351055145264
51,-211.3737030029297,31.94900894165039,-162.19056701660156,0.949999988079071,0.05000000074505806,0.0,312.70001220703125,19.649999618530273,1.2991009950637817,0.6140797734260559,0.29221391677856445,0.9504578113555908,999.3441162109375,1.8104829788208008,0.5515199899673462,-1.0770214796066284,3.2982254028320312
52,-168.99925231933594,36.99024200439453,-121.0,1.0,0.0,0.0,321.0,20.0,1.2811801433563232,0.575298547744751,0.29768210649490356,0.9642356634140015,999.3353881835938,1.7511190176010132,0.7403916716575623,-1.0981740951538086,3.3265223503112793
