iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1,v2,v3,v4,v5,v6
23,64.9375,3.1318674087524414,70.5,0.0,0.0,1.0,100.0,17.049999237060547,0.9816225171089172,0.9044212698936462,1.576119303703308,1.7596538066864014,0.843093991279602,-1.2453073263168335,3.509343385696411
24,55.140625,2.1368579864501953,59.0,0.0,0.0,1.0,100.0,15.899999618530273,1.245243787765503,0.9422561526298523,1.4932456016540527,1.929296612739563,0.7264500856399536,-1.3327751159667969,3.7491090297698975
25,44.171875,8.078336715698242,61.0,0.0,0.0,1.0,100.0,16.100000381469727,1.2352811098098755,0.8806852102279663,1.383407473564148,2.0878992080688477,0.6330748796463013,-1.4181183576583862,3.610435724258423
26,59.375,3.033665180206299,66.5,0.0,0.0,1.0,100.0,16.649999618530273,1.1970531940460205,0.8097390532493591,1.4709711074829102,2.1273815631866455,0.3102969825267792,-1.540914535522461,3.5363879203796387
27,39.5,15.455277442932129,57.5,0.0,0.0,1.0,100.0,15.75,1.1435432434082031,0.853649914264679,1.5744730234146118,2.1400351524353027,0.18502728641033173,-1.5725932121276855,3.525568723678589
28,53.6875,3.2009520530700684,58.0,0.0,0.0,1.0,100.0,15.800000190734863,1.1807646751403809,0.7458458542823792,1.6372414827346802,2.0686070919036865,0.3811497092247009,-1.6305872201919556,3.5768115520477295
29,52.125,4.007804870605469,58.5,0.0,0.0,1.0,100.0,15.850000381469727,1.301162838935852,0.6749202013015747,1.5545209646224976,2.072403907775879,0.292198121547699,-1.5485856533050537,3.397653102874756
30,46.9375,9.120504379272461,57.5,0.0,0.0,1.0,100.0,15.75,1.2023969888687134,0.7201038002967834,1.4267196655273438,2.1334776878356934,0.3111395537853241,-1.624540090560913,3.3770925998687744
31,51.328125,2.508141040802002,57.0,0.0,0.0,1.0,100.0,15.699999809265137,1.2170372009277344,0.6513630747795105,1.426832914352417,2.1284990310668945,0.42276909947395325,-1.5206530094146729,3.379700183868408
32,52.28125,3.922964334487915,61.5,0.0,0.0,1.0,100.0,16.149999618530273,1.3055099248886108,0.600373387336731,1.528367042541504,1.9475351572036743,0.4381656050682068,-1.567402958869934,3.543327569961548
33,49.1875,4.001464366912842,57.5,0.0,0.0,1.0,100.0,15.75,1.213649034500122,0.7051470279693604,1.4946317672729492,1.7819644212722778,0.6639893651008606,-1.716018557548523,3.553197145462036
34,53.703125,2.8827595710754395,59.0,0.0,0.0,1.0,100.0,15.899999618530273,1.1849451065063477,0.7330409288406372,1.5437216758728027,1.6570210456848145,0.6120645999908447,-1.578304409980774,3.641603708267212
35,52.828125,5.323311805725098,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.1543856859207153,0.8134809136390686,1.489161729812622,1.6142604351043701,0.502769947052002,-1.6291977167129517,3.71344256401062
36,50.03125,5.1477203369140625,60.0,0.0,0.0,1.0,100.0,16.0,1.0101215839385986,0.9190191626548767,1.364830732345581,1.5989971160888672,0.2804718613624573,-1.6559758186340332,3.681675910949707
37,52.28125,3.448137044906616,57.5,0.0,0.0,1.0,100.0,15.75,0.9098389148712158,1.1115583181381226,1.3690755367279053,1.5549240112304688,0.3889937400817871,-1.5489161014556885,3.802786350250244
38,58.109375,4.468176364898682,63.5,0.0,0.0,1.0,100.0,16.350000381469727,0.8628621101379395,1.077148675918579,1.2173234224319458,1.6040611267089844,0.3886154294013977,-1.5250587463378906,3.5584158897399902
39,51.59375,2.3299593925476074,58.5,0.0,0.0,1.0,100.0,15.850000381469727,0.8217705488204956,1.1897255182266235,1.150660514831543,1.597817301750183,0.5137618780136108,-1.611892580986023,3.600649833679199
40,60.09375,2.2893691062927246,65.0,0.0,0.0,1.0,100.0,16.5,0.6776641011238098,0.9828404188156128,1.0102251768112183,1.6797672510147095,0.725139856338501,-1.7744804620742798,3.7987284660339355
41,52.96875,7.579719543457031,63.5,0.0,0.0,1.0,100.0,16.350000381469727,0.6772829294204712,0.928040087223053,0.8582116961479187,1.749294400215149,0.6399290561676025,-1.8228141069412231,3.7831661701202393
42,52.6875,4.406582355499268,61.0,0.0,0.0,1.0,100.0,16.100000381469727,0.7830161452293396,0.9267988204956055,0.7198956608772278,1.773478388786316,0.49425655603408813,-1.7092735767364502,3.7237870693206787
43,54.265625,4.90532922744751,64.0,0.0,0.0,1.0,100.0,16.399999618530273,0.8927143812179565,0.9717655181884766,0.6501385569572449,1.8687372207641602,0.5329398512840271,-1.7047593593597412,3.5922605991363525
44,58.734375,5.114294052124023,69.0,0.0,0.0,1.0,100.0,16.899999618530273,1.0081477165222168,1.0742216110229492,0.4755277931690216,1.9370368719100952,0.5258719325065613,-1.89850652217865,3.6921985149383545
45,56.421875,2.5923848152160645,61.0,0.0,0.0,1.0,100.0,16.100000381469727,0.9974868893623352,1.0521557331085205,0.40059393644332886,1.7975218296051025,0.5239169597625732,-1.8016563653945923,3.522110939025879
46,43.578125,11.890851020812988,53.5,0.0,0.0,1.0,100.0,15.350000381469727,1.1533433198928833,1.1424570083618164,0.2477550506591797,1.964581847190857,0.492878794670105,-1.7695525884628296,3.719998359680176
47,55.743751525878906,7.863600254058838,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.1243754625320435,1.3369113206863403,0.31319403648376465,1.9491652250289917,0.27468591928482056,-1.8182883262634277,3.827291488647461
48,18.556251525878906,36.777557373046875,60.0,0.0,0.0,1.0,100.0,16.0,0.9665372371673584,1.3744785785675049,0.19581040740013123,1.8583332300186157,0.3734724223613739,-1.9533889293670654,3.8042657375335693
49,51.556251525878906,11.131176948547363,62.5,0.0,0.0,1.0,100.0,16.25,0.9114496111869812,1.4359147548675537,0.19435051083564758,1.9664045572280884,0.468927264213562,-1.8056261539459229,3.6564440727233887
50,58.84375,3.4875617027282715,67.0,0.0,0.0,1.0,100.0,16.700000762939453,1.1783841848373413,1.4257615804672241,0.060058653354644775,1.935792088508606,0.6232563853263855,-1.7759900093078613,3.620572566986084
51,58.84375,3.296393632888794,68.0,0.0,0.0,1.0,100.0,16.799999237060547,1.181266188621521,1.5824706554412842,0.07100564986467361,1.909587025642395,0.5495085120201111,-1.725967526435852,3.5383310317993164
52,58.46875,2.2636306285858154,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.1980029344558716,1.5431166887283325,0.1538204848766327,1.794766902923584,0.7310662269592285,-1.825548529624939,3.526712656021118
53,58.509376525878906,8.051644325256348,67.0,0.0,0.0,1.0,100.0,16.700000762939453,1.1831125020980835,1.6032025814056396,-0.014001354575157166,1.6869630813598633,0.9328948855400085,-1.8568401336669922,3.5318329334259033
54,54.243751525878906,8.023089408874512,61.5,0.0,0.0,1.0,100.0,16.149999618530273,1.278440237045288,1.5609396696090698,0.08251150697469711,1.5608105659484863,1.2421694993972778,-1.8698610067367554,3.553882360458374
55,55.984375,3.8027217388153076,62.0,0.0,0.0,1.0,100.0,16.200000762939453,1.1550908088684082,1.694481372833252,0.0980067253112793,1.5440959930419922,1.1845309734344482,-1.8859870433807373,3.6322243213653564
56,51.609375,3.2082276344299316,56.0,0.0,0.0,1.0,100.0,15.600000381469727,1.0863502025604248,1.9290021657943726,0.1482923924922943,1.622811198234558,1.1199140548706055,-1.9882441759109497,3.5999884605407715
57,53.625,3.4753596782684326,62.0,0.0,0.0,1.0,100.0,16.200000762939453,0.9786099195480347,1.8591231107711792,0.06694421172142029,1.714274287223816,0.9807643890380859,-2.164447784423828,3.6918888092041016
58,50.234375,16.70889663696289,64.0,0.0,0.0,1.0,100.0,16.399999618530273,1.075507402420044,1.9726064205169678,0.09531836211681366,1.799301266670227,0.9132815599441528,-2.200429677963257,3.721046209335327
59,42.703128814697266,14.049165725708008,61.5,0.0,0.0,1.0,100.0,16.149999618530273,1.3347115516662598,1.9004791975021362,0.010147623717784882,2.0090715885162354,0.8732162117958069,-2.3839375972747803,3.642927885055542
60,59.015625,3.769707441329956,66.0,0.0,0.0,1.0,100.0,16.600000381469727,1.2229880094528198,1.963384747505188,-0.04938593879342079,2.1189446449279785,0.7771957516670227,-2.2354838848114014,3.5548295974731445
61,49.125,4.825064659118652,57.0,0.0,0.0,1.0,100.0,15.699999809265137,1.049317479133606,1.8993202447891235,0.08303293585777283,2.1579296588897705,0.7800441980361938,-2.311021566390991,3.413083791732788
62,56.765625,2.7782199382781982,62.0,0.0,0.0,1.0,100.0,16.200000762939453,1.0424792766571045,1.8153481483459473,0.11125284433364868,2.1900177001953125,0.7180017828941345,-2.3255791664123535,3.4197027683258057
63,54.90625,4.014500141143799,60.0,0.0,0.0,1.0,100.0,16.0,1.1376608610153198,1.8222150802612305,0.26534441113471985,2.2678024768829346,0.7445266246795654,-2.2403297424316406,3.403538703918457
64,52.86249923706055,13.656243324279785,65.5,0.0,0.0,1.0,100.0,16.549999237060547,0.9767881631851196,1.6882710456848145,0.32270368933677673,2.2116823196411133,0.42775723338127136,-2.1423842906951904,3.5765678882598877
65,53.328125,3.392568588256836,60.5,0.0,0.0,1.0,100.0,16.049999237060547,1.0621460676193237,1.7008767127990723,0.27763885259628296,2.1174821853637695,0.4854642152786255,-2.1204493045806885,3.5452799797058105
66,50.953125,3.655815839767456,59.0,0.0,0.0,1.0,100.0,15.899999618530273,1.0629901885986328,1.6800960302352905,0.3774627149105072,2.097917079925537,0.4882298707962036,-2.20259428024292,3.3967669010162354
67,61.609375,2.8332135677337646,66.0,0.0,0.0,1.0,100.0,16.600000381469727,1.0960928201675415,1.6624635457992554,0.13234610855579376,2.1916065216064453,0.4417230784893036,-2.185253620147705,3.4987950325012207
68,47.734375,5.629143238067627,56.0,0.0,0.0,1.0,100.0,15.600000381469727,1.155458688735962,1.484433889389038,0.013854771852493286,2.1610326766967773,0.3992599844932556,-2.1403727531433105,3.5492870807647705
69,54.265625,5.477203369140625,66.5,0.0,0.0,1.0,100.0,16.649999618530273,1.2578376531600952,1.3915512561798096,0.04803202301263809,2.068925619125366,0.43361252546310425,-2.1310536861419678,3.7326009273529053
70,50.671875,4.156338214874268,60.0,0.0,0.0,1.0,100.0,16.0,1.2348769903182983,1.320969820022583,-0.008837055414915085,2.0636487007141113,0.31726884841918945,-1.9755702018737793,3.743753671646118
71,57.765625,2.1064794063568115,63.0,0.0,0.0,1.0,100.0,16.299999237060547,1.208845853805542,1.296782374382019,-0.04570051655173302,2.0794286727905273,0.17329630255699158,-1.9979732036590576,3.6707165241241455
72,57.390625,4.171582221984863,64.0,0.0,0.0,1.0,100.0,16.399999618530273,1.195565104484558,1.2077386379241943,-0.11810366809368134,2.1122677326202393,0.24378761649131775,-1.9943633079528809,3.692239999771118
73,50.64687728881836,19.68174934387207,65.5,0.0,0.0,1.0,100.0,16.549999237060547,1.2615524530410767,1.3029744625091553,-0.1100105494260788,1.9810352325439453,0.4563216269016266,-2.0150840282440186,3.6865365505218506
74,45.45624923706055,13.202057838439941,56.5,0.0,0.0,1.0,100.0,15.649999618530273,1.2649873495101929,1.079807996749878,-0.09150967746973038,1.9376204013824463,0.3603273034095764,-2.141338348388672,3.714258909225464
75,38.521873474121094,19.100894927978516,62.5,0.0,0.0,1.0,100.0,16.25,1.3076879978179932,0.9800601601600647,-0.040723104029893875,2.094236135482788,0.2905218005180359,-2.325493812561035,3.706967830657959
76,59.546875,2.614142417907715,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.3764265775680542,0.8008797764778137,-0.02975718304514885,2.093937873840332,0.16900473833084106,-2.224350929260254,3.6490414142608643
77,61.546875,2.7932937145233154,67.5,0.0,0.0,1.0,100.0,16.75,1.4462532997131348,0.6814926266670227,0.10401669144630432,1.9970088005065918,0.25803008675575256,-2.2267682552337646,3.6544036865234375
78,56.46875,2.89108943939209,62.5,0.0,0.0,1.0,100.0,16.25,1.5502320528030396,0.46471142768859863,0.10795800387859344,1.939963936805725,0.2048894166946411,-2.3285434246063232,3.7507472038269043
79,55.4375,5.850680828094482,65.5,0.0,0.0,1.0,100.0,16.549999237060547,1.5446537733078003,0.48034244775772095,0.18024122714996338,1.9777647256851196,0.1625770479440689,-2.287976026535034,3.6840012073516846
80,53.1875,4.287973880767822,61.0,0.0,0.0,1.0,100.0,16.100000381469727,1.4356303215026855,0.4766026437282562,0.08557697385549545,1.9700872898101807,0.2254842221736908,-2.2396175861358643,3.650580406188965
81,62.9375,5.305878162384033,72.0,0.0,0.0,1.0,100.0,17.200000762939453,1.4380338191986084,0.3979576826095581,0.12061905860900879,1.9168288707733154,0.26291894912719727,-2.1662206649780273,3.544219493865967
82,53.6875,2.7634613513946533,59.0,0.0,0.0,1.0,100.0,15.899999618530273,1.4311919212341309,0.3493034541606903,-0.010376021265983582,1.8515936136245728,0.273029625415802,-2.056316375732422,3.5194098949432373
83,53.578125,8.421613693237305,68.5,0.0,0.0,1.0,100.0,16.850000381469727,1.534361481666565,0.503201425075531,-0.1094227284193039,1.8084098100662231,0.24919073283672333,-1.9265007972717285,3.6565780639648438
84,57.546875,2.61712908744812,62.5,0.0,0.0,1.0,100.0,16.25,1.5606942176818848,0.4155677556991577,-0.18726833164691925,1.7925077676773071,0.5057953000068665,-1.9897706508636475,3.560091972351074
85,57.390625,3.7033228874206543,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.6076120138168335,0.2834080755710602,-0.09789077937602997,1.7275508642196655,0.4987786114215851,-2.0738725662231445,3.645754337310791
86,58.34375,3.045071601867676,64.5,0.0,0.0,1.0,100.0,16.450000762939453,1.5823462009429932,0.20220664143562317,-0.11537735909223557,1.7550300359725952,0.31891509890556335,-2.0824193954467773,3.7445778846740723
87,54.859375,4.237545013427734,64.5,0.0,0.0,1.0,100.0,16.450000762939453,1.565460443496704,0.09417112916707993,-0.049242325127124786,1.7801202535629272,0.19524425268173218,-1.985654354095459,3.7752554416656494
88,55.578125,1.9847440719604492,59.5,0.0,0.0,1.0,100.0,15.949999809265137,1.7097067832946777,-0.06963063031435013,0.16427388787269592,1.7853518724441528,0.13570380210876465,-2.003441095352173,3.762600898742676
89,58.787498474121094,7.280742645263672,68.5,0.0,0.0,1.0,100.0,16.850000381469727,1.7394096851348877,-0.1841038167476654,0.2869792878627777,1.8811776638031006,0.15495815873146057,-1.9894322156906128,3.8845577239990234
90,54.65625,14.166772842407227,64.0,0.0,0.0,1.0,100.0,16.399999618530273,1.740078330039978,-0.1699787825345993,0.24141855537891388,1.8698419332504272,0.2936411499977112,-1.9985874891281128,3.580054759979248
91,56.046875,2.9003214836120605,60.5,0.0,0.0,1.0,100.0,16.049999237060547,1.586834192276001,-0.11471746861934662,0.3695538640022278,1.908259630203247,0.24482478201389313,-1.9063475131988525,3.6264755725860596
92,58.484375,3.8027217388153076,65.0,0.0,0.0,1.0,100.0,16.5,1.5662684440612793,-0.10551171749830246,0.43338459730148315,1.8503731489181519,0.1849387139081955,-1.9641679525375366,3.769854784011841
93,32.62812423706055,22.88733673095703,60.5,0.0,0.0,1.0,100.0,16.049999237060547,1.4929941892623901,0.03498900681734085,0.43652570247650146,1.8801994323730469,0.18025469779968262,-1.9106961488723755,3.6693029403686523
94,55.9375,2.9255075454711914,61.5,0.0,0.0,1.0,100.0,16.149999618530273,1.555326223373413,-0.08657064288854599,0.26758790016174316,1.6744890213012695,0.19376398622989655,-1.7326549291610718,3.6489579677581787
95,55.859375,3.560271978378296,61.0,0.0,0.0,1.0,100.0,16.100000381469727,1.6221771240234375,-0.09839601814746857,0.034136876463890076,1.7443699836730957,0.08501878380775452,-1.8283050060272217,3.626732110977173
96,53.484375,4.574871063232422,65.0,0.0,0.0,1.0,100.0,16.5,1.6411612033843994,-0.11179938912391663,-0.20462317764759064,1.724476933479309,0.08008033782243729,-1.7950912714004517,3.489548444747925
97,53.57499694824219,15.721779823303223,66.5,0.0,0.0,1.0,100.0,16.649999618530273,1.6336413621902466,-0.13819441199302673,-0.002105116844177246,1.6661639213562012,-0.054739125072956085,-1.8968970775604248,3.4885475635528564
98,64.578125,5.9016804695129395,75.0,0.0,0.0,1.0,100.0,17.5,1.689536213874817,-0.13663825392723083,-0.023486938327550888,1.8516149520874023,0.01361076533794403,-1.929034948348999,3.4136369228363037
99,57.5,3.430105686187744,65.0,0.0,0.0,1.0,100.0,16.5,1.7218952178955078,0.0025645941495895386,0.13810226321220398,1.9092981815338135,0.3189854025840759,-2.0538454055786133,3.4925174713134766
100,57.921875,4.871969223022461,70.0,0.0,0.0,1.0,100.0,17.0,1.6325641870498657,-0.10323657095432281,0.0284501314163208,1.9038571119308472,0.06283465027809143,-1.9996846914291382,3.4578423500061035
101,51.515625,3.093552589416504,58.5,0.0,0.0,1.0,100.0,15.850000381469727,1.690018653869629,-0.07831480354070663,0.039393384009599686,1.8060643672943115,0.10490575432777405,-1.9523802995681763,3.374598979949951
102,44.21875,18.171981811523438,58.0,0.0,0.0,1.0,100.0,15.800000190734863,1.6237229108810425,-0.2823092043399811,-0.01389792189002037,1.8336827754974365,0.37398192286491394,-1.969901204109192,3.403918504714966
103,59.375,5.095954418182373,67.5,0.0,0.0,1.0,100.0,16.75,1.5724072456359863,-0.2409193217754364,0.2855135202407837,1.8484437465667725,0.5083444714546204,-2.006897449493408,3.406320571899414
104,55.21875,2.701092004776001,62.0,0.0,0.0,1.0,100.0,16.200000762939453,1.5487412214279175,-0.08655829727649689,0.08871129155158997,1.8376483917236328,0.4607095718383789,-1.8651028871536255,3.472031354904175
105,46.40625,6.9702911376953125,62.0,0.0,0.0,1.0,100.0,16.200000762939453,1.5581938028335571,0.08762054145336151,0.06318654865026474,1.7064614295959473,0.49059152603149414,-1.8331246376037598,3.53143572807312
106,58.078125,2.982001781463623,64.0,0.0,0.0,1.0,100.0,16.399999618530273,1.6272352933883667,0.1826391965150833,0.03231102228164673,1.7398635149002075,0.26677727699279785,-1.7633522748947144,3.5497796535491943
107,58.28125,2.7498223781585693,62.5,0.0,0.0,1.0,100.0,16.25,1.5292470455169678,0.47528111934661865,-0.06754828989505768,1.756412148475647,0.3981420397758484,-1.57598876953125,3.516064167022705
108,55.375,2.8966574668884277,60.0,0.0,0.0,1.0,100.0,16.0,1.5210894346237183,0.27641761302948,0.0028738975524902344,1.8878991603851318,0.4618685841560364,-1.570175051689148,3.5607845783233643
109,50.984375,4.781939506530762,57.5,0.0,0.0,1.0,100.0,15.75,1.615479826927185,0.19138085842132568,-0.077451691031456,1.913447618484497,0.3515775799751282,-1.4693858623504639,3.5937161445617676
110,33.396873474121094,18.595521926879883,56.5,0.0,0.0,1.0,100.0,15.649999618530273,1.6682355403900146,0.16960248351097107,-0.16114066541194916,1.821716547012329,0.5494368076324463,-1.4003883600234985,3.603343963623047
111,45.44062805175781,19.421796798706055,57.5,0.0,0.0,1.0,100.0,15.75,1.7710447311401367,0.19829794764518738,-0.21112275123596191,1.8067127466201782,0.6596419215202332,-1.4350978136062622,3.567206621170044
112,55.140625,3.687466859817505,60.5,0.0,0.0,1.0,100.0,16.049999237060547,1.7645697593688965,0.26394495368003845,-0.19345849752426147,1.9265635013580322,0.5364748239517212,-1.28861403465271,3.439448595046997
113,59.203125,2.732499361038208,64.0,0.0,0.0,1.0,100.0,16.399999618530273,1.8574291467666626,0.27975699305534363,-0.12922275066375732,2.0102834701538086,0.4416734576225281,-1.4461431503295898,3.4655957221984863
114,50.796875,3.104581832885742,56.5,0.0,0.0,1.0,100.0,15.649999618530273,1.7792763710021973,0.175819993019104,-0.19352734088897705,1.9182016849517822,0.5583603978157043,-1.3536368608474731,3.416456699371338
115,34.40312576293945,15.483650207519531,58.0,0.0,0.0,1.0,100.0,15.800000190734863,1.764870524406433,0.051330067217350006,-0.15184153616428375,1.8595410585403442,0.44333675503730774,-1.365748405456543,3.4172496795654297
116,53.234375,1.736485242843628,55.5,0.0,0.0,1.0,100.0,15.550000190734863,1.475743055343628,-0.011903077363967896,-0.0841398686170578,1.8362312316894531,0.39902883768081665,-1.3178484439849854,3.2543346881866455
117,52.984375,4.942615032196045,60.0,0.0,0.0,1.0,100.0,16.0,1.6215122938156128,0.045529354363679886,-0.128606915473938,1.843529462814331,0.27695387601852417,-1.1950111389160156,3.3301000595092773
118,54.203125,5.73756742477417,63.5,0.0,0.0,1.0,100.0,16.350000381469727,1.6863716840744019,-0.07816828787326813,-0.01271463930606842,1.8363893032073975,0.38586685061454773,-1.1892595291137695,3.2399098873138428
119,53.421875,3.453054189682007,58.0,0.0,0.0,1.0,100.0,15.800000190734863,1.8737753629684448,0.11419333517551422,-0.17510661482810974,1.8733664751052856,0.3499976396560669,-1.1637201309204102,3.190199613571167
120,51.296875,5.086531639099121,58.5,0.0,0.0,1.0,100.0,15.850000381469727,1.8862903118133545,-0.023335829377174377,-0.21613267064094543,1.871240496635437,0.5196176767349243,-1.2859470844268799,3.324371337890625
121,59.140625,2.9927892684936523,66.0,0.0,0.0,1.0,100.0,16.600000381469727,1.8599026203155518,0.13722074031829834,-0.24160617589950562,1.9906848669052124,0.4143621325492859,-1.3436509370803833,3.332418203353882
122,59.171875,6.311707019805908,68.5,0.0,0.0,1.0,100.0,16.850000381469727,1.7844969034194946,0.14266256988048553,-0.043192058801651,2.0104942321777344,0.2614927887916565,-1.4796743392944336,3.2818541526794434
123,51.359375,3.793980360031128,57.5,0.0,0.0,1.0,100.0,15.75,1.7288633584976196,0.2095581442117691,0.03609554469585419,2.0269856452941895,0.3199828565120697,-1.5331588983535767,3.225008010864258
124,35.890625,18.949247360229492,58.0,0.0,0.0,1.0,100.0,15.800000190734863,1.8061933517456055,0.3609158396720886,-0.01454046368598938,2.030515670776367,0.21616172790527344,-1.4790846109390259,3.1843044757843018
125,38.634376525878906,80.39910888671875,61.5,0.0,0.0,1.0,100.0,16.149999618530273,1.7444137334823608,0.35495609045028687,0.0237748920917511,2.08573317527771,0.10871217399835587,-1.4429553747177124,3.4147157669067383
126,61.3125,4.592368125915527,68.5,0.0,0.0,1.0,100.0,16.850000381469727,1.8434288501739502,0.44234606623649597,0.06842406094074249,1.9471571445465088,0.27089667320251465,-1.3914809226989746,3.5220143795013428
127,58.18437576293945,6.43190860748291,65.0,0.0,0.0,1.0,100.0,16.5,1.9193403720855713,0.7371528744697571,0.15672846138477325,2.054260492324829,0.13588255643844604,-1.3173795938491821,3.480571746826172
128,56.015625,5.283352851867676,66.5,0.0,0.0,1.0,100.0,16.649999618530273,1.892862319946289,0.7429873943328857,0.030032888054847717,2.140584707260132,0.29578131437301636,-1.136474609375,3.3997085094451904
129,54.078125,2.960968494415283,60.0,0.0,0.0,1.0,100.0,16.0,1.8794995546340942,0.5886911153793335,-0.06783361732959747,2.116809368133545,0.1971576064825058,-1.095017910003662,3.3760507106781006
