iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0
1,-937.6156005859375,31.099952697753906,-833.0999755859375,0.0,0.949999988079071,0.05000000074505806,25.350000381469727,4.050000190734863,2.301610231399536
2,-828.987548828125,32.66986083984375,-778.0,0.0,0.949999988079071,0.05000000074505806,34.25,6.0,2.3479628562927246
3,-839.3843383789062,12.071944236755371,-812.9000244140625,0.0,0.949999988079071,0.05000000074505806,30.149999618530273,4.150000095367432,2.3778059482574463
4,-787.5406494140625,26.446386337280273,-723.2999877929688,0.0,0.8500000238418579,0.15000000596046448,34.79999923706055,6.25,2.450131416320801
5,-834.7874755859375,20.17445182800293,-799.5,0.0,0.949999988079071,0.10000000149011612,31.75,4.849999904632568,2.5263307094573975
6,-829.6031494140625,20.113563537597656,-802.7000122070312,0.0,0.949999988079071,0.05000000074505806,30.450000762939453,5.050000190734863,2.5658953189849854
7,-840.78125,14.880928993225098,-793.9000244140625,0.0,0.949999988079071,0.05000000074505806,30.649999618530273,5.849999904632568,2.609084367752075
8,-842.387451171875,18.06873321533203,-807.7000122070312,0.0,1.0,0.0,33.45000076293945,5.849999904632568,2.632723093032837
9,-860.6937255859375,31.144771575927734,-787.0,0.0,0.949999988079071,0.05000000074505806,31.75,6.099999904632568,2.6782443523406982
10,-883.1469116210938,29.131725311279297,-806.9000244140625,0.0,0.949999988079071,0.05000000074505806,29.899999618530273,4.849999904632568,2.7475833892822266
11,-815.59375,47.95835494995117,-752.2999877929688,0.0,0.8999999761581421,0.10000000149011612,34.79999923706055,5.849999904632568,2.7822840213775635
12,-887.4781494140625,27.61026382446289,-798.5,0.0,0.8999999761581421,0.10000000149011612,28.0,3.950000047683716,2.8364663124084473
13,-833.328125,164.64205932617188,75.0,0.0,0.10000000149011612,0.8999999761581421,98.5,23.100000381469727,2.9958086013793945
14,-517.0219116210938,448.5439758300781,89.30000305175781,0.0,0.05000000074505806,0.949999988079071,95.94999694824219,23.049999237060547,3.3753926753997803
15,34.240623474121094,36.39830780029297,126.0,0.0,0.0,1.0,100.0,22.600000381469727,3.395310878753662
16,-56.728126525878906,37.50154113769531,13.300000190734863,0.0,0.15000000596046448,0.8500000238418579,93.19999694824219,21.549999237060547,3.432723045349121
17,-102.08125305175781,35.3377571105957,-46.20000076293945,0.0,0.20000000298023224,0.800000011920929,89.19999694824219,19.700000762939453,3.4999876022338867
18,-46.16874694824219,47.0010986328125,21.700000762939453,0.0,0.15000000596046448,0.8500000238418579,94.05000305175781,22.049999237060547,3.5011136531829834
19,-33.50312423706055,26.764301300048828,24.399999618530273,0.0,0.10000000149011612,0.8999999761581421,95.5999984741211,19.200000762939453,3.4874002933502197
20,-18.11250114440918,43.407615661621094,40.20000076293945,0.0,0.10000000149011612,0.8999999761581421,94.05000305175781,21.399999618530273,3.516996383666992
21,39.74687576293945,13.771822929382324,57.099998474121094,0.0,0.10000000149011612,0.8999999761581421,96.6500015258789,22.049999237060547,3.6574013233184814
22,-146.96875,41.157230377197266,-76.4000015258789,0.0,0.25,0.75,86.9000015258789,20.100000381469727,3.6576550006866455
23,-131.16876220703125,49.9161262512207,-48.20000076293945,0.0,0.20000000298023224,0.800000011920929,88.69999694824219,19.700000762939453,3.682229518890381
24,6.065625190734863,33.819766998291016,62.099998474121094,0.0,0.10000000149011612,0.8999999761581421,98.4000015258789,21.850000381469727,3.8379361629486084
25,3.721874713897705,49.97629165649414,103.5,0.0,0.0,1.0,100.0,20.350000381469727,3.946882724761963
26,-17.834373474121094,86.9931869506836,114.5,0.0,0.05000000074505806,0.949999988079071,99.25,24.25,4.041620254516602
27,21.046875,32.61246871948242,100.5,0.0,0.0,1.0,100.0,20.049999237060547,4.157826900482178
28,65.3531265258789,30.373878479003906,126.0,0.0,0.0,1.0,100.0,22.600000381469727,4.128572463989258
29,35.474998474121094,51.83051681518555,126.0,0.0,0.0,1.0,100.0,22.600000381469727,4.226133346557617
