iter,reward_mean,reward_std,reward_max,best_goal_rate,best_collision_rate,best_timeup_rate,best_avg_steps,best_avg_task_completion,v0,v1
20,72.40625,27.42039680480957,105.0,0.0,0.0,1.0,100.0,20.5,0.768706202507019,1.3340494632720947
21,39.318748474121094,31.984580993652344,93.5,0.0,0.0,1.0,100.0,19.350000381469727,0.9418236017227173,1.556367039680481
22,15.678125381469727,29.320329666137695,84.80000305175781,0.0,0.05000000074505806,0.949999988079071,98.69999694824219,21.5,0.770731508731842,1.7304165363311768
23,-9.215624809265137,28.44327735900879,40.20000076293945,0.0,0.10000000149011612,0.8999999761581421,97.05000305175781,20.200000762939453,0.869143545627594,1.7078732252120972
24,11.356250762939453,78.97703552246094,124.5,0.0,0.0,1.0,100.0,22.450000762939453,0.8715246915817261,1.6441501379013062
25,34.915626525878906,23.749555587768555,94.30000305175781,0.0,0.05000000074505806,0.949999988079071,99.94999694824219,21.950000762939453,0.9535558819770813,1.6837502717971802
26,7.331249237060547,42.22565841674805,75.69999694824219,0.0,0.05000000074505806,0.949999988079071,98.30000305175781,20.75,0.821265697479248,1.8227288722991943
27,35.15625,33.75935745239258,107.0,0.0,0.0,1.0,100.0,20.700000762939453,0.9618323445320129,1.8325278759002686
28,92.1343765258789,21.34245491027832,122.0,0.0,0.0,1.0,100.0,22.200000762939453,1.0286957025527954,1.9636139869689941
29,65.09687805175781,35.32605743408203,136.0,0.0,0.0,1.0,100.0,23.600000381469727,1.1193904876708984,1.8821569681167603
30,14.934375762939453,36.94562530517578,110.0,0.0,0.0,1.0,100.0,21.0,1.046531319618225,1.8371151685714722
31,58.990623474121094,32.62097930908203,99.5,0.0,0.0,1.0,100.0,19.950000762939453,1.0205450057983398,1.9155515432357788
32,71.6812515258789,19.799833297729492,114.5,0.0,0.0,1.0,100.0,21.450000762939453,1.211742639541626,2.1490204334259033
33,74.8125,24.543439865112305,110.0,0.0,0.0,1.0,100.0,21.0,1.2829442024230957,2.1897828578948975
34,13.959375381469727,33.18375778198242,72.5,0.0,0.05000000074505806,0.949999988079071,97.75,20.649999618530273,1.2487459182739258,2.125903367996216
35,67.33124542236328,17.764719009399414,92.5,0.0,0.05000000074505806,0.949999988079071,99.0,22.149999618530273,1.3623778820037842,2.0412371158599854
36,31.971874237060547,21.64419937133789,82.5999984741211,0.0,0.05000000074505806,0.949999988079071,97.9000015258789,21.600000381469727,1.3450875282287598,1.8487954139709473
37,64.33124542236328,50.94001770019531,129.0,0.0,0.0,1.0,100.0,22.899999618530273,1.4581674337387085,2.013823986053467
38,92.83749389648438,10.459975242614746,110.5,0.0,0.0,1.0,100.0,21.049999237060547,1.3997074365615845,2.0663259029388428
39,65.1656265258789,36.28703689575195,132.0,0.0,0.0,1.0,100.0,23.200000762939453,1.461887001991272,1.991144061088562
40,31.290624618530273,24.10030174255371,71.69999694824219,0.0,0.05000000074505806,0.949999988079071,97.05000305175781,20.850000381469727,1.6582554578781128,1.987776756286621
41,79.19374084472656,22.51474380493164,119.0,0.0,0.0,1.0,100.0,21.899999618530273,1.6406168937683105,2.073988437652588
42,70.89375305175781,25.916343688964844,104.5,0.0,0.0,1.0,100.0,20.450000762939453,1.6989340782165527,2.0297183990478516
43,105.84999084472656,19.09775733947754,136.5,0.0,0.0,1.0,100.0,23.649999618530273,1.8810982704162598,1.9968247413635254
44,-28.590625762939453,26.61118507385254,23.600000381469727,0.0,0.10000000149011612,0.8999999761581421,93.4000015258789,20.0,1.7434988021850586,1.876800298690796
45,29.471874237060547,33.16952896118164,101.0,0.0,0.0,1.0,100.0,20.100000381469727,1.7194604873657227,1.9873278141021729
46,50.959373474121094,28.90281105041504,94.5,0.0,0.05000000074505806,0.949999988079071,99.75,22.049999237060547,1.912450909614563,1.9660389423370361
47,5.046875,41.17673110961914,69.80000305175781,0.0,0.05000000074505806,0.949999988079071,96.44999694824219,20.899999618530273,1.9461473226547241,1.9589332342147827
48,85.0250015258789,25.04967498779297,130.5,0.0,0.0,1.0,100.0,23.049999237060547,2.174086093902588,1.97403883934021
49,52.615623474121094,33.8091926574707,98.4000015258789,0.0,0.05000000074505806,0.949999988079071,97.8499984741211,23.200000762939453,2.2558469772338867,1.9390084743499756
50,83.64686584472656,26.88457679748535,116.5,0.0,0.0,1.0,100.0,21.649999618530273,2.263136148452759,2.0520362854003906
51,34.34687423706055,47.606380462646484,110.5,0.0,0.0,1.0,100.0,21.049999237060547,2.210453987121582,2.1902828216552734
52,48.65625,19.335006713867188,82.5,0.0,0.05000000074505806,0.949999988079071,98.5,21.350000381469727,2.1539859771728516,2.206402540206909
53,90.015625,12.651262283325195,108.5,0.0,0.0,1.0,100.0,20.850000381469727,2.2621212005615234,2.2286555767059326
54,56.0625,59.915550231933594,141.0,0.0,0.0,1.0,100.0,24.100000381469727,2.218141794204712,2.2783570289611816
55,54.97500228881836,24.615785598754883,82.4000015258789,0.0,0.05000000074505806,0.949999988079071,98.8499984741211,21.200000762939453,2.2133822441101074,2.340613842010498
56,7.443750381469727,27.168811798095703,58.70000076293945,0.0,0.05000000074505806,0.949999988079071,97.80000305175781,19.25,2.1405699253082275,2.4592537879943848
57,59.490623474121094,25.557647705078125,106.0,0.0,0.0,1.0,100.0,20.600000381469727,2.2030344009399414,2.3559019565582275
58,12.3125,34.434837341308594,60.900001525878906,0.0,0.05000000074505806,0.949999988079071,97.5999984741211,19.549999237060547,2.056533098220825,2.349895477294922
59,29.553123474121094,20.964807510375977,65.19999694824219,0.0,0.05000000074505806,0.949999988079071,99.80000305175781,19.100000381469727,2.225184440612793,2.2296204566955566
60,88.38749694824219,19.805566787719727,115.0,0.0,0.0,1.0,100.0,21.5,2.341885805130005,2.154820442199707
61,66.38749694824219,31.520307540893555,119.0,0.0,0.0,1.0,100.0,21.899999618530273,2.538529872894287,2.214045286178589
62,68.77499389648438,25.30096435546875,99.5,0.0,0.0,1.0,100.0,19.950000762939453,2.464360237121582,2.2959728240966797
63,33.568748474121094,36.02956008911133,103.0,0.0,0.0,1.0,100.0,20.299999237060547,2.5016794204711914,2.1454696655273438
64,46.943748474121094,39.147132873535156,108.5,0.0,0.0,1.0,100.0,20.850000381469727,2.4038140773773193,2.2195472717285156
65,16.240625381469727,66.58785247802734,114.0,0.0,0.0,1.0,100.0,21.399999618530273,2.4383704662323,2.2033193111419678
66,63.849998474121094,26.477537155151367,107.5,0.0,0.0,1.0,100.0,20.75,2.34698486328125,2.27459454536438
67,1.7093746662139893,28.549150466918945,64.5,0.0,0.05000000074505806,0.949999988079071,97.5,19.950000762939453,2.1855790615081787,2.278827667236328
68,49.974998474121094,31.121675491333008,91.19999694824219,0.0,0.05000000074505806,0.949999988079071,99.80000305175781,21.700000762939453,2.1837546825408936,2.1606602668762207
69,33.20624923706055,21.705888748168945,76.30000305175781,0.0,0.05000000074505806,0.949999988079071,97.44999694824219,21.149999618530273,2.1543054580688477,2.2349836826324463
70,60.26875305175781,17.86043930053711,86.0,0.0,0.05000000074505806,0.949999988079071,98.75,21.600000381469727,2.137434244155884,2.242361545562744
71,-9.256250381469727,31.07972526550293,78.5999984741211,0.0,0.05000000074505806,0.949999988079071,96.9000015258789,21.600000381469727,2.2222728729248047,2.2416634559631348
72,1.6937503814697266,30.840070724487305,82.5999984741211,0.0,0.05000000074505806,0.949999988079071,98.6500015258789,21.299999237060547,2.1792826652526855,2.097890853881836
73,83.86563110351562,15.218524932861328,104.5,0.0,0.0,1.0,100.0,20.450000762939453,2.0986742973327637,2.117180109024048
74,69.703125,25.474267959594727,107.0,0.0,0.0,1.0,100.0,20.700000762939453,2.2420802116394043,2.1599478721618652
75,47.24374771118164,27.602773666381836,114.5,0.0,0.0,1.0,100.0,21.450000762939453,2.2049882411956787,2.2139859199523926
76,51.046875,28.175453186035156,90.0,0.0,0.0,1.0,100.0,19.0,2.147383689880371,2.095872402191162
77,59.256248474121094,27.740694046020508,120.0,0.0,0.0,1.0,100.0,22.0,2.269227981567383,1.874168038368225
78,60.640625,48.20356750488281,125.0,0.0,0.0,1.0,100.0,22.5,2.162916660308838,1.85227370262146
79,43.109375,38.90150451660156,112.0,0.0,0.0,1.0,100.0,21.200000762939453,2.138359785079956,1.910359501838684
80,14.006251335144043,81.54942321777344,122.5,0.0,0.0,1.0,100.0,22.25,2.001368761062622,1.868963360786438
81,62.85625076293945,22.43014144897461,103.5,0.0,0.0,1.0,100.0,20.350000381469727,1.9303505420684814,2.0787854194641113
82,30.996875762939453,35.49772262573242,105.5,0.0,0.0,1.0,100.0,20.549999237060547,2.1384551525115967,1.8710176944732666
83,55.75937271118164,21.051542282104492,105.0,0.0,0.0,1.0,100.0,20.5,2.079134941101074,1.8169878721237183
84,75.828125,13.3727388381958,99.5,0.0,0.0,1.0,100.0,19.950000762939453,1.960634469985962,2.076686382293701
85,44.540626525878906,22.814289093017578,72.0,0.0,0.05000000074505806,0.949999988079071,97.75,20.600000381469727,2.087066650390625,2.2835402488708496
86,84.65937805175781,26.77420425415039,122.5,0.0,0.0,1.0,100.0,22.25,2.1587026119232178,2.319132089614868
87,104.390625,5.197256565093994,117.5,0.0,0.0,1.0,100.0,21.75,2.188814163208008,2.377830982208252
88,25.174999237060547,29.099506378173828,76.69999694824219,0.0,0.05000000074505806,0.949999988079071,96.30000305175781,21.649999618530273,2.0350632667541504,2.535552978515625
89,21.0,23.388031005859375,58.79999923706055,0.0,0.05000000074505806,0.949999988079071,95.69999694824219,20.100000381469727,1.8345634937286377,2.5456128120422363
90,76.7562484741211,32.84170150756836,118.0,0.0,0.0,1.0,100.0,21.799999237060547,1.8703218698501587,2.4811489582061768
91,9.443750381469727,35.1555290222168,75.0,0.0,0.05000000074505806,0.949999988079071,96.0,21.600000381469727,1.960132122039795,2.575603723526001
92,47.740623474121094,38.931461334228516,97.5,0.0,0.0,1.0,100.0,19.75,2.0560312271118164,2.3714866638183594
93,38.578125,9.112893104553223,77.69999694824219,0.0,0.05000000074505806,0.949999988079071,99.05000305175781,20.649999618530273,1.953071117401123,2.4969429969787598
94,44.48749923706055,37.373512268066406,100.9000015258789,0.0,0.05000000074505806,0.949999988079071,99.8499984741211,22.649999618530273,1.9653884172439575,2.291533946990967
95,65.13749694824219,26.80934715270996,108.5,0.0,0.0,1.0,100.0,20.850000381469727,1.8966519832611084,2.4324135780334473
96,30.9375,39.11962890625,121.0,0.0,0.0,1.0,100.0,22.100000381469727,1.8731271028518677,2.3719840049743652
97,67.171875,16.200275421142578,87.5,0.0,0.05000000074505806,0.949999988079071,98.25,21.950000762939453,1.9304277896881104,2.163027048110962
98,66.08125305175781,37.414363861083984,114.5,0.0,0.0,1.0,100.0,21.450000762939453,2.0251829624176025,2.346165180206299
99,51.390625,34.06215286254883,99.5,0.0,0.0,1.0,100.0,19.950000762939453,1.943283200263977,2.3536388874053955
100,52.212501525878906,48.16783905029297,110.4000015258789,0.0,0.05000000074505806,0.949999988079071,99.8499984741211,23.600000381469727,1.9159884452819824,2.3913261890411377
